"temp","mpPhase","mpLiqPhase","vtkGhostType","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
580.02,0,0,0,1,0,0,0.0004,0.00034
580.02,0,0,0,1,2.6e-06,2.6e-06,0.0004,0.00034
580.14,0,0,0,1,5.2e-06,5.2e-06,0.0004,0.00034
581.6,0,0,0,1,7.8e-06,7.8e-06,0.0004,0.00034
583.07,0,0,0,1,1.04e-05,1.04e-05,0.0004,0.00034
584.53,0,0,0,1,1.3e-05,1.3e-05,0.0004,0.00034
586.33,0,0,0,1,1.56e-05,1.56e-05,0.0004,0.00034
589.24,0,0,0,1,1.82e-05,1.82e-05,0.0004,0.00034
592.15,0,0,0,1,2.08e-05,2.08e-05,0.0004,0.00034
595.06,0,0,0,1,2.34e-05,2.34e-05,0.0004,0.00034
598.51,0,0,0,1,2.6e-05,2.6e-05,0.0004,0.00034
602.84,0,0,0,1,2.86e-05,2.86e-05,0.0004,0.00034
607.16,0,0,0,1,3.12e-05,3.12e-05,0.0004,0.00034
611.49,0,0,0,1,3.38e-05,3.38e-05,0.0004,0.00034
616.56,0,0,0,1,3.64e-05,3.64e-05,0.0004,0.00034
622.27,0,0,0,1,3.9e-05,3.9e-05,0.0004,0.00034
627.98,0,0,0,1,4.16e-05,4.16e-05,0.0004,0.00034
633.68,0,0,0,1,4.42e-05,4.42e-05,0.0004,0.00034
640.31,0,0,0,1,4.68e-05,4.68e-05,0.0004,0.00034
647.35,0,0,0,1,4.94e-05,4.94e-05,0.0004,0.00034
654.38,0,0,0,1,5.2e-05,5.2e-05,0.0004,0.00034
661.42,0,0,0,1,5.46e-05,5.46e-05,0.0004,0.00034
669.53,0,0,0,1,5.72e-05,5.72e-05,0.0004,0.00034
677.83,0,0,0,1,5.98e-05,5.98e-05,0.0004,0.00034
686.13,0,0,0,1,6.24e-05,6.24e-05,0.0004,0.00034
694.43,0,0,0,1,6.5e-05,6.5e-05,0.0004,0.00034
703.92,0,0,0,1,6.76e-05,6.76e-05,0.0004,0.00034
713.41,0,0,0,1,7.02e-05,7.02e-05,0.0004,0.00034
722.89,0,0,0,1,7.28e-05,7.28e-05,0.0004,0.00034
732.55,0,0,0,1,7.54e-05,7.54e-05,0.0004,0.00034
743.13,0,0,0,1,7.8e-05,7.8e-05,0.0004,0.00034
753.7,0,0,0,1,8.06e-05,8.06e-05,0.0004,0.00034
764.28,0,0,0,1,8.32e-05,8.32e-05,0.0004,0.00034
775.17,0,0,0,1,8.58e-05,8.58e-05,0.0004,0.00034
786.73,0,0,0,1,8.84e-05,8.84e-05,0.0004,0.00034
798.29,0,0,0,1,9.1e-05,9.1e-05,0.0004,0.00034
809.86,0,0,0,1,9.36e-05,9.36e-05,0.0004,0.00034
821.82,0,0,0,1,9.62e-05,9.62e-05,0.0004,0.00034
834.25,0,0,0,1,9.88e-05,9.88e-05,0.0004,0.00034
846.67,0,0,0,1,0.0001014,0.0001014,0.0004,0.00034
859.1,0,0,0,1,0.000104,0.000104,0.0004,0.00034
871.97,0,0,0,1,0.0001066,0.0001066,0.0004,0.00034
885.13,0,0,0,1,0.0001092,0.0001092,0.0004,0.00034
898.28,0,0,0,1,0.0001118,0.0001118,0.0004,0.00034
911.44,0,0,0,1,0.0001144,0.0001144,0.0004,0.00034
925.04,0,0,0,1,0.000117,0.000117,0.0004,0.00034
938.77,0,0,0,1,0.0001196,0.0001196,0.0004,0.00034
952.51,0,0,0,1,0.0001222,0.0001222,0.0004,0.00034
966.24,0,0,0,1,0.0001248,0.0001248,0.0004,0.00034
980.37,0.24,0.24,0,1,0.0001274,0.0001274,0.0004,0.00034
994.53,0.5,0.5,0,1,0.00013,0.00013,0.0004,0.00034
1008.7,0.76,0.76,0,1,0.0001326,0.0001326,0.0004,0.00034
1022.9,1,1,0,1,0.0001352,0.0001352,0.0004,0.00034
1037.3,1,1,0,1,0.0001378,0.0001378,0.0004,0.00034
1051.7,1,1,0,1,0.0001404,0.0001404,0.0004,0.00034
1066.2,1,1,0,1,0.000143,0.000143,0.0004,0.00034
1080.6,1,1,0,1,0.0001456,0.0001456,0.0004,0.00034
1095.2,1,1,0,1,0.0001482,0.0001482,0.0004,0.00034
1109.7,1,1,0,1,0.0001508,0.0001508,0.0004,0.00034
1124.3,1,1,0,1,0.0001534,0.0001534,0.0004,0.00034
1138.8,1,1,0,1,0.000156,0.000156,0.0004,0.00034
1153.3,1,1,0,1,0.0001586,0.0001586,0.0004,0.00034
1167.8,1,1,0,1,0.0001612,0.0001612,0.0004,0.00034
1182.2,1,1,0,1,0.0001638,0.0001638,0.0004,0.00034
1196.6,1,1,0,1,0.0001664,0.0001664,0.0004,0.00034
1210.9,1,1,0,1,0.000169,0.000169,0.0004,0.00034
1225.1,1,1,0,1,0.0001716,0.0001716,0.0004,0.00034
1239.4,1,1,0,1,0.0001742,0.0001742,0.0004,0.00034
1253.4,1,1,0,1,0.0001768,0.0001768,0.0004,0.00034
1267.3,1,1,0,1,0.0001794,0.0001794,0.0004,0.00034
1281.1,1,1,0,1,0.000182,0.000182,0.0004,0.00034
1295,1,1,0,1,0.0001846,0.0001846,0.0004,0.00034
1308.5,1,1,0,1,0.0001872,0.0001872,0.0004,0.00034
1321.8,1,1,0,1,0.0001898,0.0001898,0.0004,0.00034
1335.2,1,1,0,1,0.0001924,0.0001924,0.0004,0.00034
1348.6,1,1,0,1,0.000195,0.000195,0.0004,0.00034
1361.3,1,1,0,1,0.0001976,0.0001976,0.0004,0.00034
1374,1,1,0,1,0.0002002,0.0002002,0.0004,0.00034
1386.8,1,1,0,1,0.0002028,0.0002028,0.0004,0.00034
1399.4,1,1,0,1,0.0002054,0.0002054,0.0004,0.00034
1411.4,1,1,0,1,0.000208,0.000208,0.0004,0.00034
1423.4,1,1,0,1,0.0002106,0.0002106,0.0004,0.00034
1435.4,1,1,0,1,0.0002132,0.0002132,0.0004,0.00034
1447.1,1,1,0,1,0.0002158,0.0002158,0.0004,0.00034
1458.2,1,1,0,1,0.0002184,0.0002184,0.0004,0.00034
1469.4,1,1,0,1,0.000221,0.000221,0.0004,0.00034
