"temp","mpPhase","mpLiqPhase","vtkGhostType","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
611.67,0,0,0,1,0,0,0.0004,0.00034
611.67,0,0,0,1,2.6e-06,2.6e-06,0.0004,0.00034
611.75,0,0,0,1,5.2e-06,5.2e-06,0.0004,0.00034
612.79,0,0,0,1,7.8e-06,7.8e-06,0.0004,0.00034
613.82,0,0,0,1,1.04e-05,1.04e-05,0.0004,0.00034
614.86,0,0,0,1,1.3e-05,1.3e-05,0.0004,0.00034
616.13,0,0,0,1,1.56e-05,1.56e-05,0.0004,0.00034
618.19,0,0,0,1,1.82e-05,1.82e-05,0.0004,0.00034
620.25,0,0,0,1,2.08e-05,2.08e-05,0.0004,0.00034
622.3,0,0,0,1,2.34e-05,2.34e-05,0.0004,0.00034
624.75,0,0,0,1,2.6e-05,2.6e-05,0.0004,0.00034
627.81,0,0,0,1,2.86e-05,2.86e-05,0.0004,0.00034
630.86,0,0,0,1,3.12e-05,3.12e-05,0.0004,0.00034
633.92,0,0,0,1,3.38e-05,3.38e-05,0.0004,0.00034
637.5,0,0,0,1,3.64e-05,3.64e-05,0.0004,0.00034
641.53,0,0,0,1,3.9e-05,3.9e-05,0.0004,0.00034
645.56,0,0,0,1,4.16e-05,4.16e-05,0.0004,0.00034
649.59,0,0,0,1,4.42e-05,4.42e-05,0.0004,0.00034
654.26,0,0,0,1,4.68e-05,4.68e-05,0.0004,0.00034
659.22,0,0,0,1,4.94e-05,4.94e-05,0.0004,0.00034
664.17,0,0,0,1,5.2e-05,5.2e-05,0.0004,0.00034
669.13,0,0,0,1,5.46e-05,5.46e-05,0.0004,0.00034
674.84,0,0,0,1,5.72e-05,5.72e-05,0.0004,0.00034
680.67,0,0,0,1,5.98e-05,5.98e-05,0.0004,0.00034
686.51,0,0,0,1,6.24e-05,6.24e-05,0.0004,0.00034
692.35,0,0,0,1,6.5e-05,6.5e-05,0.0004,0.00034
699.01,0,0,0,1,6.76e-05,6.76e-05,0.0004,0.00034
705.67,0,0,0,1,7.02e-05,7.02e-05,0.0004,0.00034
712.33,0,0,0,1,7.28e-05,7.28e-05,0.0004,0.00034
719.11,0,0,0,1,7.54e-05,7.54e-05,0.0004,0.00034
726.52,0,0,0,1,7.8e-05,7.8e-05,0.0004,0.00034
733.94,0,0,0,1,8.06e-05,8.06e-05,0.0004,0.00034
741.35,0,0,0,1,8.32e-05,8.32e-05,0.0004,0.00034
748.97,0,0,0,1,8.58e-05,8.58e-05,0.0004,0.00034
757.07,0,0,0,1,8.84e-05,8.84e-05,0.0004,0.00034
765.16,0,0,0,1,9.1e-05,9.1e-05,0.0004,0.00034
773.25,0,0,0,1,9.36e-05,9.36e-05,0.0004,0.00034
781.62,0,0,0,1,9.62e-05,9.62e-05,0.0004,0.00034
790.32,0,0,0,1,9.88e-05,9.88e-05,0.0004,0.00034
799.01,0,0,0,1,0.0001014,0.0001014,0.0004,0.00034
807.7,0,0,0,1,0.000104,0.000104,0.0004,0.00034
816.71,0,0,0,1,0.0001066,0.0001066,0.0004,0.00034
825.92,0,0,0,1,0.0001092,0.0001092,0.0004,0.00034
