"temp","mpPhase","mpLiqPhase","vtkGhostType","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
605.03,0,0,0,1,0,0,0.0004,0.00034
605.04,0,0,0,1,2.6e-06,2.6e-06,0.0004,0.00034
605.13,0,0,0,1,5.2e-06,5.2e-06,0.0004,0.00034
606.27,0,0,0,1,7.8e-06,7.8e-06,0.0004,0.00034
607.41,0,0,0,1,1.04e-05,1.04e-05,0.0004,0.00034
608.55,0,0,0,1,1.3e-05,1.3e-05,0.0004,0.00034
609.96,0,0,0,1,1.56e-05,1.56e-05,0.0004,0.00034
612.22,0,0,0,1,1.82e-05,1.82e-05,0.0004,0.00034
614.49,0,0,0,1,2.08e-05,2.08e-05,0.0004,0.00034
616.76,0,0,0,1,2.34e-05,2.34e-05,0.0004,0.00034
619.45,0,0,0,1,2.6e-05,2.6e-05,0.0004,0.00034
622.82,0,0,0,1,2.86e-05,2.86e-05,0.0004,0.00034
626.19,0,0,0,1,3.12e-05,3.12e-05,0.0004,0.00034
629.56,0,0,0,1,3.38e-05,3.38e-05,0.0004,0.00034
633.5,0,0,0,1,3.64e-05,3.64e-05,0.0004,0.00034
637.93,0,0,0,1,3.9e-05,3.9e-05,0.0004,0.00034
642.37,0,0,0,1,4.16e-05,4.16e-05,0.0004,0.00034
646.81,0,0,0,1,4.42e-05,4.42e-05,0.0004,0.00034
651.95,0,0,0,1,4.68e-05,4.68e-05,0.0004,0.00034
657.41,0,0,0,1,4.94e-05,4.94e-05,0.0004,0.00034
662.87,0,0,0,1,5.2e-05,5.2e-05,0.0004,0.00034
668.33,0,0,0,1,5.46e-05,5.46e-05,0.0004,0.00034
674.61,0,0,0,1,5.72e-05,5.72e-05,0.0004,0.00034
681.03,0,0,0,1,5.98e-05,5.98e-05,0.0004,0.00034
687.46,0,0,0,1,6.24e-05,6.24e-05,0.0004,0.00034
693.89,0,0,0,1,6.5e-05,6.5e-05,0.0004,0.00034
701.22,0,0,0,1,6.76e-05,6.76e-05,0.0004,0.00034
708.55,0,0,0,1,7.02e-05,7.02e-05,0.0004,0.00034
715.88,0,0,0,1,7.28e-05,7.28e-05,0.0004,0.00034
723.34,0,0,0,1,7.54e-05,7.54e-05,0.0004,0.00034
731.5,0,0,0,1,7.8e-05,7.8e-05,0.0004,0.00034
739.66,0,0,0,1,8.06e-05,8.06e-05,0.0004,0.00034
747.82,0,0,0,1,8.32e-05,8.32e-05,0.0004,0.00034
756.22,0,0,0,1,8.58e-05,8.58e-05,0.0004,0.00034
765.13,0,0,0,1,8.84e-05,8.84e-05,0.0004,0.00034
774.04,0,0,0,1,9.1e-05,9.1e-05,0.0004,0.00034
782.95,0,0,0,1,9.36e-05,9.36e-05,0.0004,0.00034
792.17,0,0,0,1,9.62e-05,9.62e-05,0.0004,0.00034
801.74,0,0,0,1,9.88e-05,9.88e-05,0.0004,0.00034
811.31,0,0,0,1,0.0001014,0.0001014,0.0004,0.00034
820.88,0,0,0,1,0.000104,0.000104,0.0004,0.00034
830.8,0,0,0,1,0.0001066,0.0001066,0.0004,0.00034
840.94,0,0,0,1,0.0001092,0.0001092,0.0004,0.00034
851.08,0,0,0,1,0.0001118,0.0001118,0.0004,0.00034
861.21,0,0,0,1,0.0001144,0.0001144,0.0004,0.00034
871.71,0,0,0,1,0.000117,0.000117,0.0004,0.00034
882.31,0,0,0,1,0.0001196,0.0001196,0.0004,0.00034
892.9,0,0,0,1,0.0001222,0.0001222,0.0004,0.00034
903.5,0,0,0,1,0.0001248,0.0001248,0.0004,0.00034
914.43,0.24,0.24,0,1,0.0001274,0.0001274,0.0004,0.00034
925.39,0.5,0.5,0,1,0.00013,0.00013,0.0004,0.00034
936.34,0.76,0.76,0,1,0.0001326,0.0001326,0.0004,0.00034
947.32,1,1,0,1,0.0001352,0.0001352,0.0004,0.00034
958.52,1,1,0,1,0.0001378,0.0001378,0.0004,0.00034
969.73,1,1,0,1,0.0001404,0.0001404,0.0004,0.00034
980.93,1,1,0,1,0.000143,0.000143,0.0004,0.00034
992.17,1,1,0,1,0.0001456,0.0001456,0.0004,0.00034
1003.5,1,1,0,1,0.0001482,0.0001482,0.0004,0.00034
1014.9,1,1,0,1,0.0001508,0.0001508,0.0004,0.00034
1026.2,1,1,0,1,0.0001534,0.0001534,0.0004,0.00034
1037.6,1,1,0,1,0.000156,0.000156,0.0004,0.00034
1048.9,1,1,0,1,0.0001586,0.0001586,0.0004,0.00034
1060.3,1,1,0,1,0.0001612,0.0001612,0.0004,0.00034
1071.7,1,1,0,1,0.0001638,0.0001638,0.0004,0.00034
1083,1,1,0,1,0.0001664,0.0001664,0.0004,0.00034
1094.4,1,1,0,1,0.000169,0.000169,0.0004,0.00034
1105.7,1,1,0,1,0.0001716,0.0001716,0.0004,0.00034
1117,1,1,0,1,0.0001742,0.0001742,0.0004,0.00034
1128.2,1,1,0,1,0.0001768,0.0001768,0.0004,0.00034
1139.3,1,1,0,1,0.0001794,0.0001794,0.0004,0.00034
1150.5,1,1,0,1,0.000182,0.000182,0.0004,0.00034
1161.6,1,1,0,1,0.0001846,0.0001846,0.0004,0.00034
1172.6,1,1,0,1,0.0001872,0.0001872,0.0004,0.00034
1183.4,1,1,0,1,0.0001898,0.0001898,0.0004,0.00034
1194.3,1,1,0,1,0.0001924,0.0001924,0.0004,0.00034
1205.2,1,1,0,1,0.000195,0.000195,0.0004,0.00034
1215.8,1,1,0,1,0.0001976,0.0001976,0.0004,0.00034
1226.4,1,1,0,1,0.0002002,0.0002002,0.0004,0.00034
1236.9,1,1,0,1,0.0002028,0.0002028,0.0004,0.00034
1247.4,1,1,0,1,0.0002054,0.0002054,0.0004,0.00034
1257.6,1,1,0,1,0.000208,0.000208,0.0004,0.00034
1267.7,1,1,0,1,0.0002106,0.0002106,0.0004,0.00034
1277.9,1,1,0,1,0.0002132,0.0002132,0.0004,0.00034
1287.9,1,1,0,1,0.0002158,0.0002158,0.0004,0.00034
1297.6,1,1,0,1,0.0002184,0.0002184,0.0004,0.00034
1307.3,1,1,0,1,0.000221,0.000221,0.0004,0.00034
1317,1,1,0,1,0.0002236,0.0002236,0.0004,0.00034
1326.4,1,1,0,1,0.0002262,0.0002262,0.0004,0.00034
1335.6,1,1,0,1,0.0002288,0.0002288,0.0004,0.00034
1344.8,1,1,0,1,0.0002314,0.0002314,0.0004,0.00034
1354,1,1,0,1,0.000234,0.000234,0.0004,0.00034
1362.8,1,1,0,1,0.0002366,0.0002366,0.0004,0.00034
1371.5,1,1,0,1,0.0002392,0.0002392,0.0004,0.00034
1380.1,1,1,0,1,0.0002418,0.0002418,0.0004,0.00034
1388.7,1,1,0,1,0.0002444,0.0002444,0.0004,0.00034
1396.9,1,1,0,1,0.000247,0.000247,0.0004,0.00034
1405,1,1,0,1,0.0002496,0.0002496,0.0004,0.00034
1413.1,1,1,0,1,0.0002522,0.0002522,0.0004,0.00034
1421.1,1,1,0,1,0.0002548,0.0002548,0.0004,0.00034
1428.6,1,1,0,1,0.0002574,0.0002574,0.0004,0.00034
1436.1,1,1,0,1,0.00026,0.00026,0.0004,0.00034
1443.6,1,1,0,1,0.0002626,0.0002626,0.0004,0.00034
1451,1,1,0,1,0.0002652,0.0002652,0.0004,0.00034
1457.9,1,1,0,1,0.0002678,0.0002678,0.0004,0.00034
1464.8,1,1,0,1,0.0002704,0.0002704,0.0004,0.00034
1471.7,1,1,0,1,0.000273,0.000273,0.0004,0.00034
1478.4,1,1,0,1,0.0002756,0.0002756,0.0004,0.00034
1484.7,1,1,0,1,0.0002782,0.0002782,0.0004,0.00034
1491,1,1,0,1,0.0002808,0.0002808,0.0004,0.00034
1497.4,1,1,0,1,0.0002834,0.0002834,0.0004,0.00034
1503.4,1,1,0,1,0.000286,0.000286,0.0004,0.00034
1509.2,1,1,0,1,0.0002886,0.0002886,0.0004,0.00034
