"temp","Points:0","Points:1","Points:2"
476.89,0,0.0004,0.0003475
476.91,2.6e-06,0.0004,0.0003475
477.32,5.2e-06,0.0004,0.0003475
477.77,7.8e-06,0.0004,0.0003475
478.59,1.04e-05,0.0004,0.0003475
479.48,1.3e-05,0.0004,0.0003475
480.69,1.56e-05,0.0004,0.0003475
482.02,1.82e-05,0.0004,0.0003475
483.64,2.08e-05,0.0004,0.0003475
485.39,2.34e-05,0.0004,0.0003475
487.41,2.6e-05,0.0004,0.0003475
489.59,2.86e-05,0.0004,0.0003475
492,3.12e-05,0.0004,0.0003475
494.61,3.38e-05,0.0004,0.0003475
497.41,3.64e-05,0.0004,0.0003475
500.43,3.9e-05,0.0004,0.0003475
503.62,4.16e-05,0.0004,0.0003475
507.05,4.42e-05,0.0004,0.0003475
510.62,4.68e-05,0.0004,0.0003475
514.46,4.94e-05,0.0004,0.0003475
518.4,5.2e-05,0.0004,0.0003475
522.63,5.46e-05,0.0004,0.0003475
526.93,5.72e-05,0.0004,0.0003475
531.55,5.98e-05,0.0004,0.0003475
536.21,6.24e-05,0.0004,0.0003475
541.2,6.5e-05,0.0004,0.0003475
546.22,6.76e-05,0.0004,0.0003475
551.56,7.02e-05,0.0004,0.0003475
556.94,7.28e-05,0.0004,0.0003475
562.6,7.54e-05,0.0004,0.0003475
568.33,7.8e-05,0.0004,0.0003475
574.31,8.06e-05,0.0004,0.0003475
580.37,8.32e-05,0.0004,0.0003475
586.65,8.58e-05,0.0004,0.0003475
593.03,8.84e-05,0.0004,0.0003475
599.59,9.1e-05,0.0004,0.0003475
606.27,9.36e-05,0.0004,0.0003475
613.11,9.62e-05,0.0004,0.0003475
620.07,9.88e-05,0.0004,0.0003475
627.16,0.0001014,0.0004,0.0003475
634.39,0.000104,0.0004,0.0003475
641.72,0.0001066,0.0004,0.0003475
649.19,0.0001092,0.0004,0.0003475
656.74,0.0001118,0.0004,0.0003475
664.44,0.0001144,0.0004,0.0003475
672.2,0.000117,0.0004,0.0003475
680.1,0.0001196,0.0004,0.0003475
688.04,0.0001222,0.0004,0.0003475
696.13,0.0001248,0.0004,0.0003475
704.24,0.0001274,0.0004,0.0003475
712.49,0.00013,0.0004,0.0003475
720.75,0.0001326,0.0004,0.0003475
729.13,0.0001352,0.0004,0.0003475
737.52,0.0001378,0.0004,0.0003475
746.01,0.0001404,0.0004,0.0003475
754.52,0.000143,0.0004,0.0003475
763.09,0.0001456,0.0004,0.0003475
771.68,0.0001482,0.0004,0.0003475
780.33,0.0001508,0.0004,0.0003475
788.98,0.0001534,0.0004,0.0003475
797.67,0.000156,0.0004,0.0003475
806.37,0.0001586,0.0004,0.0003475
815.08,0.0001612,0.0004,0.0003475
823.8,0.0001638,0.0004,0.0003475
832.52,0.0001664,0.0004,0.0003475
841.23,0.000169,0.0004,0.0003475
849.93,0.0001716,0.0004,0.0003475
858.62,0.0001742,0.0004,0.0003475
867.29,0.0001768,0.0004,0.0003475
875.93,0.0001794,0.0004,0.0003475
884.55,0.000182,0.0004,0.0003475
893.11,0.0001846,0.0004,0.0003475
901.67,0.0001872,0.0004,0.0003475
910.14,0.0001898,0.0004,0.0003475
918.61,0.0001924,0.0004,0.0003475
926.98,0.000195,0.0004,0.0003475
935.34,0.0001976,0.0004,0.0003475
943.59,0.0002002,0.0004,0.0003475
951.82,0.0002028,0.0004,0.0003475
959.94,0.0002054,0.0004,0.0003475
968.03,0.000208,0.0004,0.0003475
976.01,0.0002106,0.0004,0.0003475
983.94,0.0002132,0.0004,0.0003475
991.76,0.0002158,0.0004,0.0003475
999.52,0.0002184,0.0004,0.0003475
1007.2,0.000221,0.0004,0.0003475
1014.7,0.0002236,0.0004,0.0003475
1022.2,0.0002262,0.0004,0.0003475
1029.6,0.0002288,0.0004,0.0003475
1036.9,0.0002314,0.0004,0.0003475
1044.1,0.000234,0.0004,0.0003475
1051.2,0.0002366,0.0004,0.0003475
1058.2,0.0002392,0.0004,0.0003475
1065.1,0.0002418,0.0004,0.0003475
1071.8,0.0002444,0.0004,0.0003475
1078.5,0.000247,0.0004,0.0003475
1085,0.0002496,0.0004,0.0003475
1091.5,0.0002522,0.0004,0.0003475
1097.8,0.0002548,0.0004,0.0003475
1104.1,0.0002574,0.0004,0.0003475
1110.2,0.00026,0.0004,0.0003475
1116.3,0.0002626,0.0004,0.0003475
1122.1,0.0002652,0.0004,0.0003475
1128,0.0002678,0.0004,0.0003475
1133.6,0.0002704,0.0004,0.0003475
1139.3,0.000273,0.0004,0.0003475
1144.7,0.0002756,0.0004,0.0003475
1150.1,0.0002782,0.0004,0.0003475
1155.3,0.0002808,0.0004,0.0003475
1160.5,0.0002834,0.0004,0.0003475
1165.6,0.000286,0.0004,0.0003475
1170.5,0.0002886,0.0004,0.0003475
1175.4,0.0002912,0.0004,0.0003475
1180.1,0.0002938,0.0004,0.0003475
1184.7,0.0002964,0.0004,0.0003475
1189.3,0.000299,0.0004,0.0003475
1193.7,0.0003016,0.0004,0.0003475
1198.1,0.0003042,0.0004,0.0003475
1202.4,0.0003068,0.0004,0.0003475
1206.6,0.0003094,0.0004,0.0003475
1210.7,0.000312,0.0004,0.0003475
1214.7,0.0003146,0.0004,0.0003475
1218.7,0.0003172,0.0004,0.0003475
1222.5,0.0003198,0.0004,0.0003475
1226.3,0.0003224,0.0004,0.0003475
1230,0.000325,0.0004,0.0003475
1233.7,0.0003276,0.0004,0.0003475
1237.2,0.0003302,0.0004,0.0003475
1240.7,0.0003328,0.0004,0.0003475
1244.1,0.0003354,0.0004,0.0003475
1247.4,0.000338,0.0004,0.0003475
1250.6,0.0003406,0.0004,0.0003475
1253.8,0.0003432,0.0004,0.0003475
1256.9,0.0003458,0.0004,0.0003475
1260,0.0003484,0.0004,0.0003475
1263,0.000351,0.0004,0.0003475
1265.9,0.0003536,0.0004,0.0003475
1268.8,0.0003562,0.0004,0.0003475
1271.6,0.0003588,0.0004,0.0003475
1274.4,0.0003614,0.0004,0.0003475
1277.1,0.000364,0.0004,0.0003475
1279.8,0.0003666,0.0004,0.0003475
1282.4,0.0003692,0.0004,0.0003475
1285,0.0003718,0.0004,0.0003475
1287.5,0.0003744,0.0004,0.0003475
1290,0.000377,0.0004,0.0003475
1292.4,0.0003796,0.0004,0.0003475
1294.9,0.0003822,0.0004,0.0003475
1297.2,0.0003848,0.0004,0.0003475
1299.6,0.0003874,0.0004,0.0003475
1301.8,0.00039,0.0004,0.0003475
1304.1,0.0003926,0.0004,0.0003475
1306.4,0.0003952,0.0004,0.0003475
1308.6,0.0003978,0.0004,0.0003475
1310.7,0.0004004,0.0004,0.0003475
1312.9,0.000403,0.0004,0.0003475
1315,0.0004056,0.0004,0.0003475
1317.1,0.0004082,0.0004,0.0003475
1319.2,0.0004108,0.0004,0.0003475
1321.3,0.0004134,0.0004,0.0003475
1323.3,0.000416,0.0004,0.0003475
1325.3,0.0004186,0.0004,0.0003475
1327.3,0.0004212,0.0004,0.0003475
1329.3,0.0004238,0.0004,0.0003475
1331.3,0.0004264,0.0004,0.0003475
1333.2,0.000429,0.0004,0.0003475
1335.1,0.0004316,0.0004,0.0003475
1337.1,0.0004342,0.0004,0.0003475
1339,0.0004368,0.0004,0.0003475
1340.9,0.0004394,0.0004,0.0003475
1342.7,0.000442,0.0004,0.0003475
1344.6,0.0004446,0.0004,0.0003475
1346.5,0.0004472,0.0004,0.0003475
1348.3,0.0004498,0.0004,0.0003475
1350.2,0.0004524,0.0004,0.0003475
1352,0.000455,0.0004,0.0003475
1353.8,0.0004576,0.0004,0.0003475
1355.7,0.0004602,0.0004,0.0003475
1357.5,0.0004628,0.0004,0.0003475
1359.3,0.0004654,0.0004,0.0003475
1361.1,0.000468,0.0004,0.0003475
1362.9,0.0004706,0.0004,0.0003475
1364.7,0.0004732,0.0004,0.0003475
1366.5,0.0004758,0.0004,0.0003475
1368.3,0.0004784,0.0004,0.0003475
1370.1,0.000481,0.0004,0.0003475
1371.9,0.0004836,0.0004,0.0003475
1373.7,0.0004862,0.0004,0.0003475
1375.5,0.0004888,0.0004,0.0003475
1377.3,0.0004914,0.0004,0.0003475
1379.1,0.000494,0.0004,0.0003475
1380.9,0.0004966,0.0004,0.0003475
1382.7,0.0004992,0.0004,0.0003475
1384.4,0.0005018,0.0004,0.0003475
1386.2,0.0005044,0.0004,0.0003475
