"temp","Points:0","Points:1","Points:2"
619.97,0,0.0004,0.0003475
619.99,2.6e-06,0.0004,0.0003475
620.43,5.2e-06,0.0004,0.0003475
620.92,7.8e-06,0.0004,0.0003475
621.81,1.04e-05,0.0004,0.0003475
622.77,1.3e-05,0.0004,0.0003475
624.1,1.56e-05,0.0004,0.0003475
625.53,1.82e-05,0.0004,0.0003475
627.29,2.08e-05,0.0004,0.0003475
629.19,2.34e-05,0.0004,0.0003475
631.38,2.6e-05,0.0004,0.0003475
633.75,2.86e-05,0.0004,0.0003475
636.36,3.12e-05,0.0004,0.0003475
639.19,3.38e-05,0.0004,0.0003475
642.22,3.64e-05,0.0004,0.0003475
645.49,3.9e-05,0.0004,0.0003475
648.94,4.16e-05,0.0004,0.0003475
652.65,4.42e-05,0.0004,0.0003475
656.5,4.68e-05,0.0004,0.0003475
660.64,4.94e-05,0.0004,0.0003475
664.9,5.2e-05,0.0004,0.0003475
669.46,5.46e-05,0.0004,0.0003475
674.1,5.72e-05,0.0004,0.0003475
679.07,5.98e-05,0.0004,0.0003475
684.09,6.24e-05,0.0004,0.0003475
689.45,6.5e-05,0.0004,0.0003475
694.85,6.76e-05,0.0004,0.0003475
700.59,7.02e-05,0.0004,0.0003475
706.37,7.28e-05,0.0004,0.0003475
712.45,7.54e-05,0.0004,0.0003475
718.59,7.8e-05,0.0004,0.0003475
725,8.06e-05,0.0004,0.0003475
731.49,8.32e-05,0.0004,0.0003475
738.22,8.58e-05,0.0004,0.0003475
745.04,8.84e-05,0.0004,0.0003475
752.07,9.1e-05,0.0004,0.0003475
759.21,9.36e-05,0.0004,0.0003475
766.52,9.62e-05,0.0004,0.0003475
773.96,9.88e-05,0.0004,0.0003475
781.53,0.0001014,0.0004,0.0003475
789.25,0.000104,0.0004,0.0003475
797.08,0.0001066,0.0004,0.0003475
805.06,0.0001092,0.0004,0.0003475
813.12,0.0001118,0.0004,0.0003475
821.34,0.0001144,0.0004,0.0003475
829.62,0.000117,0.0004,0.0003475
838.06,0.0001196,0.0004,0.0003475
846.53,0.0001222,0.0004,0.0003475
855.17,0.0001248,0.0004,0.0003475
863.83,0.0001274,0.0004,0.0003475
872.64,0.00013,0.0004,0.0003475
881.47,0.0001326,0.0004,0.0003475
890.44,0.0001352,0.0004,0.0003475
899.42,0.0001378,0.0004,0.0003475
908.51,0.0001404,0.0004,0.0003475
917.62,0.000143,0.0004,0.0003475
926.81,0.0001456,0.0004,0.0003475
936.03,0.0001482,0.0004,0.0003475
945.32,0.0001508,0.0004,0.0003475
954.63,0.0001534,0.0004,0.0003475
963.98,0.000156,0.0004,0.0003475
973.36,0.0001586,0.0004,0.0003475
982.76,0.0001612,0.0004,0.0003475
992.18,0.0001638,0.0004,0.0003475
1001.6,0.0001664,0.0004,0.0003475
1011.1,0.000169,0.0004,0.0003475
1020.5,0.0001716,0.0004,0.0003475
