"temp","Points:0","Points:1","Points:2"
471.29,0,0.0004,0.0003456
471.29,2.6e-06,0.0004,0.0003456
471.34,5.2e-06,0.0004,0.0003456
471.97,7.8e-06,0.0004,0.0003456
472.6,1.04e-05,0.0004,0.0003456
473.23,1.3e-05,0.0004,0.0003456
474,1.56e-05,0.0004,0.0003456
475.24,1.82e-05,0.0004,0.0003456
476.49,2.08e-05,0.0004,0.0003456
477.74,2.34e-05,0.0004,0.0003456
479.22,2.6e-05,0.0004,0.0003456
481.08,2.86e-05,0.0004,0.0003456
482.94,3.12e-05,0.0004,0.0003456
484.8,3.38e-05,0.0004,0.0003456
486.98,3.64e-05,0.0004,0.0003456
489.43,3.9e-05,0.0004,0.0003456
491.88,4.16e-05,0.0004,0.0003456
494.34,4.42e-05,0.0004,0.0003456
497.19,4.68e-05,0.0004,0.0003456
500.22,4.94e-05,0.0004,0.0003456
503.25,5.2e-05,0.0004,0.0003456
506.28,5.46e-05,0.0004,0.0003456
509.77,5.72e-05,0.0004,0.0003456
513.35,5.98e-05,0.0004,0.0003456
516.93,6.24e-05,0.0004,0.0003456
520.51,6.5e-05,0.0004,0.0003456
524.62,6.76e-05,0.0004,0.0003456
528.72,7.02e-05,0.0004,0.0003456
532.82,7.28e-05,0.0004,0.0003456
537,7.54e-05,0.0004,0.0003456
541.59,7.8e-05,0.0004,0.0003456
546.18,8.06e-05,0.0004,0.0003456
550.77,8.32e-05,0.0004,0.0003456
555.5,8.58e-05,0.0004,0.0003456
560.54,8.84e-05,0.0004,0.0003456
565.58,9.1e-05,0.0004,0.0003456
570.62,9.36e-05,0.0004,0.0003456
575.85,9.62e-05,0.0004,0.0003456
581.29,9.88e-05,0.0004,0.0003456
586.74,0.0001014,0.0004,0.0003456
592.18,0.000104,0.0004,0.0003456
597.85,0.0001066,0.0004,0.0003456
603.65,0.0001092,0.0004,0.0003456
609.46,0.0001118,0.0004,0.0003456
615.26,0.0001144,0.0004,0.0003456
621.3,0.000117,0.0004,0.0003456
627.42,0.0001196,0.0004,0.0003456
633.53,0.0001222,0.0004,0.0003456
639.64,0.0001248,0.0004,0.0003456
645.99,0.0001274,0.0004,0.0003456
652.36,0.00013,0.0004,0.0003456
658.72,0.0001326,0.0004,0.0003456
665.11,0.0001352,0.0004,0.0003456
671.67,0.0001378,0.0004,0.0003456
678.24,0.0001404,0.0004,0.0003456
684.8,0.000143,0.0004,0.0003456
691.4,0.0001456,0.0004,0.0003456
698.11,0.0001482,0.0004,0.0003456
704.82,0.0001508,0.0004,0.0003456
711.52,0.0001534,0.0004,0.0003456
718.26,0.000156,0.0004,0.0003456
725.06,0.0001586,0.0004,0.0003456
731.85,0.0001612,0.0004,0.0003456
738.64,0.0001638,0.0004,0.0003456
745.45,0.0001664,0.0004,0.0003456
752.27,0.000169,0.0004,0.0003456
759.09,0.0001716,0.0004,0.0003456
765.91,0.0001742,0.0004,0.0003456
772.71,0.0001768,0.0004,0.0003456
779.5,0.0001794,0.0004,0.0003456
786.29,0.000182,0.0004,0.0003456
793.08,0.0001846,0.0004,0.0003456
799.79,0.0001872,0.0004,0.0003456
806.5,0.0001898,0.0004,0.0003456
813.2,0.0001924,0.0004,0.0003456
819.91,0.000195,0.0004,0.0003456
826.48,0.0001976,0.0004,0.0003456
833.04,0.0002002,0.0004,0.0003456
839.61,0.0002028,0.0004,0.0003456
846.15,0.0002054,0.0004,0.0003456
852.54,0.000208,0.0004,0.0003456
858.92,0.0002106,0.0004,0.0003456
865.31,0.0002132,0.0004,0.0003456
871.62,0.0002158,0.0004,0.0003456
877.78,0.0002184,0.0004,0.0003456
883.94,0.000221,0.0004,0.0003456
890.1,0.0002236,0.0004,0.0003456
896.14,0.0002262,0.0004,0.0003456
902.04,0.0002288,0.0004,0.0003456
907.95,0.0002314,0.0004,0.0003456
913.85,0.000234,0.0004,0.0003456
919.57,0.0002366,0.0004,0.0003456
925.19,0.0002392,0.0004,0.0003456
930.8,0.0002418,0.0004,0.0003456
936.42,0.0002444,0.0004,0.0003456
941.79,0.000247,0.0004,0.0003456
947.1,0.0002496,0.0004,0.0003456
952.41,0.0002522,0.0004,0.0003456
957.71,0.0002548,0.0004,0.0003456
962.73,0.0002574,0.0004,0.0003456
967.71,0.00026,0.0004,0.0003456
972.7,0.0002626,0.0004,0.0003456
977.66,0.0002652,0.0004,0.0003456
982.31,0.0002678,0.0004,0.0003456
986.97,0.0002704,0.0004,0.0003456
991.63,0.000273,0.0004,0.0003456
996.21,0.0002756,0.0004,0.0003456
1000.5,0.0002782,0.0004,0.0003456
1004.9,0.0002808,0.0004,0.0003456
1009.2,0.0002834,0.0004,0.0003456
1013.4,0.000286,0.0004,0.0003456
1017.4,0.0002886,0.0004,0.0003456
1021.4,0.0002912,0.0004,0.0003456
1025.4,0.0002938,0.0004,0.0003456
1029.2,0.0002964,0.0004,0.0003456
1032.9,0.000299,0.0004,0.0003456
1036.6,0.0003016,0.0004,0.0003456
1040.3,0.0003042,0.0004,0.0003456
1043.7,0.0003068,0.0004,0.0003456
1047.1,0.0003094,0.0004,0.0003456
1050.5,0.000312,0.0004,0.0003456
1053.9,0.0003146,0.0004,0.0003456
1057,0.0003172,0.0004,0.0003456
1060.1,0.0003198,0.0004,0.0003456
1063.2,0.0003224,0.0004,0.0003456
1066.3,0.000325,0.0004,0.0003456
1069.1,0.0003276,0.0004,0.0003456
1071.9,0.0003302,0.0004,0.0003456
1074.7,0.0003328,0.0004,0.0003456
1077.5,0.0003354,0.0004,0.0003456
1080.1,0.000338,0.0004,0.0003456
1082.7,0.0003406,0.0004,0.0003456
1085.3,0.0003432,0.0004,0.0003456
1087.8,0.0003458,0.0004,0.0003456
1090.1,0.0003484,0.0004,0.0003456
1092.5,0.000351,0.0004,0.0003456
