"temp","Points:0","Points:1","Points:2"
520.49,0,0.0004,0.0003475
520.52,2.6e-06,0.0004,0.0003475
521.11,5.2e-06,0.0004,0.0003475
521.78,7.8e-06,0.0004,0.0003475
522.97,1.04e-05,0.0004,0.0003475
524.27,1.3e-05,0.0004,0.0003475
526.04,1.56e-05,0.0004,0.0003475
527.98,1.82e-05,0.0004,0.0003475
530.34,2.08e-05,0.0004,0.0003475
532.9,2.34e-05,0.0004,0.0003475
535.85,2.6e-05,0.0004,0.0003475
539.03,2.86e-05,0.0004,0.0003475
542.55,3.12e-05,0.0004,0.0003475
546.36,3.38e-05,0.0004,0.0003475
550.45,3.64e-05,0.0004,0.0003475
554.87,3.9e-05,0.0004,0.0003475
559.52,4.16e-05,0.0004,0.0003475
564.55,4.42e-05,0.0004,0.0003475
569.76,4.68e-05,0.0004,0.0003475
575.37,4.94e-05,0.0004,0.0003475
581.13,5.2e-05,0.0004,0.0003475
587.33,5.46e-05,0.0004,0.0003475
593.63,5.72e-05,0.0004,0.0003475
600.39,5.98e-05,0.0004,0.0003475
607.22,6.24e-05,0.0004,0.0003475
614.54,6.5e-05,0.0004,0.0003475
621.89,6.76e-05,0.0004,0.0003475
629.73,7.02e-05,0.0004,0.0003475
637.63,7.28e-05,0.0004,0.0003475
645.95,7.54e-05,0.0004,0.0003475
654.36,7.8e-05,0.0004,0.0003475
663.15,8.06e-05,0.0004,0.0003475
672.06,8.32e-05,0.0004,0.0003475
681.3,8.58e-05,0.0004,0.0003475
690.68,8.84e-05,0.0004,0.0003475
700.35,9.1e-05,0.0004,0.0003475
710.19,9.36e-05,0.0004,0.0003475
720.26,9.62e-05,0.0004,0.0003475
730.53,9.88e-05,0.0004,0.0003475
740.99,0.0001014,0.0004,0.0003475
751.66,0.000104,0.0004,0.0003475
762.48,0.0001066,0.0004,0.0003475
773.52,0.0001092,0.0004,0.0003475
784.67,0.0001118,0.0004,0.0003475
796.05,0.0001144,0.0004,0.0003475
807.52,0.000117,0.0004,0.0003475
819.21,0.0001196,0.0004,0.0003475
830.95,0.0001222,0.0004,0.0003475
842.92,0.0001248,0.0004,0.0003475
854.91,0.0001274,0.0004,0.0003475
867.12,0.00013,0.0004,0.0003475
879.34,0.0001326,0.0004,0.0003475
891.74,0.0001352,0.0004,0.0003475
904.17,0.0001378,0.0004,0.0003475
916.73,0.0001404,0.0004,0.0003475
929.32,0.000143,0.0004,0.0003475
942,0.0001456,0.0004,0.0003475
954.71,0.0001482,0.0004,0.0003475
967.49,0.0001508,0.0004,0.0003475
980.29,0.0001534,0.0004,0.0003475
993.13,0.000156,0.0004,0.0003475
1006,0.0001586,0.0004,0.0003475
1018.8,0.0001612,0.0004,0.0003475
1031.7,0.0001638,0.0004,0.0003475
1044.6,0.0001664,0.0004,0.0003475
1057.4,0.000169,0.0004,0.0003475
1070.2,0.0001716,0.0004,0.0003475
1083,0.0001742,0.0004,0.0003475
1095.7,0.0001768,0.0004,0.0003475
1108.4,0.0001794,0.0004,0.0003475
1121,0.000182,0.0004,0.0003475
1133.6,0.0001846,0.0004,0.0003475
1146.1,0.0001872,0.0004,0.0003475
1158.4,0.0001898,0.0004,0.0003475
1170.8,0.0001924,0.0004,0.0003475
1182.9,0.000195,0.0004,0.0003475
1195.1,0.0001976,0.0004,0.0003475
1207,0.0002002,0.0004,0.0003475
1218.9,0.0002028,0.0004,0.0003475
1230.6,0.0002054,0.0004,0.0003475
1242.2,0.000208,0.0004,0.0003475
1253.7,0.0002106,0.0004,0.0003475
1265,0.0002132,0.0004,0.0003475
1276.2,0.0002158,0.0004,0.0003475
1287.2,0.0002184,0.0004,0.0003475
1298,0.000221,0.0004,0.0003475
1308.7,0.0002236,0.0004,0.0003475
1319.3,0.0002262,0.0004,0.0003475
1329.6,0.0002288,0.0004,0.0003475
1339.8,0.0002314,0.0004,0.0003475
1349.8,0.000234,0.0004,0.0003475
1359.6,0.0002366,0.0004,0.0003475
1369.2,0.0002392,0.0004,0.0003475
1378.7,0.0002418,0.0004,0.0003475
1387.9,0.0002444,0.0004,0.0003475
1397.1,0.000247,0.0004,0.0003475
1405.9,0.0002496,0.0004,0.0003475
1414.7,0.0002522,0.0004,0.0003475
1423.1,0.0002548,0.0004,0.0003475
1431.5,0.0002574,0.0004,0.0003475
1439.5,0.00026,0.0004,0.0003475
1447.5,0.0002626,0.0004,0.0003475
1455.1,0.0002652,0.0004,0.0003475
1462.7,0.0002678,0.0004,0.0003475
1470,0.0002704,0.0004,0.0003475
1477.2,0.000273,0.0004,0.0003475
1484.1,0.0002756,0.0004,0.0003475
1490.9,0.0002782,0.0004,0.0003475
1497.5,0.0002808,0.0004,0.0003475
1503.9,0.0002834,0.0004,0.0003475
1510.1,0.000286,0.0004,0.0003475
1516.2,0.0002886,0.0004,0.0003475
1522,0.0002912,0.0004,0.0003475
1527.7,0.0002938,0.0004,0.0003475
1533.2,0.0002964,0.0004,0.0003475
1538.6,0.000299,0.0004,0.0003475
1543.8,0.0003016,0.0004,0.0003475
1548.8,0.0003042,0.0004,0.0003475
1553.6,0.0003068,0.0004,0.0003475
1558.3,0.0003094,0.0004,0.0003475
1562.9,0.000312,0.0004,0.0003475
1567.2,0.0003146,0.0004,0.0003475
1571.5,0.0003172,0.0004,0.0003475
1575.5,0.0003198,0.0004,0.0003475
1579.5,0.0003224,0.0004,0.0003475
1583.2,0.000325,0.0004,0.0003475
1586.9,0.0003276,0.0004,0.0003475
1590.4,0.0003302,0.0004,0.0003475
1593.8,0.0003328,0.0004,0.0003475
1597,0.0003354,0.0004,0.0003475
1600.1,0.000338,0.0004,0.0003475
1603,0.0003406,0.0004,0.0003475
1605.7,0.0003432,0.0004,0.0003475
1608.1,0.0003458,0.0004,0.0003475
1610.3,0.0003484,0.0004,0.0003475
1612.2,0.000351,0.0004,0.0003475
1614.1,0.0003536,0.0004,0.0003475
1615.9,0.0003562,0.0004,0.0003475
1617.8,0.0003588,0.0004,0.0003475
1619.8,0.0003614,0.0004,0.0003475
1621.7,0.000364,0.0004,0.0003475
1623.7,0.0003666,0.0004,0.0003475
1625.6,0.0003692,0.0004,0.0003475
1627.6,0.0003718,0.0004,0.0003475
1629.6,0.0003744,0.0004,0.0003475
1631.6,0.000377,0.0004,0.0003475
1633.7,0.0003796,0.0004,0.0003475
1635.7,0.0003822,0.0004,0.0003475
1637.7,0.0003848,0.0004,0.0003475
1639.7,0.0003874,0.0004,0.0003475
1641.7,0.00039,0.0004,0.0003475
1643.8,0.0003926,0.0004,0.0003475
1645.8,0.0003952,0.0004,0.0003475
1647.8,0.0003978,0.0004,0.0003475
1649.8,0.0004004,0.0004,0.0003475
1651.8,0.000403,0.0004,0.0003475
1653.8,0.0004056,0.0004,0.0003475
1655.8,0.0004082,0.0004,0.0003475
1657.8,0.0004108,0.0004,0.0003475
1659.8,0.0004134,0.0004,0.0003475
1661.8,0.000416,0.0004,0.0003475
1663.8,0.0004186,0.0004,0.0003475
1665.8,0.0004212,0.0004,0.0003475
1667.7,0.0004238,0.0004,0.0003475
1669.7,0.0004264,0.0004,0.0003475
1671.7,0.000429,0.0004,0.0003475
1673.7,0.0004316,0.0004,0.0003475
1675.6,0.0004342,0.0004,0.0003475
1677.6,0.0004368,0.0004,0.0003475
1679.5,0.0004394,0.0004,0.0003475
1681.5,0.000442,0.0004,0.0003475
1683.5,0.0004446,0.0004,0.0003475
