"temp","Points:0","Points:1","Points:2"
536.94,0,0.0004,0.0003475
536.96,2.6e-06,0.0004,0.0003475
537.43,5.2e-06,0.0004,0.0003475
537.96,7.8e-06,0.0004,0.0003475
538.89,1.04e-05,0.0004,0.0003475
539.92,1.3e-05,0.0004,0.0003475
541.31,1.56e-05,0.0004,0.0003475
542.83,1.82e-05,0.0004,0.0003475
544.68,2.08e-05,0.0004,0.0003475
546.69,2.34e-05,0.0004,0.0003475
548.99,2.6e-05,0.0004,0.0003475
551.48,2.86e-05,0.0004,0.0003475
554.22,3.12e-05,0.0004,0.0003475
557.17,3.38e-05,0.0004,0.0003475
560.35,3.64e-05,0.0004,0.0003475
563.77,3.9e-05,0.0004,0.0003475
567.38,4.16e-05,0.0004,0.0003475
571.26,4.42e-05,0.0004,0.0003475
575.28,4.68e-05,0.0004,0.0003475
579.61,4.94e-05,0.0004,0.0003475
584.05,5.2e-05,0.0004,0.0003475
588.82,5.46e-05,0.0004,0.0003475
593.67,5.72e-05,0.0004,0.0003475
598.87,5.98e-05,0.0004,0.0003475
604.12,6.24e-05,0.0004,0.0003475
609.75,6.5e-05,0.0004,0.0003475
615.4,6.76e-05,0.0004,0.0003475
621.43,7.02e-05,0.0004,0.0003475
627.49,7.28e-05,0.0004,0.0003475
633.89,7.54e-05,0.0004,0.0003475
640.35,7.8e-05,0.0004,0.0003475
647.1,8.06e-05,0.0004,0.0003475
653.95,8.32e-05,0.0004,0.0003475
661.04,8.58e-05,0.0004,0.0003475
668.25,8.84e-05,0.0004,0.0003475
675.66,9.1e-05,0.0004,0.0003475
683.21,9.36e-05,0.0004,0.0003475
690.94,9.62e-05,0.0004,0.0003475
698.81,9.88e-05,0.0004,0.0003475
706.82,0.0001014,0.0004,0.0003475
714.98,0.000104,0.0004,0.0003475
723.26,0.0001066,0.0004,0.0003475
731.7,0.0001092,0.0004,0.0003475
740.23,0.0001118,0.0004,0.0003475
748.92,0.0001144,0.0004,0.0003475
757.67,0.000117,0.0004,0.0003475
766.59,0.0001196,0.0004,0.0003475
775.55,0.0001222,0.0004,0.0003475
784.67,0.0001248,0.0004,0.0003475
793.81,0.0001274,0.0004,0.0003475
803.11,0.00013,0.0004,0.0003475
812.42,0.0001326,0.0004,0.0003475
821.87,0.0001352,0.0004,0.0003475
831.34,0.0001378,0.0004,0.0003475
840.91,0.0001404,0.0004,0.0003475
850.5,0.000143,0.0004,0.0003475
860.17,0.0001456,0.0004,0.0003475
869.87,0.0001482,0.0004,0.0003475
879.62,0.0001508,0.0004,0.0003475
889.39,0.0001534,0.0004,0.0003475
899.21,0.000156,0.0004,0.0003475
909.03,0.0001586,0.0004,0.0003475
918.88,0.0001612,0.0004,0.0003475
928.73,0.0001638,0.0004,0.0003475
938.6,0.0001664,0.0004,0.0003475
948.45,0.000169,0.0004,0.0003475
958.31,0.0001716,0.0004,0.0003475
968.14,0.0001742,0.0004,0.0003475
977.97,0.0001768,0.0004,0.0003475
987.76,0.0001794,0.0004,0.0003475
997.54,0.000182,0.0004,0.0003475
1007.3,0.0001846,0.0004,0.0003475
1017,0.0001872,0.0004,0.0003475
1026.6,0.0001898,0.0004,0.0003475
1036.2,0.0001924,0.0004,0.0003475
1045.8,0.000195,0.0004,0.0003475
1055.3,0.0001976,0.0004,0.0003475
1064.7,0.0002002,0.0004,0.0003475
1074.1,0.0002028,0.0004,0.0003475
1083.3,0.0002054,0.0004,0.0003475
1092.6,0.000208,0.0004,0.0003475
1101.7,0.0002106,0.0004,0.0003475
1110.8,0.0002132,0.0004,0.0003475
1119.7,0.0002158,0.0004,0.0003475
1128.6,0.0002184,0.0004,0.0003475
1137.4,0.000221,0.0004,0.0003475
1146.1,0.0002236,0.0004,0.0003475
1154.7,0.0002262,0.0004,0.0003475
1163.2,0.0002288,0.0004,0.0003475
1171.6,0.0002314,0.0004,0.0003475
1179.9,0.000234,0.0004,0.0003475
1188.1,0.0002366,0.0004,0.0003475
1196.1,0.0002392,0.0004,0.0003475
1204.1,0.0002418,0.0004,0.0003475
1211.9,0.0002444,0.0004,0.0003475
1219.6,0.000247,0.0004,0.0003475
1227.2,0.0002496,0.0004,0.0003475
1234.7,0.0002522,0.0004,0.0003475
1242,0.0002548,0.0004,0.0003475
1249.3,0.0002574,0.0004,0.0003475
1256.4,0.00026,0.0004,0.0003475
1263.4,0.0002626,0.0004,0.0003475
1270.2,0.0002652,0.0004,0.0003475
1277,0.0002678,0.0004,0.0003475
1283.5,0.0002704,0.0004,0.0003475
1290.1,0.000273,0.0004,0.0003475
1296.4,0.0002756,0.0004,0.0003475
1302.7,0.0002782,0.0004,0.0003475
1308.7,0.0002808,0.0004,0.0003475
1314.7,0.0002834,0.0004,0.0003475
1320.6,0.000286,0.0004,0.0003475
1326.3,0.0002886,0.0004,0.0003475
1331.9,0.0002912,0.0004,0.0003475
1337.4,0.0002938,0.0004,0.0003475
1342.8,0.0002964,0.0004,0.0003475
1348,0.000299,0.0004,0.0003475
1353.2,0.0003016,0.0004,0.0003475
1358.2,0.0003042,0.0004,0.0003475
1363.1,0.0003068,0.0004,0.0003475
1367.9,0.0003094,0.0004,0.0003475
1372.6,0.000312,0.0004,0.0003475
1377.2,0.0003146,0.0004,0.0003475
1381.7,0.0003172,0.0004,0.0003475
1386,0.0003198,0.0004,0.0003475
1390.4,0.0003224,0.0004,0.0003475
1394.5,0.000325,0.0004,0.0003475
1398.7,0.0003276,0.0004,0.0003475
1402.6,0.0003302,0.0004,0.0003475
1406.6,0.0003328,0.0004,0.0003475
1410.4,0.0003354,0.0004,0.0003475
1414.2,0.000338,0.0004,0.0003475
1417.8,0.0003406,0.0004,0.0003475
1421.5,0.0003432,0.0004,0.0003475
1425,0.0003458,0.0004,0.0003475
1428.4,0.0003484,0.0004,0.0003475
1431.8,0.000351,0.0004,0.0003475
1435.1,0.0003536,0.0004,0.0003475
1438.4,0.0003562,0.0004,0.0003475
1441.5,0.0003588,0.0004,0.0003475
1444.6,0.0003614,0.0004,0.0003475
1447.7,0.000364,0.0004,0.0003475
1450.6,0.0003666,0.0004,0.0003475
1453.5,0.0003692,0.0004,0.0003475
1456.4,0.0003718,0.0004,0.0003475
1459.2,0.0003744,0.0004,0.0003475
1461.9,0.000377,0.0004,0.0003475
1464.6,0.0003796,0.0004,0.0003475
1467.2,0.0003822,0.0004,0.0003475
1469.7,0.0003848,0.0004,0.0003475
1472.3,0.0003874,0.0004,0.0003475
1474.7,0.00039,0.0004,0.0003475
1477.1,0.0003926,0.0004,0.0003475
1479.4,0.0003952,0.0004,0.0003475
1481.8,0.0003978,0.0004,0.0003475
1484,0.0004004,0.0004,0.0003475
1486.2,0.000403,0.0004,0.0003475
1488.4,0.0004056,0.0004,0.0003475
1490.5,0.0004082,0.0004,0.0003475
1492.6,0.0004108,0.0004,0.0003475
1494.7,0.0004134,0.0004,0.0003475
1496.7,0.000416,0.0004,0.0003475
1498.7,0.0004186,0.0004,0.0003475
1500.7,0.0004212,0.0004,0.0003475
1502.6,0.0004238,0.0004,0.0003475
1504.5,0.0004264,0.0004,0.0003475
1506.4,0.000429,0.0004,0.0003475
1508.3,0.0004316,0.0004,0.0003475
1510.1,0.0004342,0.0004,0.0003475
1512,0.0004368,0.0004,0.0003475
1513.8,0.0004394,0.0004,0.0003475
1515.6,0.000442,0.0004,0.0003475
1517.3,0.0004446,0.0004,0.0003475
1519.1,0.0004472,0.0004,0.0003475
1520.8,0.0004498,0.0004,0.0003475
1522.5,0.0004524,0.0004,0.0003475
1524.2,0.000455,0.0004,0.0003475
1525.9,0.0004576,0.0004,0.0003475
1527.5,0.0004602,0.0004,0.0003475
1529.1,0.0004628,0.0004,0.0003475
1530.8,0.0004654,0.0004,0.0003475
1532.4,0.000468,0.0004,0.0003475
1534,0.0004706,0.0004,0.0003475
1535.5,0.0004732,0.0004,0.0003475
1537.1,0.0004758,0.0004,0.0003475
1538.6,0.0004784,0.0004,0.0003475
1540.2,0.000481,0.0004,0.0003475
1541.7,0.0004836,0.0004,0.0003475
1543.2,0.0004862,0.0004,0.0003475
1544.7,0.0004888,0.0004,0.0003475
1546.2,0.0004914,0.0004,0.0003475
1547.6,0.000494,0.0004,0.0003475
1549.1,0.0004966,0.0004,0.0003475
1550.5,0.0004992,0.0004,0.0003475
1552,0.0005018,0.0004,0.0003475
1553.4,0.0005044,0.0004,0.0003475
1554.8,0.000507,0.0004,0.0003475
1556.2,0.0005096,0.0004,0.0003475
1557.5,0.0005122,0.0004,0.0003475
1558.9,0.0005148,0.0004,0.0003475
1560.3,0.0005174,0.0004,0.0003475
1561.6,0.00052,0.0004,0.0003475
1563,0.0005226,0.0004,0.0003475
1564.3,0.0005252,0.0004,0.0003475
1565.7,0.0005278,0.0004,0.0003475
1567,0.0005304,0.0004,0.0003475
1568.3,0.000533,0.0004,0.0003475
1569.6,0.0005356,0.0004,0.0003475
1571,0.0005382,0.0004,0.0003475
