"temp","Points:0","Points:1","Points:2"
526.04,0,0.0004,0.0003475
526.06,2.6e-06,0.0004,0.0003475
526.62,5.2e-06,0.0004,0.0003475
527.25,7.8e-06,0.0004,0.0003475
528.36,1.04e-05,0.0004,0.0003475
529.58,1.3e-05,0.0004,0.0003475
531.24,1.56e-05,0.0004,0.0003475
533.05,1.82e-05,0.0004,0.0003475
535.27,2.08e-05,0.0004,0.0003475
537.67,2.34e-05,0.0004,0.0003475
540.42,2.6e-05,0.0004,0.0003475
543.41,2.86e-05,0.0004,0.0003475
546.7,3.12e-05,0.0004,0.0003475
550.27,3.38e-05,0.0004,0.0003475
554.1,3.64e-05,0.0004,0.0003475
558.23,3.9e-05,0.0004,0.0003475
562.58,4.16e-05,0.0004,0.0003475
567.28,4.42e-05,0.0004,0.0003475
572.16,4.68e-05,0.0004,0.0003475
577.4,4.94e-05,0.0004,0.0003475
582.79,5.2e-05,0.0004,0.0003475
588.58,5.46e-05,0.0004,0.0003475
594.46,5.72e-05,0.0004,0.0003475
600.78,5.98e-05,0.0004,0.0003475
607.15,6.24e-05,0.0004,0.0003475
613.98,6.5e-05,0.0004,0.0003475
620.84,6.76e-05,0.0004,0.0003475
628.15,7.02e-05,0.0004,0.0003475
635.52,7.28e-05,0.0004,0.0003475
643.27,7.54e-05,0.0004,0.0003475
651.11,7.8e-05,0.0004,0.0003475
659.3,8.06e-05,0.0004,0.0003475
667.6,8.32e-05,0.0004,0.0003475
676.2,8.58e-05,0.0004,0.0003475
684.93,8.84e-05,0.0004,0.0003475
693.93,9.1e-05,0.0004,0.0003475
703.08,9.36e-05,0.0004,0.0003475
712.45,9.62e-05,0.0004,0.0003475
722,9.88e-05,0.0004,0.0003475
731.72,0.0001014,0.0004,0.0003475
741.63,0.000104,0.0004,0.0003475
751.68,0.0001066,0.0004,0.0003475
761.94,0.0001092,0.0004,0.0003475
772.3,0.0001118,0.0004,0.0003475
782.86,0.0001144,0.0004,0.0003475
793.5,0.000117,0.0004,0.0003475
804.35,0.0001196,0.0004,0.0003475
815.25,0.0001222,0.0004,0.0003475
826.35,0.0001248,0.0004,0.0003475
837.48,0.0001274,0.0004,0.0003475
848.81,0.00013,0.0004,0.0003475
860.14,0.0001326,0.0004,0.0003475
871.65,0.0001352,0.0004,0.0003475
883.17,0.0001378,0.0004,0.0003475
894.83,0.0001404,0.0004,0.0003475
906.5,0.000143,0.0004,0.0003475
918.27,0.0001456,0.0004,0.0003475
930.06,0.0001482,0.0004,0.0003475
