"temp","mpPhase","mpLiqPhase","vtkGhostType","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
487.19,0,0,0,1,0,0,0.0004,0.000345
487.19,0,0,0,1,2.6e-06,2.6e-06,0.0004,0.000345
487.27,0,0,0,1,5.2e-06,5.2e-06,0.0004,0.000345
488.32,0,0,0,1,7.8e-06,7.8e-06,0.0004,0.000345
489.36,0,0,0,1,1.04e-05,1.04e-05,0.0004,0.000345
490.41,0,0,0,1,1.3e-05,1.3e-05,0.0004,0.000345
491.69,0,0,0,1,1.56e-05,1.56e-05,0.0004,0.000345
493.76,0,0,0,1,1.82e-05,1.82e-05,0.0004,0.000345
495.84,0,0,0,1,2.08e-05,2.08e-05,0.0004,0.000345
497.92,0,0,0,1,2.34e-05,2.34e-05,0.0004,0.000345
500.38,0,0,0,1,2.6e-05,2.6e-05,0.0004,0.000345
503.48,0,0,0,1,2.86e-05,2.86e-05,0.0004,0.000345
506.57,0,0,0,1,3.12e-05,3.12e-05,0.0004,0.000345
509.66,0,0,0,1,3.38e-05,3.38e-05,0.0004,0.000345
513.29,0,0,0,1,3.64e-05,3.64e-05,0.0004,0.000345
517.39,0,0,0,1,3.9e-05,3.9e-05,0.0004,0.000345
521.48,0,0,0,1,4.16e-05,4.16e-05,0.0004,0.000345
525.57,0,0,0,1,4.42e-05,4.42e-05,0.0004,0.000345
530.33,0,0,0,1,4.68e-05,4.68e-05,0.0004,0.000345
535.39,0,0,0,1,4.94e-05,4.94e-05,0.0004,0.000345
540.45,0,0,0,1,5.2e-05,5.2e-05,0.0004,0.000345
545.51,0,0,0,1,5.46e-05,5.46e-05,0.0004,0.000345
551.36,0,0,0,1,5.72e-05,5.72e-05,0.0004,0.000345
557.36,0,0,0,1,5.98e-05,5.98e-05,0.0004,0.000345
563.35,0,0,0,1,6.24e-05,6.24e-05,0.0004,0.000345
569.35,0,0,0,1,6.5e-05,6.5e-05,0.0004,0.000345
576.23,0,0,0,1,6.76e-05,6.76e-05,0.0004,0.000345
583.1,0,0,0,1,7.02e-05,7.02e-05,0.0004,0.000345
589.98,0,0,0,1,7.28e-05,7.28e-05,0.0004,0.000345
596.99,0,0,0,1,7.54e-05,7.54e-05,0.0004,0.000345
604.7,0,0,0,1,7.8e-05,7.8e-05,0.0004,0.000345
612.41,0,0,0,1,8.06e-05,8.06e-05,0.0004,0.000345
620.12,0,0,0,1,8.32e-05,8.32e-05,0.0004,0.000345
628.06,0,0,0,1,8.58e-05,8.58e-05,0.0004,0.000345
636.53,0,0,0,1,8.84e-05,8.84e-05,0.0004,0.000345
644.99,0,0,0,1,9.1e-05,9.1e-05,0.0004,0.000345
653.46,0,0,0,1,9.36e-05,9.36e-05,0.0004,0.000345
662.25,0,0,0,1,9.62e-05,9.62e-05,0.0004,0.000345
671.4,0,0,0,1,9.88e-05,9.88e-05,0.0004,0.000345
680.55,0,0,0,1,0.0001014,0.0001014,0.0004,0.000345
689.69,0,0,0,1,0.000104,0.000104,0.0004,0.000345
699.21,0,0,0,1,0.0001066,0.0001066,0.0004,0.000345
708.95,0,0,0,1,0.0001092,0.0001092,0.0004,0.000345
718.69,0,0,0,1,0.0001118,0.0001118,0.0004,0.000345
728.43,0,0,0,1,0.0001144,0.0001144,0.0004,0.000345
738.55,0,0,0,1,0.000117,0.000117,0.0004,0.000345
748.79,0,0,0,1,0.0001196,0.0001196,0.0004,0.000345
759.02,0,0,0,1,0.0001222,0.0001222,0.0004,0.000345
769.25,0,0,0,1,0.0001248,0.0001248,0.0004,0.000345
779.85,0,0,0,1,0.0001274,0.0001274,0.0004,0.000345
790.47,0,0,0,1,0.00013,0.00013,0.0004,0.000345
801.09,0,0,0,1,0.0001326,0.0001326,0.0004,0.000345
811.73,0.02,0.02,0,1,0.0001352,0.0001352,0.0004,0.000345
822.62,0.28,0.28,0,1,0.0001378,0.0001378,0.0004,0.000345
833.52,0.54,0.54,0,1,0.0001404,0.0001404,0.0004,0.000345
844.41,0.8,0.8,0,1,0.000143,0.000143,0.0004,0.000345
855.34,1,1,0,1,0.0001456,0.0001456,0.0004,0.000345
866.4,1,1,0,1,0.0001482,0.0001482,0.0004,0.000345
877.45,1,1,0,1,0.0001508,0.0001508,0.0004,0.000345
888.51,1,1,0,1,0.0001534,0.0001534,0.0004,0.000345
899.58,1,1,0,1,0.000156,0.000156,0.0004,0.000345
910.68,1,1,0,1,0.0001586,0.0001586,0.0004,0.000345
921.77,1,1,0,1,0.0001612,0.0001612,0.0004,0.000345
932.87,1,1,0,1,0.0001638,0.0001638,0.0004,0.000345
943.93,1,1,0,1,0.0001664,0.0001664,0.0004,0.000345
954.96,1,1,0,1,0.000169,0.000169,0.0004,0.000345
966,1,1,0,1,0.0001716,0.0001716,0.0004,0.000345
977.03,1,1,0,1,0.0001742,0.0001742,0.0004,0.000345
987.94,1,1,0,1,0.0001768,0.0001768,0.0004,0.000345
998.79,1,1,0,1,0.0001794,0.0001794,0.0004,0.000345
1009.7,1,1,0,1,0.000182,0.000182,0.0004,0.000345
1020.5,1,1,0,1,0.0001846,0.0001846,0.0004,0.000345
1031.1,1,1,0,1,0.0001872,0.0001872,0.0004,0.000345
1041.7,1,1,0,1,0.0001898,0.0001898,0.0004,0.000345
1052.3,1,1,0,1,0.0001924,0.0001924,0.0004,0.000345
1062.9,1,1,0,1,0.000195,0.000195,0.0004,0.000345
1073.1,1,1,0,1,0.0001976,0.0001976,0.0004,0.000345
