"temp","Points:0","Points:1","Points:2"
768.4,0,0.0004,0.0003475
768.53,4.425e-06,0.0004,0.0003475
768.93,8.85e-06,0.0004,0.0003475
769.59,1.3275e-05,0.0004,0.0003475
770.52,1.77e-05,0.0004,0.0003475
771.74,2.2125e-05,0.0004,0.0003475
773.23,2.655e-05,0.0004,0.0003475
774.98,3.0975e-05,0.0004,0.0003475
776.99,3.54e-05,0.0004,0.0003475
779.26,3.9825e-05,0.0004,0.0003475
781.78,4.425e-05,0.0004,0.0003475
784.55,4.8675e-05,0.0004,0.0003475
787.56,5.31e-05,0.0004,0.0003475
790.82,5.7525e-05,0.0004,0.0003475
794.35,6.195e-05,0.0004,0.0003475
798.12,6.6375e-05,0.0004,0.0003475
802.11,7.08e-05,0.0004,0.0003475
806.33,7.5225e-05,0.0004,0.0003475
810.77,7.965e-05,0.0004,0.0003475
815.43,8.4075e-05,0.0004,0.0003475
820.3,8.85e-05,0.0004,0.0003475
825.37,9.2925e-05,0.0004,0.0003475
830.64,9.735e-05,0.0004,0.0003475
836.13,0.00010177,0.0004,0.0003475
841.81,0.0001062,0.0004,0.0003475
847.66,0.00011062,0.0004,0.0003475
853.69,0.00011505,0.0004,0.0003475
859.88,0.00011948,0.0004,0.0003475
866.23,0.0001239,0.0004,0.0003475
872.74,0.00012833,0.0004,0.0003475
879.39,0.00013275,0.0004,0.0003475
886.19,0.00013717,0.0004,0.0003475
893.13,0.0001416,0.0004,0.0003475
900.19,0.00014603,0.0004,0.0003475
907.37,0.00015045,0.0004,0.0003475
914.66,0.00015488,0.0004,0.0003475
922.04,0.0001593,0.0004,0.0003475
929.53,0.00016372,0.0004,0.0003475
937.09,0.00016815,0.0004,0.0003475
944.74,0.00017258,0.0004,0.0003475
952.47,0.000177,0.0004,0.0003475
960.27,0.00018142,0.0004,0.0003475
968.12,0.00018585,0.0004,0.0003475
976.02,0.00019027,0.0004,0.0003475
983.96,0.0001947,0.0004,0.0003475
991.93,0.00019913,0.0004,0.0003475
999.94,0.00020355,0.0004,0.0003475
1008,0.00020797,0.0004,0.0003475
1016,0.0002124,0.0004,0.0003475
1024,0.00021683,0.0004,0.0003475
1032.1,0.00022125,0.0004,0.0003475
1040.1,0.00022568,0.0004,0.0003475
1048.2,0.0002301,0.0004,0.0003475
1056.2,0.00023452,0.0004,0.0003475
1064.2,0.00023895,0.0004,0.0003475
1072.2,0.00024338,0.0004,0.0003475
1080.1,0.0002478,0.0004,0.0003475
1088,0.00025222,0.0004,0.0003475
1095.9,0.00025665,0.0004,0.0003475
1103.7,0.00026108,0.0004,0.0003475
1111.4,0.0002655,0.0004,0.0003475
1119.1,0.00026992,0.0004,0.0003475
1126.7,0.00027435,0.0004,0.0003475
1134.2,0.00027877,0.0004,0.0003475
1141.7,0.0002832,0.0004,0.0003475
1149.1,0.00028763,0.0004,0.0003475
1156.4,0.00029205,0.0004,0.0003475
1163.6,0.00029647,0.0004,0.0003475
1170.7,0.0003009,0.0004,0.0003475
1177.8,0.00030532,0.0004,0.0003475
1184.7,0.00030975,0.0004,0.0003475
1191.6,0.00031418,0.0004,0.0003475
1198.4,0.0003186,0.0004,0.0003475
1205,0.00032302,0.0004,0.0003475
1211.6,0.00032745,0.0004,0.0003475
1218,0.00033187,0.0004,0.0003475
1224.4,0.0003363,0.0004,0.0003475
1230.6,0.00034073,0.0004,0.0003475
1236.7,0.00034515,0.0004,0.0003475
1242.7,0.00034958,0.0004,0.0003475
1248.6,0.000354,0.0004,0.0003475
1254.4,0.00035842,0.0004,0.0003475
1260.1,0.00036285,0.0004,0.0003475
1265.7,0.00036728,0.0004,0.0003475
1271.1,0.0003717,0.0004,0.0003475
1276.4,0.00037613,0.0004,0.0003475
1281.7,0.00038055,0.0004,0.0003475
1286.8,0.00038497,0.0004,0.0003475
1291.8,0.0003894,0.0004,0.0003475
1296.7,0.00039383,0.0004,0.0003475
1301.5,0.00039825,0.0004,0.0003475
1306.1,0.00040268,0.0004,0.0003475
1310.7,0.0004071,0.0004,0.0003475
1315.1,0.00041152,0.0004,0.0003475
1319.5,0.00041595,0.0004,0.0003475
1323.7,0.00042037,0.0004,0.0003475
1327.8,0.0004248,0.0004,0.0003475
1331.9,0.00042923,0.0004,0.0003475
1335.8,0.00043365,0.0004,0.0003475
1339.7,0.00043807,0.0004,0.0003475
1343.4,0.0004425,0.0004,0.0003475
1347,0.00044692,0.0004,0.0003475
1350.6,0.00045135,0.0004,0.0003475
1354,0.00045578,0.0004,0.0003475
1357.4,0.0004602,0.0004,0.0003475
1360.7,0.00046462,0.0004,0.0003475
1363.9,0.00046905,0.0004,0.0003475
1367,0.00047347,0.0004,0.0003475
1370,0.0004779,0.0004,0.0003475
1373,0.00048233,0.0004,0.0003475
1375.8,0.00048675,0.0004,0.0003475
1378.6,0.00049117,0.0004,0.0003475
1381.3,0.0004956,0.0004,0.0003475
1383.9,0.00050002,0.0004,0.0003475
1386.5,0.00050445,0.0004,0.0003475
1389,0.00050888,0.0004,0.0003475
1391.4,0.0005133,0.0004,0.0003475
1393.7,0.00051773,0.0004,0.0003475
1396,0.00052215,0.0004,0.0003475
1398.3,0.00052658,0.0004,0.0003475
1400.4,0.000531,0.0004,0.0003475
1402.5,0.00053542,0.0004,0.0003475
1404.6,0.00053985,0.0004,0.0003475
1406.6,0.00054427,0.0004,0.0003475
1408.5,0.0005487,0.0004,0.0003475
1410.4,0.00055312,0.0004,0.0003475
1412.3,0.00055755,0.0004,0.0003475
