"temp","Points:0","Points:1","Points:2"
475.39,0,0.0004,0.0003475
475.4,2.6e-06,0.0004,0.0003475
475.71,5.2e-06,0.0004,0.0003475
476.06,7.8e-06,0.0004,0.0003475
476.69,1.04e-05,0.0004,0.0003475
477.37,1.3e-05,0.0004,0.0003475
478.31,1.56e-05,0.0004,0.0003475
479.32,1.82e-05,0.0004,0.0003475
480.57,2.08e-05,0.0004,0.0003475
481.92,2.34e-05,0.0004,0.0003475
483.46,2.6e-05,0.0004,0.0003475
485.14,2.86e-05,0.0004,0.0003475
486.99,3.12e-05,0.0004,0.0003475
488.99,3.38e-05,0.0004,0.0003475
491.14,3.64e-05,0.0004,0.0003475
493.46,3.9e-05,0.0004,0.0003475
495.9,4.16e-05,0.0004,0.0003475
498.53,4.42e-05,0.0004,0.0003475
501.26,4.68e-05,0.0004,0.0003475
504.2,4.94e-05,0.0004,0.0003475
507.22,5.2e-05,0.0004,0.0003475
510.46,5.46e-05,0.0004,0.0003475
513.75,5.72e-05,0.0004,0.0003475
517.29,5.98e-05,0.0004,0.0003475
520.85,6.24e-05,0.0004,0.0003475
524.67,6.5e-05,0.0004,0.0003475
528.5,6.76e-05,0.0004,0.0003475
532.58,7.02e-05,0.0004,0.0003475
536.69,7.28e-05,0.0004,0.0003475
541.02,7.54e-05,0.0004,0.0003475
545.39,7.8e-05,0.0004,0.0003475
549.96,8.06e-05,0.0004,0.0003475
554.59,8.32e-05,0.0004,0.0003475
559.38,8.58e-05,0.0004,0.0003475
564.24,8.84e-05,0.0004,0.0003475
569.25,9.1e-05,0.0004,0.0003475
574.35,9.36e-05,0.0004,0.0003475
579.56,9.62e-05,0.0004,0.0003475
584.87,9.88e-05,0.0004,0.0003475
590.28,0.0001014,0.0004,0.0003475
595.79,0.000104,0.0004,0.0003475
601.38,0.0001066,0.0004,0.0003475
607.08,0.0001092,0.0004,0.0003475
612.84,0.0001118,0.0004,0.0003475
618.71,0.0001144,0.0004,0.0003475
624.63,0.000117,0.0004,0.0003475
630.66,0.0001196,0.0004,0.0003475
636.72,0.0001222,0.0004,0.0003475
642.9,0.0001248,0.0004,0.0003475
649.09,0.0001274,0.0004,0.0003475
655.39,0.00013,0.0004,0.0003475
661.7,0.0001326,0.0004,0.0003475
668.11,0.0001352,0.0004,0.0003475
674.53,0.0001378,0.0004,0.0003475
681.03,0.0001404,0.0004,0.0003475
687.54,0.000143,0.0004,0.0003475
694.12,0.0001456,0.0004,0.0003475
700.71,0.0001482,0.0004,0.0003475
707.34,0.0001508,0.0004,0.0003475
713.99,0.0001534,0.0004,0.0003475
720.66,0.000156,0.0004,0.0003475
727.36,0.0001586,0.0004,0.0003475
734.06,0.0001612,0.0004,0.0003475
740.78,0.0001638,0.0004,0.0003475
747.51,0.0001664,0.0004,0.0003475
754.23,0.000169,0.0004,0.0003475
760.96,0.0001716,0.0004,0.0003475
767.68,0.0001742,0.0004,0.0003475
774.4,0.0001768,0.0004,0.0003475
781.1,0.0001794,0.0004,0.0003475
787.79,0.000182,0.0004,0.0003475
794.45,0.0001846,0.0004,0.0003475
801.11,0.0001872,0.0004,0.0003475
807.72,0.0001898,0.0004,0.0003475
814.32,0.0001924,0.0004,0.0003475
820.87,0.000195,0.0004,0.0003475
827.41,0.0001976,0.0004,0.0003475
833.87,0.0002002,0.0004,0.0003475
840.33,0.0002028,0.0004,0.0003475
846.71,0.0002054,0.0004,0.0003475
853.08,0.000208,0.0004,0.0003475
859.37,0.0002106,0.0004,0.0003475
865.62,0.0002132,0.0004,0.0003475
871.81,0.0002158,0.0004,0.0003475
877.95,0.0002184,0.0004,0.0003475
884.02,0.000221,0.0004,0.0003475
890.04,0.0002236,0.0004,0.0003475
895.98,0.0002262,0.0004,0.0003475
901.87,0.0002288,0.0004,0.0003475
907.69,0.0002314,0.0004,0.0003475
913.43,0.000234,0.0004,0.0003475
919.11,0.0002366,0.0004,0.0003475
924.7,0.0002392,0.0004,0.0003475
930.24,0.0002418,0.0004,0.0003475
935.68,0.0002444,0.0004,0.0003475
941.08,0.000247,0.0004,0.0003475
946.35,0.0002496,0.0004,0.0003475
951.6,0.0002522,0.0004,0.0003475
956.71,0.0002548,0.0004,0.0003475
961.8,0.0002574,0.0004,0.0003475
966.75,0.00026,0.0004,0.0003475
971.68,0.0002626,0.0004,0.0003475
976.46,0.0002652,0.0004,0.0003475
981.22,0.0002678,0.0004,0.0003475
985.84,0.0002704,0.0004,0.0003475
990.43,0.000273,0.0004,0.0003475
994.89,0.0002756,0.0004,0.0003475
999.31,0.0002782,0.0004,0.0003475
1003.6,0.0002808,0.0004,0.0003475
1007.9,0.0002834,0.0004,0.0003475
1012,0.000286,0.0004,0.0003475
1016.1,0.0002886,0.0004,0.0003475
1020.1,0.0002912,0.0004,0.0003475
1024,0.0002938,0.0004,0.0003475
1027.8,0.0002964,0.0004,0.0003475
1031.6,0.000299,0.0004,0.0003475
1035.2,0.0003016,0.0004,0.0003475
1038.8,0.0003042,0.0004,0.0003475
1042.4,0.0003068,0.0004,0.0003475
1045.8,0.0003094,0.0004,0.0003475
1049.2,0.000312,0.0004,0.0003475
1052.4,0.0003146,0.0004,0.0003475
1055.7,0.0003172,0.0004,0.0003475
1058.8,0.0003198,0.0004,0.0003475
1061.9,0.0003224,0.0004,0.0003475
1064.9,0.000325,0.0004,0.0003475
1067.9,0.0003276,0.0004,0.0003475
1070.7,0.0003302,0.0004,0.0003475
1073.5,0.0003328,0.0004,0.0003475
1076.2,0.0003354,0.0004,0.0003475
1078.9,0.000338,0.0004,0.0003475
1081.5,0.0003406,0.0004,0.0003475
1084.1,0.0003432,0.0004,0.0003475
1086.6,0.0003458,0.0004,0.0003475
1089,0.0003484,0.0004,0.0003475
1091.4,0.000351,0.0004,0.0003475
1093.7,0.0003536,0.0004,0.0003475
