"temp","mpPhase","mpLiqPhase","vtkGhostType","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
521.53,0,0,0,1,0,0,0.0004,0.000345
521.53,0,0,0,1,2.6e-06,2.6e-06,0.0004,0.000345
521.59,0,0,0,1,5.2e-06,5.2e-06,0.0004,0.000345
522.38,0,0,0,1,7.8e-06,7.8e-06,0.0004,0.000345
523.17,0,0,0,1,1.04e-05,1.04e-05,0.0004,0.000345
523.96,0,0,0,1,1.3e-05,1.3e-05,0.0004,0.000345
524.93,0,0,0,1,1.56e-05,1.56e-05,0.0004,0.000345
526.49,0,0,0,1,1.82e-05,1.82e-05,0.0004,0.000345
528.06,0,0,0,1,2.08e-05,2.08e-05,0.0004,0.000345
529.63,0,0,0,1,2.34e-05,2.34e-05,0.0004,0.000345
531.49,0,0,0,1,2.6e-05,2.6e-05,0.0004,0.000345
533.83,0,0,0,1,2.86e-05,2.86e-05,0.0004,0.000345
536.16,0,0,0,1,3.12e-05,3.12e-05,0.0004,0.000345
538.49,0,0,0,1,3.38e-05,3.38e-05,0.0004,0.000345
541.22,0,0,0,1,3.64e-05,3.64e-05,0.0004,0.000345
544.3,0,0,0,1,3.9e-05,3.9e-05,0.0004,0.000345
547.38,0,0,0,1,4.16e-05,4.16e-05,0.0004,0.000345
550.45,0,0,0,1,4.42e-05,4.42e-05,0.0004,0.000345
554.02,0,0,0,1,4.68e-05,4.68e-05,0.0004,0.000345
557.81,0,0,0,1,4.94e-05,4.94e-05,0.0004,0.000345
561.6,0,0,0,1,5.2e-05,5.2e-05,0.0004,0.000345
565.39,0,0,0,1,5.46e-05,5.46e-05,0.0004,0.000345
569.76,0,0,0,1,5.72e-05,5.72e-05,0.0004,0.000345
574.23,0,0,0,1,5.98e-05,5.98e-05,0.0004,0.000345
578.7,0,0,0,1,6.24e-05,6.24e-05,0.0004,0.000345
583.17,0,0,0,1,6.5e-05,6.5e-05,0.0004,0.000345
588.28,0,0,0,1,6.76e-05,6.76e-05,0.0004,0.000345
593.39,0,0,0,1,7.02e-05,7.02e-05,0.0004,0.000345
598.49,0,0,0,1,7.28e-05,7.28e-05,0.0004,0.000345
603.69,0,0,0,1,7.54e-05,7.54e-05,0.0004,0.000345
609.39,0,0,0,1,7.8e-05,7.8e-05,0.0004,0.000345
615.09,0,0,0,1,8.06e-05,8.06e-05,0.0004,0.000345
620.79,0,0,0,1,8.32e-05,8.32e-05,0.0004,0.000345
626.66,0,0,0,1,8.58e-05,8.58e-05,0.0004,0.000345
632.9,0,0,0,1,8.84e-05,8.84e-05,0.0004,0.000345
639.14,0,0,0,1,9.1e-05,9.1e-05,0.0004,0.000345
645.38,0,0,0,1,9.36e-05,9.36e-05,0.0004,0.000345
651.83,0,0,0,1,9.62e-05,9.62e-05,0.0004,0.000345
658.55,0,0,0,1,9.88e-05,9.88e-05,0.0004,0.000345
665.27,0,0,0,1,0.0001014,0.0001014,0.0004,0.000345
671.99,0,0,0,1,0.000104,0.000104,0.0004,0.000345
678.96,0,0,0,1,0.0001066,0.0001066,0.0004,0.000345
686.1,0,0,0,1,0.0001092,0.0001092,0.0004,0.000345
693.23,0,0,0,1,0.0001118,0.0001118,0.0004,0.000345
700.36,0,0,0,1,0.0001144,0.0001144,0.0004,0.000345
707.77,0,0,0,1,0.000117,0.000117,0.0004,0.000345
715.25,0,0,0,1,0.0001196,0.0001196,0.0004,0.000345
722.73,0,0,0,1,0.0001222,0.0001222,0.0004,0.000345
