"temp","Points:0","Points:1","Points:2"
597.58,0,0.0004,0.00034417
597.58,2.6e-06,0.0004,0.00034417
597.64,5.2e-06,0.0004,0.00034417
598.4,7.8e-06,0.0004,0.00034417
599.17,1.04e-05,0.0004,0.00034417
599.94,1.3e-05,0.0004,0.00034417
600.88,1.56e-05,0.0004,0.00034417
602.4,1.82e-05,0.0004,0.00034417
603.92,2.08e-05,0.0004,0.00034417
605.44,2.34e-05,0.0004,0.00034417
607.24,2.6e-05,0.0004,0.00034417
609.5,2.86e-05,0.0004,0.00034417
611.77,3.12e-05,0.0004,0.00034417
614.03,3.38e-05,0.0004,0.00034417
616.68,3.64e-05,0.0004,0.00034417
619.66,3.9e-05,0.0004,0.00034417
622.64,4.16e-05,0.0004,0.00034417
625.63,4.42e-05,0.0004,0.00034417
629.09,4.68e-05,0.0004,0.00034417
632.77,4.94e-05,0.0004,0.00034417
636.45,5.2e-05,0.0004,0.00034417
640.12,5.46e-05,0.0004,0.00034417
644.36,5.72e-05,0.0004,0.00034417
648.7,5.98e-05,0.0004,0.00034417
653.04,6.24e-05,0.0004,0.00034417
657.38,6.5e-05,0.0004,0.00034417
662.35,6.76e-05,0.0004,0.00034417
667.31,7.02e-05,0.0004,0.00034417
672.28,7.28e-05,0.0004,0.00034417
677.33,7.54e-05,0.0004,0.00034417
682.88,7.8e-05,0.0004,0.00034417
688.43,8.06e-05,0.0004,0.00034417
693.98,8.32e-05,0.0004,0.00034417
699.69,8.58e-05,0.0004,0.00034417
705.77,8.84e-05,0.0004,0.00034417
711.85,9.1e-05,0.0004,0.00034417
717.94,9.36e-05,0.0004,0.00034417
724.24,9.62e-05,0.0004,0.00034417
730.8,9.88e-05,0.0004,0.00034417
737.37,0.0001014,0.0004,0.00034417
743.93,0.000104,0.0004,0.00034417
750.76,0.0001066,0.0004,0.00034417
757.75,0.0001092,0.0004,0.00034417
764.75,0.0001118,0.0004,0.00034417
771.74,0.0001144,0.0004,0.00034417
779.01,0.000117,0.0004,0.00034417
786.37,0.0001196,0.0004,0.00034417
793.74,0.0001222,0.0004,0.00034417
801.1,0.0001248,0.0004,0.00034417
808.74,0.0001274,0.0004,0.00034417
816.41,0.00013,0.0004,0.00034417
824.08,0.0001326,0.0004,0.00034417
831.77,0.0001352,0.0004,0.00034417
839.68,0.0001378,0.0004,0.00034417
847.6,0.0001404,0.0004,0.00034417
855.52,0.000143,0.0004,0.00034417
863.47,0.0001456,0.0004,0.00034417
871.57,0.0001482,0.0004,0.00034417
879.67,0.0001508,0.0004,0.00034417
887.77,0.0001534,0.0004,0.00034417
895.92,0.000156,0.0004,0.00034417
904.14,0.0001586,0.0004,0.00034417
912.36,0.0001612,0.0004,0.00034417
920.58,0.0001638,0.0004,0.00034417
928.83,0.0001664,0.0004,0.00034417
937.11,0.000169,0.0004,0.00034417
945.39,0.0001716,0.0004,0.00034417
953.68,0.0001742,0.0004,0.00034417
961.96,0.0001768,0.0004,0.00034417
970.24,0.0001794,0.0004,0.00034417
978.52,0.000182,0.0004,0.00034417
986.8,0.0001846,0.0004,0.00034417
995.03,0.0001872,0.0004,0.00034417
1003.3,0.0001898,0.0004,0.00034417
1011.5,0.0001924,0.0004,0.00034417
1019.7,0.000195,0.0004,0.00034417
1027.8,0.0001976,0.0004,0.00034417
1035.9,0.0002002,0.0004,0.00034417
1044.1,0.0002028,0.0004,0.00034417
1052.1,0.0002054,0.0004,0.00034417
1060.1,0.000208,0.0004,0.00034417
1068.1,0.0002106,0.0004,0.00034417
1076,0.0002132,0.0004,0.00034417
1083.9,0.0002158,0.0004,0.00034417
1091.7,0.0002184,0.0004,0.00034417
1099.4,0.000221,0.0004,0.00034417
1107.2,0.0002236,0.0004,0.00034417
1114.8,0.0002262,0.0004,0.00034417
1122.3,0.0002288,0.0004,0.00034417
1129.8,0.0002314,0.0004,0.00034417
1137.4,0.000234,0.0004,0.00034417
1144.7,0.0002366,0.0004,0.00034417
1151.9,0.0002392,0.0004,0.00034417
1159.2,0.0002418,0.0004,0.00034417
1166.4,0.0002444,0.0004,0.00034417
1173.4,0.000247,0.0004,0.00034417
1180.4,0.0002496,0.0004,0.00034417
1187.3,0.0002522,0.0004,0.00034417
1194.2,0.0002548,0.0004,0.00034417
1200.9,0.0002574,0.0004,0.00034417
1207.5,0.00026,0.0004,0.00034417
