"temp","Points:0","Points:1","Points:2"
599.75,0,0.0004,0.00034417
599.75,2.6e-06,0.0004,0.00034417
599.8,5.2e-06,0.0004,0.00034417
600.53,7.8e-06,0.0004,0.00034417
601.25,1.04e-05,0.0004,0.00034417
601.97,1.3e-05,0.0004,0.00034417
602.85,1.56e-05,0.0004,0.00034417
604.29,1.82e-05,0.0004,0.00034417
605.72,2.08e-05,0.0004,0.00034417
607.15,2.34e-05,0.0004,0.00034417
608.85,2.6e-05,0.0004,0.00034417
610.99,2.86e-05,0.0004,0.00034417
613.12,3.12e-05,0.0004,0.00034417
615.25,3.38e-05,0.0004,0.00034417
617.75,3.64e-05,0.0004,0.00034417
620.56,3.9e-05,0.0004,0.00034417
623.37,4.16e-05,0.0004,0.00034417
626.18,4.42e-05,0.0004,0.00034417
629.44,4.68e-05,0.0004,0.00034417
632.91,4.94e-05,0.0004,0.00034417
636.38,5.2e-05,0.0004,0.00034417
639.84,5.46e-05,0.0004,0.00034417
643.84,5.72e-05,0.0004,0.00034417
647.93,5.98e-05,0.0004,0.00034417
652.02,6.24e-05,0.0004,0.00034417
656.11,6.5e-05,0.0004,0.00034417
660.79,6.76e-05,0.0004,0.00034417
665.47,7.02e-05,0.0004,0.00034417
670.15,7.28e-05,0.0004,0.00034417
674.92,7.54e-05,0.0004,0.00034417
680.15,7.8e-05,0.0004,0.00034417
685.38,8.06e-05,0.0004,0.00034417
690.61,8.32e-05,0.0004,0.00034417
695.99,8.58e-05,0.0004,0.00034417
701.73,8.84e-05,0.0004,0.00034417
707.46,9.1e-05,0.0004,0.00034417
713.19,9.36e-05,0.0004,0.00034417
719.14,9.62e-05,0.0004,0.00034417
725.32,9.88e-05,0.0004,0.00034417
731.51,0.0001014,0.0004,0.00034417
737.7,0.000104,0.0004,0.00034417
744.13,0.0001066,0.0004,0.00034417
750.71,0.0001092,0.0004,0.00034417
757.3,0.0001118,0.0004,0.00034417
763.88,0.0001144,0.0004,0.00034417
770.73,0.000117,0.0004,0.00034417
777.65,0.0001196,0.0004,0.00034417
784.58,0.0001222,0.0004,0.00034417
791.5,0.0001248,0.0004,0.00034417
798.68,0.0001274,0.0004,0.00034417
805.88,0.00013,0.0004,0.00034417
813.07,0.0001326,0.0004,0.00034417
820.29,0.0001352,0.0004,0.00034417
827.7,0.0001378,0.0004,0.00034417
835.11,0.0001404,0.0004,0.00034417
842.52,0.000143,0.0004,0.00034417
849.97,0.0001456,0.0004,0.00034417
857.53,0.0001482,0.0004,0.00034417
865.1,0.0001508,0.0004,0.00034417
872.66,0.0001534,0.0004,0.00034417
880.27,0.000156,0.0004,0.00034417
887.95,0.0001586,0.0004,0.00034417
895.62,0.0001612,0.0004,0.00034417
903.3,0.0001638,0.0004,0.00034417
911.01,0.0001664,0.0004,0.00034417
918.75,0.000169,0.0004,0.00034417
926.5,0.0001716,0.0004,0.00034417
934.24,0.0001742,0.0004,0.00034417
942.01,0.0001768,0.0004,0.00034417
949.78,0.0001794,0.0004,0.00034417
957.55,0.000182,0.0004,0.00034417
965.33,0.0001846,0.0004,0.00034417
973.08,0.0001872,0.0004,0.00034417
980.84,0.0001898,0.0004,0.00034417
988.59,0.0001924,0.0004,0.00034417
996.34,0.000195,0.0004,0.00034417
1004,0.0001976,0.0004,0.00034417
1011.7,0.0002002,0.0004,0.00034417
1019.4,0.0002028,0.0004,0.00034417
1027.1,0.0002054,0.0004,0.00034417
1034.6,0.000208,0.0004,0.00034417
1042.2,0.0002106,0.0004,0.00034417
1049.7,0.0002132,0.0004,0.00034417
1057.2,0.0002158,0.0004,0.00034417
1064.6,0.0002184,0.0004,0.00034417
1072,0.000221,0.0004,0.00034417
1079.4,0.0002236,0.0004,0.00034417
1086.7,0.0002262,0.0004,0.00034417
1093.9,0.0002288,0.0004,0.00034417
1101.1,0.0002314,0.0004,0.00034417
1108.3,0.000234,0.0004,0.00034417
1115.3,0.0002366,0.0004,0.00034417
1122.3,0.0002392,0.0004,0.00034417
1129.2,0.0002418,0.0004,0.00034417
1136.2,0.0002444,0.0004,0.00034417
1142.9,0.000247,0.0004,0.00034417
1149.6,0.0002496,0.0004,0.00034417
1156.3,0.0002522,0.0004,0.00034417
1163,0.0002548,0.0004,0.00034417
1169.4,0.0002574,0.0004,0.00034417
1175.8,0.00026,0.0004,0.00034417
1182.2,0.0002626,0.0004,0.00034417
1188.5,0.0002652,0.0004,0.00034417
1194.6,0.0002678,0.0004,0.00034417
1200.7,0.0002704,0.0004,0.00034417
1206.8,0.000273,0.0004,0.00034417
1212.8,0.0002756,0.0004,0.00034417
1218.6,0.0002782,0.0004,0.00034417
1224.4,0.0002808,0.0004,0.00034417
1230.1,0.0002834,0.0004,0.00034417
1235.8,0.000286,0.0004,0.00034417
1241.2,0.0002886,0.0004,0.00034417
1246.7,0.0002912,0.0004,0.00034417
1252.2,0.0002938,0.0004,0.00034417
1257.5,0.0002964,0.0004,0.00034417
1262.6,0.000299,0.0004,0.00034417
1267.8,0.0003016,0.0004,0.00034417
1272.9,0.0003042,0.0004,0.00034417
1277.9,0.0003068,0.0004,0.00034417
1282.8,0.0003094,0.0004,0.00034417
1287.6,0.000312,0.0004,0.00034417
1292.5,0.0003146,0.0004,0.00034417
1297.1,0.0003172,0.0004,0.00034417
1301.6,0.0003198,0.0004,0.00034417
1306.2,0.0003224,0.0004,0.00034417
1310.7,0.000325,0.0004,0.00034417
1314.9,0.0003276,0.0004,0.00034417
1319.2,0.0003302,0.0004,0.00034417
1323.4,0.0003328,0.0004,0.00034417
1327.6,0.0003354,0.0004,0.00034417
1331.5,0.000338,0.0004,0.00034417
1335.4,0.0003406,0.0004,0.00034417
1339.3,0.0003432,0.0004,0.00034417
1343.1,0.0003458,0.0004,0.00034417
1346.7,0.0003484,0.0004,0.00034417
1350.3,0.000351,0.0004,0.00034417
1353.9,0.0003536,0.0004,0.00034417
1357.4,0.0003562,0.0004,0.00034417
1360.7,0.0003588,0.0004,0.00034417
1364,0.0003614,0.0004,0.00034417
