"temp","mpPhase","mpLiqPhase","vtkGhostType","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
553.85,0,0,0,1,0,0,0.0004,0.000345
553.85,0,0,0,1,2.6e-06,2.6e-06,0.0004,0.000345
553.94,0,0,0,1,5.2e-06,5.2e-06,0.0004,0.000345
555.08,0,0,0,1,7.8e-06,7.8e-06,0.0004,0.000345
556.22,0,0,0,1,1.04e-05,1.04e-05,0.0004,0.000345
557.36,0,0,0,1,1.3e-05,1.3e-05,0.0004,0.000345
558.76,0,0,0,1,1.56e-05,1.56e-05,0.0004,0.000345
561.03,0,0,0,1,1.82e-05,1.82e-05,0.0004,0.000345
563.29,0,0,0,1,2.08e-05,2.08e-05,0.0004,0.000345
565.55,0,0,0,1,2.34e-05,2.34e-05,0.0004,0.000345
568.24,0,0,0,1,2.6e-05,2.6e-05,0.0004,0.000345
571.61,0,0,0,1,2.86e-05,2.86e-05,0.0004,0.000345
574.98,0,0,0,1,3.12e-05,3.12e-05,0.0004,0.000345
578.34,0,0,0,1,3.38e-05,3.38e-05,0.0004,0.000345
582.29,0,0,0,1,3.64e-05,3.64e-05,0.0004,0.000345
586.73,0,0,0,1,3.9e-05,3.9e-05,0.0004,0.000345
591.17,0,0,0,1,4.16e-05,4.16e-05,0.0004,0.000345
595.61,0,0,0,1,4.42e-05,4.42e-05,0.0004,0.000345
600.76,0,0,0,1,4.68e-05,4.68e-05,0.0004,0.000345
606.23,0,0,0,1,4.94e-05,4.94e-05,0.0004,0.000345
611.7,0,0,0,1,5.2e-05,5.2e-05,0.0004,0.000345
617.17,0,0,0,1,5.46e-05,5.46e-05,0.0004,0.000345
623.48,0,0,0,1,5.72e-05,5.72e-05,0.0004,0.000345
629.93,0,0,0,1,5.98e-05,5.98e-05,0.0004,0.000345
636.38,0,0,0,1,6.24e-05,6.24e-05,0.0004,0.000345
642.83,0,0,0,1,6.5e-05,6.5e-05,0.0004,0.000345
650.21,0,0,0,1,6.76e-05,6.76e-05,0.0004,0.000345
657.58,0,0,0,1,7.02e-05,7.02e-05,0.0004,0.000345
664.95,0,0,0,1,7.28e-05,7.28e-05,0.0004,0.000345
672.45,0,0,0,1,7.54e-05,7.54e-05,0.0004,0.000345
680.67,0,0,0,1,7.8e-05,7.8e-05,0.0004,0.000345
688.9,0,0,0,1,8.06e-05,8.06e-05,0.0004,0.000345
697.12,0,0,0,1,8.32e-05,8.32e-05,0.0004,0.000345
705.57,0,0,0,1,8.58e-05,8.58e-05,0.0004,0.000345
714.56,0,0,0,1,8.84e-05,8.84e-05,0.0004,0.000345
723.55,0,0,0,1,9.1e-05,9.1e-05,0.0004,0.000345
732.54,0,0,0,1,9.36e-05,9.36e-05,0.0004,0.000345
741.84,0,0,0,1,9.62e-05,9.62e-05,0.0004,0.000345
751.5,0,0,0,1,9.88e-05,9.88e-05,0.0004,0.000345
761.17,0,0,0,1,0.0001014,0.0001014,0.0004,0.000345
770.83,0,0,0,1,0.000104,0.000104,0.0004,0.000345
780.86,0,0,0,1,0.0001066,0.0001066,0.0004,0.000345
791.1,0,0,0,1,0.0001092,0.0001092,0.0004,0.000345
801.34,0,0,0,1,0.0001118,0.0001118,0.0004,0.000345
811.59,0,0,0,1,0.0001144,0.0001144,0.0004,0.000345
822.2,0,0,0,1,0.000117,0.000117,0.0004,0.000345
832.92,0,0,0,1,0.0001196,0.0001196,0.0004,0.000345
843.63,0,0,0,1,0.0001222,0.0001222,0.0004,0.000345
854.35,0,0,0,1,0.0001248,0.0001248,0.0004,0.000345
865.41,0.24,0,0,1,0.0001274,0.0001274,0.0004,0.000345
876.49,0.5,0,0,1,0.00013,0.00013,0.0004,0.000345
887.57,0.76,0,0,1,0.0001326,0.0001326,0.0004,0.000345
898.67,1,0.02,0,1,0.0001352,0.0001352,0.0004,0.000345
910.01,1,0.28,0,1,0.0001378,0.0001378,0.0004,0.000345
921.34,1,0.54,0,1,0.0001404,0.0001404,0.0004,0.000345
932.67,1,0.8,0,1,0.000143,0.000143,0.0004,0.000345
944.04,1,1,0,1,0.0001456,0.0001456,0.0004,0.000345
955.51,1,1,0,1,0.0001482,0.0001482,0.0004,0.000345
966.98,1,1,0,1,0.0001508,0.0001508,0.0004,0.000345
978.45,1,1,0,1,0.0001534,0.0001534,0.0004,0.000345
989.93,1,1,0,1,0.000156,0.000156,0.0004,0.000345
1001.4,1,1,0,1,0.0001586,0.0001586,0.0004,0.000345
1012.9,1,1,0,1,0.0001612,0.0001612,0.0004,0.000345
1024.4,1,1,0,1,0.0001638,0.0001638,0.0004,0.000345
1035.9,1,1,0,1,0.0001664,0.0001664,0.0004,0.000345
1047.3,1,1,0,1,0.000169,0.000169,0.0004,0.000345
1058.7,1,1,0,1,0.0001716,0.0001716,0.0004,0.000345
1070.1,1,1,0,1,0.0001742,0.0001742,0.0004,0.000345
1081.4,1,1,0,1,0.0001768,0.0001768,0.0004,0.000345
1092.7,1,1,0,1,0.0001794,0.0001794,0.0004,0.000345
1103.9,1,1,0,1,0.000182,0.000182,0.0004,0.000345
1115.1,1,1,0,1,0.0001846,0.0001846,0.0004,0.000345
1126.1,1,1,0,1,0.0001872,0.0001872,0.0004,0.000345
1137.1,1,1,0,1,0.0001898,0.0001898,0.0004,0.000345
1148,1,1,0,1,0.0001924,0.0001924,0.0004,0.000345
1159,1,1,0,1,0.000195,0.000195,0.0004,0.000345
1169.6,1,1,0,1,0.0001976,0.0001976,0.0004,0.000345
1180.2,1,1,0,1,0.0002002,0.0002002,0.0004,0.000345
1190.8,1,1,0,1,0.0002028,0.0002028,0.0004,0.000345
1201.3,1,1,0,1,0.0002054,0.0002054,0.0004,0.000345
1211.5,1,1,0,1,0.000208,0.000208,0.0004,0.000345
1221.7,1,1,0,1,0.0002106,0.0002106,0.0004,0.000345
1231.8,1,1,0,1,0.0002132,0.0002132,0.0004,0.000345
