"temp","mpPhase","mpLiqPhase","vtkGhostType","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
562.57,0,0,0,1,0,0,0.0004,0.000345
562.57,0,0,0,1,2.6e-06,2.6e-06,0.0004,0.000345
562.65,0,0,0,1,5.2e-06,5.2e-06,0.0004,0.000345
563.68,0,0,0,1,7.8e-06,7.8e-06,0.0004,0.000345
564.7,0,0,0,1,1.04e-05,1.04e-05,0.0004,0.000345
565.73,0,0,0,1,1.3e-05,1.3e-05,0.0004,0.000345
566.98,0,0,0,1,1.56e-05,1.56e-05,0.0004,0.000345
569.01,0,0,0,1,1.82e-05,1.82e-05,0.0004,0.000345
571.03,0,0,0,1,2.08e-05,2.08e-05,0.0004,0.000345
573.05,0,0,0,1,2.34e-05,2.34e-05,0.0004,0.000345
575.45,0,0,0,1,2.6e-05,2.6e-05,0.0004,0.000345
578.44,0,0,0,1,2.86e-05,2.86e-05,0.0004,0.000345
581.43,0,0,0,1,3.12e-05,3.12e-05,0.0004,0.000345
584.43,0,0,0,1,3.38e-05,3.38e-05,0.0004,0.000345
587.93,0,0,0,1,3.64e-05,3.64e-05,0.0004,0.000345
591.86,0,0,0,1,3.9e-05,3.9e-05,0.0004,0.000345
595.79,0,0,0,1,4.16e-05,4.16e-05,0.0004,0.000345
599.73,0,0,0,1,4.42e-05,4.42e-05,0.0004,0.000345
604.28,0,0,0,1,4.68e-05,4.68e-05,0.0004,0.000345
609.12,0,0,0,1,4.94e-05,4.94e-05,0.0004,0.000345
613.95,0,0,0,1,5.2e-05,5.2e-05,0.0004,0.000345
618.79,0,0,0,1,5.46e-05,5.46e-05,0.0004,0.000345
624.35,0,0,0,1,5.72e-05,5.72e-05,0.0004,0.000345
630.03,0,0,0,1,5.98e-05,5.98e-05,0.0004,0.000345
635.72,0,0,0,1,6.24e-05,6.24e-05,0.0004,0.000345
641.41,0,0,0,1,6.5e-05,6.5e-05,0.0004,0.000345
647.9,0,0,0,1,6.76e-05,6.76e-05,0.0004,0.000345
654.38,0,0,0,1,7.02e-05,7.02e-05,0.0004,0.000345
660.87,0,0,0,1,7.28e-05,7.28e-05,0.0004,0.000345
667.47,0,0,0,1,7.54e-05,7.54e-05,0.0004,0.000345
674.7,0,0,0,1,7.8e-05,7.8e-05,0.0004,0.000345
681.93,0,0,0,1,8.06e-05,8.06e-05,0.0004,0.000345
689.15,0,0,0,1,8.32e-05,8.32e-05,0.0004,0.000345
696.59,0,0,0,1,8.58e-05,8.58e-05,0.0004,0.000345
704.51,0,0,0,1,8.84e-05,8.84e-05,0.0004,0.000345
712.43,0,0,0,1,9.1e-05,9.1e-05,0.0004,0.000345
720.35,0,0,0,1,9.36e-05,9.36e-05,0.0004,0.000345
728.56,0,0,0,1,9.62e-05,9.62e-05,0.0004,0.000345
737.11,0,0,0,1,9.88e-05,9.88e-05,0.0004,0.000345
745.66,0,0,0,1,0.0001014,0.0001014,0.0004,0.000345
754.22,0,0,0,1,0.000104,0.000104,0.0004,0.000345
763.09,0,0,0,1,0.0001066,0.0001066,0.0004,0.000345
772.17,0,0,0,1,0.0001092,0.0001092,0.0004,0.000345
781.26,0,0,0,1,0.0001118,0.0001118,0.0004,0.000345
790.34,0,0,0,1,0.0001144,0.0001144,0.0004,0.000345
799.74,0,0,0,1,0.000117,0.000117,0.0004,0.000345
809.24,0,0,0,1,0.0001196,0.0001196,0.0004,0.000345
818.74,0,0,0,1,0.0001222,0.0001222,0.0004,0.000345
828.24,0,0,0,1,0.0001248,0.0001248,0.0004,0.000345
838.04,0.24,0,0,1,0.0001274,0.0001274,0.0004,0.000345
847.86,0.5,0,0,1,0.00013,0.00013,0.0004,0.000345
857.69,0.76,0,0,1,0.0001326,0.0001326,0.0004,0.000345
867.53,1,0.02,0,1,0.0001352,0.0001352,0.0004,0.000345
877.58,1,0.28,0,1,0.0001378,0.0001378,0.0004,0.000345
887.63,1,0.54,0,1,0.0001404,0.0001404,0.0004,0.000345
897.68,1,0.8,0,1,0.000143,0.000143,0.0004,0.000345
907.76,1,1,0,1,0.0001456,0.0001456,0.0004,0.000345
917.96,1,1,0,1,0.0001482,0.0001482,0.0004,0.000345
928.15,1,1,0,1,0.0001508,0.0001508,0.0004,0.000345
938.34,1,1,0,1,0.0001534,0.0001534,0.0004,0.000345
948.55,1,1,0,1,0.000156,0.000156,0.0004,0.000345
958.79,1,1,0,1,0.0001586,0.0001586,0.0004,0.000345
969.03,1,1,0,1,0.0001612,0.0001612,0.0004,0.000345
979.27,1,1,0,1,0.0001638,0.0001638,0.0004,0.000345
989.49,1,1,0,1,0.0001664,0.0001664,0.0004,0.000345
999.69,1,1,0,1,0.000169,0.000169,0.0004,0.000345
1009.9,1,1,0,1,0.0001716,0.0001716,0.0004,0.000345
1020.1,1,1,0,1,0.0001742,0.0001742,0.0004,0.000345
1030.2,1,1,0,1,0.0001768,0.0001768,0.0004,0.000345
1040.3,1,1,0,1,0.0001794,0.0001794,0.0004,0.000345
1050.4,1,1,0,1,0.000182,0.000182,0.0004,0.000345
1060.4,1,1,0,1,0.0001846,0.0001846,0.0004,0.000345
1070.4,1,1,0,1,0.0001872,0.0001872,0.0004,0.000345
1080.2,1,1,0,1,0.0001898,0.0001898,0.0004,0.000345
1090.1,1,1,0,1,0.0001924,0.0001924,0.0004,0.000345
1100,1,1,0,1,0.000195,0.000195,0.0004,0.000345
1109.6,1,1,0,1,0.0001976,0.0001976,0.0004,0.000345
1119.2,1,1,0,1,0.0002002,0.0002002,0.0004,0.000345
1128.8,1,1,0,1,0.0002028,0.0002028,0.0004,0.000345
1138.4,1,1,0,1,0.0002054,0.0002054,0.0004,0.000345
1147.6,1,1,0,1,0.000208,0.000208,0.0004,0.000345
1156.9,1,1,0,1,0.0002106,0.0002106,0.0004,0.000345
1166.2,1,1,0,1,0.0002132,0.0002132,0.0004,0.000345
1175.3,1,1,0,1,0.0002158,0.0002158,0.0004,0.000345
1184.2,1,1,0,1,0.0002184,0.0002184,0.0004,0.000345
1193.1,1,1,0,1,0.000221,0.000221,0.0004,0.000345
1202,1,1,0,1,0.0002236,0.0002236,0.0004,0.000345
1210.7,1,1,0,1,0.0002262,0.0002262,0.0004,0.000345
1219.1,1,1,0,1,0.0002288,0.0002288,0.0004,0.000345
1227.6,1,1,0,1,0.0002314,0.0002314,0.0004,0.000345
1236,1,1,0,1,0.000234,0.000234,0.0004,0.000345
1244.2,1,1,0,1,0.0002366,0.0002366,0.0004,0.000345
1252.2,1,1,0,1,0.0002392,0.0002392,0.0004,0.000345
1260.2,1,1,0,1,0.0002418,0.0002418,0.0004,0.000345
1268.2,1,1,0,1,0.0002444,0.0002444,0.0004,0.000345
1275.8,1,1,0,1,0.000247,0.000247,0.0004,0.000345
1283.3,1,1,0,1,0.0002496,0.0002496,0.0004,0.000345
1290.8,1,1,0,1,0.0002522,0.0002522,0.0004,0.000345
1298.4,1,1,0,1,0.0002548,0.0002548,0.0004,0.000345
1305.4,1,1,0,1,0.0002574,0.0002574,0.0004,0.000345
1312.4,1,1,0,1,0.00026,0.00026,0.0004,0.000345
1319.4,1,1,0,1,0.0002626,0.0002626,0.0004,0.000345
1326.4,1,1,0,1,0.0002652,0.0002652,0.0004,0.000345
