"temp","mpPhase","mpLiqPhase","vtkGhostType","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
562.05,0,0,0,1,0,0,0.0004,0.000345
562.06,0,0,0,1,2.6e-06,2.6e-06,0.0004,0.000345
562.14,0,0,0,1,5.2e-06,5.2e-06,0.0004,0.000345
563.18,0,0,0,1,7.8e-06,7.8e-06,0.0004,0.000345
564.22,0,0,0,1,1.04e-05,1.04e-05,0.0004,0.000345
565.25,0,0,0,1,1.3e-05,1.3e-05,0.0004,0.000345
566.52,0,0,0,1,1.56e-05,1.56e-05,0.0004,0.000345
568.57,0,0,0,1,1.82e-05,1.82e-05,0.0004,0.000345
570.61,0,0,0,1,2.08e-05,2.08e-05,0.0004,0.000345
572.65,0,0,0,1,2.34e-05,2.34e-05,0.0004,0.000345
575.07,0,0,0,1,2.6e-05,2.6e-05,0.0004,0.000345
578.09,0,0,0,1,2.86e-05,2.86e-05,0.0004,0.000345
581.11,0,0,0,1,3.12e-05,3.12e-05,0.0004,0.000345
584.12,0,0,0,1,3.38e-05,3.38e-05,0.0004,0.000345
587.65,0,0,0,1,3.64e-05,3.64e-05,0.0004,0.000345
591.61,0,0,0,1,3.9e-05,3.9e-05,0.0004,0.000345
595.57,0,0,0,1,4.16e-05,4.16e-05,0.0004,0.000345
599.53,0,0,0,1,4.42e-05,4.42e-05,0.0004,0.000345
604.12,0,0,0,1,4.68e-05,4.68e-05,0.0004,0.000345
608.99,0,0,0,1,4.94e-05,4.94e-05,0.0004,0.000345
613.86,0,0,0,1,5.2e-05,5.2e-05,0.0004,0.000345
618.73,0,0,0,1,5.46e-05,5.46e-05,0.0004,0.000345
624.33,0,0,0,1,5.72e-05,5.72e-05,0.0004,0.000345
630.05,0,0,0,1,5.98e-05,5.98e-05,0.0004,0.000345
635.78,0,0,0,1,6.24e-05,6.24e-05,0.0004,0.000345
641.51,0,0,0,1,6.5e-05,6.5e-05,0.0004,0.000345
648.03,0,0,0,1,6.76e-05,6.76e-05,0.0004,0.000345
654.56,0,0,0,1,7.02e-05,7.02e-05,0.0004,0.000345
661.09,0,0,0,1,7.28e-05,7.28e-05,0.0004,0.000345
667.73,0,0,0,1,7.54e-05,7.54e-05,0.0004,0.000345
674.99,0,0,0,1,7.8e-05,7.8e-05,0.0004,0.000345
682.26,0,0,0,1,8.06e-05,8.06e-05,0.0004,0.000345
689.52,0,0,0,1,8.32e-05,8.32e-05,0.0004,0.000345
697.01,0,0,0,1,8.58e-05,8.58e-05,0.0004,0.000345
704.97,0,0,0,1,8.84e-05,8.84e-05,0.0004,0.000345
712.94,0,0,0,1,9.1e-05,9.1e-05,0.0004,0.000345
720.9,0,0,0,1,9.36e-05,9.36e-05,0.0004,0.000345
729.17,0,0,0,1,9.62e-05,9.62e-05,0.0004,0.000345
737.79,0,0,0,1,9.88e-05,9.88e-05,0.0004,0.000345
746.42,0,0,0,1,0.0001014,0.0001014,0.0004,0.000345
755.04,0,0,0,1,0.000104,0.000104,0.0004,0.000345
763.99,0,0,0,1,0.0001066,0.0001066,0.0004,0.000345
773.15,0,0,0,1,0.0001092,0.0001092,0.0004,0.000345
782.31,0,0,0,1,0.0001118,0.0001118,0.0004,0.000345
791.47,0,0,0,1,0.0001144,0.0001144,0.0004,0.000345
800.95,0,0,0,1,0.000117,0.000117,0.0004,0.000345
810.52,0,0,0,1,0.0001196,0.0001196,0.0004,0.000345
820.1,0,0,0,1,0.0001222,0.0001222,0.0004,0.000345
829.67,0,0,0,1,0.0001248,0.0001248,0.0004,0.000345
839.54,0.24,0,0,1,0.0001274,0.0001274,0.0004,0.000345
849.43,0.5,0,0,1,0.00013,0.00013,0.0004,0.000345
859.33,0.76,0,0,1,0.0001326,0.0001326,0.0004,0.000345
869.24,1,0.02,0,1,0.0001352,0.0001352,0.0004,0.000345
879.36,1,0.28,0,1,0.0001378,0.0001378,0.0004,0.000345
889.48,1,0.54,0,1,0.0001404,0.0001404,0.0004,0.000345
899.6,1,0.8,0,1,0.000143,0.000143,0.0004,0.000345
909.76,1,1,0,1,0.0001456,0.0001456,0.0004,0.000345
920.02,1,1,0,1,0.0001482,0.0001482,0.0004,0.000345
930.28,1,1,0,1,0.0001508,0.0001508,0.0004,0.000345
940.54,1,1,0,1,0.0001534,0.0001534,0.0004,0.000345
950.81,1,1,0,1,0.000156,0.000156,0.0004,0.000345
961.12,1,1,0,1,0.0001586,0.0001586,0.0004,0.000345
971.43,1,1,0,1,0.0001612,0.0001612,0.0004,0.000345
981.74,1,1,0,1,0.0001638,0.0001638,0.0004,0.000345
992.02,1,1,0,1,0.0001664,0.0001664,0.0004,0.000345
1002.3,1,1,0,1,0.000169,0.000169,0.0004,0.000345
1012.6,1,1,0,1,0.0001716,0.0001716,0.0004,0.000345
1022.8,1,1,0,1,0.0001742,0.0001742,0.0004,0.000345
1033,1,1,0,1,0.0001768,0.0001768,0.0004,0.000345
1043.1,1,1,0,1,0.0001794,0.0001794,0.0004,0.000345
1053.3,1,1,0,1,0.000182,0.000182,0.0004,0.000345
1063.4,1,1,0,1,0.0001846,0.0001846,0.0004,0.000345
1073.4,1,1,0,1,0.0001872,0.0001872,0.0004,0.000345
1083.3,1,1,0,1,0.0001898,0.0001898,0.0004,0.000345
1093.3,1,1,0,1,0.0001924,0.0001924,0.0004,0.000345
1103.2,1,1,0,1,0.000195,0.000195,0.0004,0.000345
1112.9,1,1,0,1,0.0001976,0.0001976,0.0004,0.000345
1122.5,1,1,0,1,0.0002002,0.0002002,0.0004,0.000345
1132.2,1,1,0,1,0.0002028,0.0002028,0.0004,0.000345
1141.8,1,1,0,1,0.0002054,0.0002054,0.0004,0.000345
1151.1,1,1,0,1,0.000208,0.000208,0.0004,0.000345
1160.4,1,1,0,1,0.0002106,0.0002106,0.0004,0.000345
1169.8,1,1,0,1,0.0002132,0.0002132,0.0004,0.000345
1179,1,1,0,1,0.0002158,0.0002158,0.0004,0.000345
1187.9,1,1,0,1,0.0002184,0.0002184,0.0004,0.000345
1196.8,1,1,0,1,0.000221,0.000221,0.0004,0.000345
1205.8,1,1,0,1,0.0002236,0.0002236,0.0004,0.000345
1214.5,1,1,0,1,0.0002262,0.0002262,0.0004,0.000345
1223,1,1,0,1,0.0002288,0.0002288,0.0004,0.000345
1231.5,1,1,0,1,0.0002314,0.0002314,0.0004,0.000345
1240,1,1,0,1,0.000234,0.000234,0.0004,0.000345
1248.2,1,1,0,1,0.0002366,0.0002366,0.0004,0.000345
1256.2,1,1,0,1,0.0002392,0.0002392,0.0004,0.000345
1264.2,1,1,0,1,0.0002418,0.0002418,0.0004,0.000345
1272.3,1,1,0,1,0.0002444,0.0002444,0.0004,0.000345
1279.9,1,1,0,1,0.000247,0.000247,0.0004,0.000345
1287.5,1,1,0,1,0.0002496,0.0002496,0.0004,0.000345
1295,1,1,0,1,0.0002522,0.0002522,0.0004,0.000345
1302.5,1,1,0,1,0.0002548,0.0002548,0.0004,0.000345
1309.6,1,1,0,1,0.0002574,0.0002574,0.0004,0.000345
1316.7,1,1,0,1,0.00026,0.00026,0.0004,0.000345
1323.7,1,1,0,1,0.0002626,0.0002626,0.0004,0.000345
1330.7,1,1,0,1,0.0002652,0.0002652,0.0004,0.000345
1337.2,1,1,0,1,0.0002678,0.0002678,0.0004,0.000345
