"temp","mpPhase","mpLiqPhase","vtkGhostType","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
513.12,0,0,0,1,0,0,0.0004,0.000345
513.13,0,0,0,1,2.6e-06,2.6e-06,0.0004,0.000345
513.26,0,0,0,1,5.2e-06,5.2e-06,0.0004,0.000345
514.84,0,0,0,1,7.8e-06,7.8e-06,0.0004,0.000345
516.43,0,0,0,1,1.04e-05,1.04e-05,0.0004,0.000345
518.02,0,0,0,1,1.3e-05,1.3e-05,0.0004,0.000345
519.97,0,0,0,1,1.56e-05,1.56e-05,0.0004,0.000345
523.13,0,0,0,1,1.82e-05,1.82e-05,0.0004,0.000345
526.29,0,0,0,1,2.08e-05,2.08e-05,0.0004,0.000345
529.45,0,0,0,1,2.34e-05,2.34e-05,0.0004,0.000345
533.21,0,0,0,1,2.6e-05,2.6e-05,0.0004,0.000345
537.93,0,0,0,1,2.86e-05,2.86e-05,0.0004,0.000345
542.64,0,0,0,1,3.12e-05,3.12e-05,0.0004,0.000345
547.36,0,0,0,1,3.38e-05,3.38e-05,0.0004,0.000345
552.9,0,0,0,1,3.64e-05,3.64e-05,0.0004,0.000345
559.15,0,0,0,1,3.9e-05,3.9e-05,0.0004,0.000345
565.4,0,0,0,1,4.16e-05,4.16e-05,0.0004,0.000345
571.66,0,0,0,1,4.42e-05,4.42e-05,0.0004,0.000345
578.95,0,0,0,1,4.68e-05,4.68e-05,0.0004,0.000345
586.7,0,0,0,1,4.94e-05,4.94e-05,0.0004,0.000345
594.45,0,0,0,1,5.2e-05,5.2e-05,0.0004,0.000345
602.2,0,0,0,1,5.46e-05,5.46e-05,0.0004,0.000345
611.18,0,0,0,1,5.72e-05,5.72e-05,0.0004,0.000345
620.38,0,0,0,1,5.98e-05,5.98e-05,0.0004,0.000345
629.59,0,0,0,1,6.24e-05,6.24e-05,0.0004,0.000345
638.79,0,0,0,1,6.5e-05,6.5e-05,0.0004,0.000345
649.38,0,0,0,1,6.76e-05,6.76e-05,0.0004,0.000345
659.97,0,0,0,1,7.02e-05,7.02e-05,0.0004,0.000345
670.56,0,0,0,1,7.28e-05,7.28e-05,0.0004,0.000345
681.34,0,0,0,1,7.54e-05,7.54e-05,0.0004,0.000345
693.23,0,0,0,1,7.8e-05,7.8e-05,0.0004,0.000345
705.12,0,0,0,1,8.06e-05,8.06e-05,0.0004,0.000345
717.01,0,0,0,1,8.32e-05,8.32e-05,0.0004,0.000345
729.26,0,0,0,1,8.58e-05,8.58e-05,0.0004,0.000345
742.33,0,0,0,1,8.84e-05,8.84e-05,0.0004,0.000345
755.41,0,0,0,1,9.1e-05,9.1e-05,0.0004,0.000345
768.48,0,0,0,1,9.36e-05,9.36e-05,0.0004,0.000345
782.04,0,0,0,1,9.62e-05,9.62e-05,0.0004,0.000345
796.17,0,0,0,1,9.88e-05,9.88e-05,0.0004,0.000345
810.3,0,0,0,1,0.0001014,0.0001014,0.0004,0.000345
824.43,0,0,0,1,0.000104,0.000104,0.0004,0.000345
839.11,0,0,0,1,0.0001066,0.0001066,0.0004,0.000345
854.14,0,0,0,1,0.0001092,0.0001092,0.0004,0.000345
869.16,0,0,0,1,0.0001118,0.0001118,0.0004,0.000345
884.19,0,0,0,1,0.0001144,0.0001144,0.0004,0.000345
899.77,0,0,0,1,0.000117,0.000117,0.0004,0.000345
915.51,0,0,0,1,0.0001196,0.0001196,0.0004,0.000345
931.25,0,0,0,1,0.0001222,0.0001222,0.0004,0.000345
946.99,0,0,0,1,0.0001248,0.0001248,0.0004,0.000345
963.22,0.24,0,0,1,0.0001274,0.0001274,0.0004,0.000345
979.48,0.5,0,0,1,0.00013,0.00013,0.0004,0.000345
995.74,0.76,0,0,1,0.0001326,0.0001326,0.0004,0.000345
1012,1,0.02,0,1,0.0001352,0.0001352,0.0004,0.000345
1028.6,1,0.28,0,1,0.0001378,0.0001378,0.0004,0.000345
1045.2,1,0.54,0,1,0.0001404,0.0001404,0.0004,0.000345
1061.7,1,0.8,0,1,0.000143,0.000143,0.0004,0.000345
1078.3,1,1,0,1,0.0001456,0.0001456,0.0004,0.000345
1095,1,1,0,1,0.0001482,0.0001482,0.0004,0.000345
1111.7,1,1,0,1,0.0001508,0.0001508,0.0004,0.000345
1128.3,1,1,0,1,0.0001534,0.0001534,0.0004,0.000345
1144.9,1,1,0,1,0.000156,0.000156,0.0004,0.000345
1161.5,1,1,0,1,0.0001586,0.0001586,0.0004,0.000345
1178,1,1,0,1,0.0001612,0.0001612,0.0004,0.000345
1194.5,1,1,0,1,0.0001638,0.0001638,0.0004,0.000345
1210.9,1,1,0,1,0.0001664,0.0001664,0.0004,0.000345
1227.1,1,1,0,1,0.000169,0.000169,0.0004,0.000345
1243.2,1,1,0,1,0.0001716,0.0001716,0.0004,0.000345
1259.4,1,1,0,1,0.0001742,0.0001742,0.0004,0.000345
1275.2,1,1,0,1,0.0001768,0.0001768,0.0004,0.000345
1290.9,1,1,0,1,0.0001794,0.0001794,0.0004,0.000345
1306.5,1,1,0,1,0.000182,0.000182,0.0004,0.000345
1322.1,1,1,0,1,0.0001846,0.0001846,0.0004,0.000345
1337.2,1,1,0,1,0.0001872,0.0001872,0.0004,0.000345
1352.1,1,1,0,1,0.0001898,0.0001898,0.0004,0.000345
1367,1,1,0,1,0.0001924,0.0001924,0.0004,0.000345
1381.9,1,1,0,1,0.000195,0.000195,0.0004,0.000345
1395.9,1,1,0,1,0.0001976,0.0001976,0.0004,0.000345
1409.9,1,1,0,1,0.0002002,0.0002002,0.0004,0.000345
1423.9,1,1,0,1,0.0002028,0.0002028,0.0004,0.000345
1437.7,1,1,0,1,0.0002054,0.0002054,0.0004,0.000345
1450.7,1,1,0,1,0.000208,0.000208,0.0004,0.000345
1463.6,1,1,0,1,0.0002106,0.0002106,0.0004,0.000345
1476.6,1,1,0,1,0.0002132,0.0002132,0.0004,0.000345
1489.2,1,1,0,1,0.0002158,0.0002158,0.0004,0.000345
1501,1,1,0,1,0.0002184,0.0002184,0.0004,0.000345
1512.8,1,1,0,1,0.000221,0.000221,0.0004,0.000345
1524.6,1,1,0,1,0.0002236,0.0002236,0.0004,0.000345
1535.8,1,1,0,1,0.0002262,0.0002262,0.0004,0.000345
1546.4,1,1,0,1,0.0002288,0.0002288,0.0004,0.000345
1556.9,1,1,0,1,0.0002314,0.0002314,0.0004,0.000345
1567.4,1,1,0,1,0.000234,0.000234,0.0004,0.000345
1576.8,1,1,0,1,0.0002366,0.0002366,0.0004,0.000345
1585.6,1,1,0,1,0.0002392,0.0002392,0.0004,0.000345
1594.3,1,1,0,1,0.0002418,0.0002418,0.0004,0.000345
1603,1,1,0,1,0.0002444,0.0002444,0.0004,0.000345
1609.9,1,1,0,1,0.000247,0.000247,0.0004,0.000345
1616.3,1,1,0,1,0.0002496,0.0002496,0.0004,0.000345
1622.6,1,1,0,1,0.0002522,0.0002522,0.0004,0.000345
1629,1,1,0,1,0.0002548,0.0002548,0.0004,0.000345
1634.4,1,1,0,1,0.0002574,0.0002574,0.0004,0.000345
1639.8,1,1,0,1,0.00026,0.00026,0.0004,0.000345
1645.2,1,1,0,1,0.0002626,0.0002626,0.0004,0.000345
1650.5,1,1,0,1,0.0002652,0.0002652,0.0004,0.000345
1655.9,1,1,0,1,0.0002678,0.0002678,0.0004,0.000345
1661.4,1,1,0,1,0.0002704,0.0002704,0.0004,0.000345
1666.8,1,1,0,1,0.000273,0.000273,0.0004,0.000345
1672.2,1,1,0,1,0.0002756,0.0002756,0.0004,0.000345
1677.5,1,1,0,1,0.0002782,0.0002782,0.0004,0.000345
1682.8,1,1,0,1,0.0002808,0.0002808,0.0004,0.000345
1688.1,1,1,0,1,0.0002834,0.0002834,0.0004,0.000345
1693.4,1,1,0,1,0.000286,0.000286,0.0004,0.000345
1698.5,1,1,0,1,0.0002886,0.0002886,0.0004,0.000345
1703.7,1,1,0,1,0.0002912,0.0002912,0.0004,0.000345
1708.9,1,1,0,1,0.0002938,0.0002938,0.0004,0.000345
1713.9,1,1,0,1,0.0002964,0.0002964,0.0004,0.000345
1718.9,1,1,0,1,0.000299,0.000299,0.0004,0.000345
1723.9,1,1,0,1,0.0003016,0.0003016,0.0004,0.000345
1728.9,1,1,0,1,0.0003042,0.0003042,0.0004,0.000345
1733.7,1,1,0,1,0.0003068,0.0003068,0.0004,0.000345
1738.5,1,1,0,1,0.0003094,0.0003094,0.0004,0.000345
1743.3,1,1,0,1,0.000312,0.000312,0.0004,0.000345
1748,1,1,0,1,0.0003146,0.0003146,0.0004,0.000345
1752.6,1,1,0,1,0.0003172,0.0003172,0.0004,0.000345
1757.2,1,1,0,1,0.0003198,0.0003198,0.0004,0.000345
1761.8,1,1,0,1,0.0003224,0.0003224,0.0004,0.000345
1766.3,1,1,0,1,0.000325,0.000325,0.0004,0.000345
1770.7,1,1,0,1,0.0003276,0.0003276,0.0004,0.000345
1775,1,1,0,1,0.0003302,0.0003302,0.0004,0.000345
1779.4,1,1,0,1,0.0003328,0.0003328,0.0004,0.000345
1783.7,1,1,0,1,0.0003354,0.0003354,0.0004,0.000345
1787.8,1,1,0,1,0.000338,0.000338,0.0004,0.000345
1792,1,1,0,1,0.0003406,0.0003406,0.0004,0.000345
1796.1,1,1,0,1,0.0003432,0.0003432,0.0004,0.000345
1800.2,1,1,0,1,0.0003458,0.0003458,0.0004,0.000345
1804.2,1,1,0,1,0.0003484,0.0003484,0.0004,0.000345
1808.1,1,1,0,1,0.000351,0.000351,0.0004,0.000345
1812,1,1,0,1,0.0003536,0.0003536,0.0004,0.000345
1815.9,1,1,0,1,0.0003562,0.0003562,0.0004,0.000345
1819.7,1,1,0,1,0.0003588,0.0003588,0.0004,0.000345
1823.4,1,1,0,1,0.0003614,0.0003614,0.0004,0.000345
1827.2,1,1,0,1,0.000364,0.000364,0.0004,0.000345
1830.9,1,1,0,1,0.0003666,0.0003666,0.0004,0.000345
1834.5,1,1,0,1,0.0003692,0.0003692,0.0004,0.000345
1838.1,1,1,0,1,0.0003718,0.0003718,0.0004,0.000345
1841.7,1,1,0,1,0.0003744,0.0003744,0.0004,0.000345
1845.1,1,1,0,1,0.000377,0.000377,0.0004,0.000345
1848.6,1,1,0,1,0.0003796,0.0003796,0.0004,0.000345
1852,1,1,0,1,0.0003822,0.0003822,0.0004,0.000345
1855.5,1,1,0,1,0.0003848,0.0003848,0.0004,0.000345
1858.8,1,1,0,1,0.0003874,0.0003874,0.0004,0.000345
1862.1,1,1,0,1,0.00039,0.00039,0.0004,0.000345
1865.4,1,1,0,1,0.0003926,0.0003926,0.0004,0.000345
1868.7,1,1,0,1,0.0003952,0.0003952,0.0004,0.000345
1871.9,1,1,0,1,0.0003978,0.0003978,0.0004,0.000345
1875.1,1,1,0,1,0.0004004,0.0004004,0.0004,0.000345
1878.3,1,1,0,1,0.000403,0.000403,0.0004,0.000345
1881.5,1,1,0,1,0.0004056,0.0004056,0.0004,0.000345
1884.6,1,1,0,1,0.0004082,0.0004082,0.0004,0.000345
1887.7,1,1,0,1,0.0004108,0.0004108,0.0004,0.000345
1890.8,1,1,0,1,0.0004134,0.0004134,0.0004,0.000345
1893.9,1,1,0,1,0.000416,0.000416,0.0004,0.000345
1896.9,1,1,0,1,0.0004186,0.0004186,0.0004,0.000345
1899.9,1,1,0,1,0.0004212,0.0004212,0.0004,0.000345
1902.9,1,1,0,1,0.0004238,0.0004238,0.0004,0.000345
1905.9,1,1,0,1,0.0004264,0.0004264,0.0004,0.000345
1908.9,1,1,0,1,0.000429,0.000429,0.0004,0.000345
1911.9,1,1,0,1,0.0004316,0.0004316,0.0004,0.000345
1914.8,1,1,0,1,0.0004342,0.0004342,0.0004,0.000345
1917.8,1,1,0,1,0.0004368,0.0004368,0.0004,0.000345
1920.7,1,1,0,1,0.0004394,0.0004394,0.0004,0.000345
