"temp","mpPhase","mpLiqPhase","vtkGhostType","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
548.05,0,0,0,1,0,0,0.0004,0.000345
548.06,0,0,0,1,2.6e-06,2.6e-06,0.0004,0.000345
548.15,0,0,0,1,5.2e-06,5.2e-06,0.0004,0.000345
549.37,0,0,0,1,7.8e-06,7.8e-06,0.0004,0.000345
550.59,0,0,0,1,1.04e-05,1.04e-05,0.0004,0.000345
551.8,0,0,0,1,1.3e-05,1.3e-05,0.0004,0.000345
553.3,0,0,0,1,1.56e-05,1.56e-05,0.0004,0.000345
555.71,0,0,0,1,1.82e-05,1.82e-05,0.0004,0.000345
558.13,0,0,0,1,2.08e-05,2.08e-05,0.0004,0.000345
560.54,0,0,0,1,2.34e-05,2.34e-05,0.0004,0.000345
563.41,0,0,0,1,2.6e-05,2.6e-05,0.0004,0.000345
567.01,0,0,0,1,2.86e-05,2.86e-05,0.0004,0.000345
570.6,0,0,0,1,3.12e-05,3.12e-05,0.0004,0.000345
574.19,0,0,0,1,3.38e-05,3.38e-05,0.0004,0.000345
578.4,0,0,0,1,3.64e-05,3.64e-05,0.0004,0.000345
583.14,0,0,0,1,3.9e-05,3.9e-05,0.0004,0.000345
587.88,0,0,0,1,4.16e-05,4.16e-05,0.0004,0.000345
592.62,0,0,0,1,4.42e-05,4.42e-05,0.0004,0.000345
598.13,0,0,0,1,4.68e-05,4.68e-05,0.0004,0.000345
603.97,0,0,0,1,4.94e-05,4.94e-05,0.0004,0.000345
609.81,0,0,0,1,5.2e-05,5.2e-05,0.0004,0.000345
615.66,0,0,0,1,5.46e-05,5.46e-05,0.0004,0.000345
622.39,0,0,0,1,5.72e-05,5.72e-05,0.0004,0.000345
629.29,0,0,0,1,5.98e-05,5.98e-05,0.0004,0.000345
636.19,0,0,0,1,6.24e-05,6.24e-05,0.0004,0.000345
643.08,0,0,0,1,6.5e-05,6.5e-05,0.0004,0.000345
650.97,0,0,0,1,6.76e-05,6.76e-05,0.0004,0.000345
658.85,0,0,0,1,7.02e-05,7.02e-05,0.0004,0.000345
666.73,0,0,0,1,7.28e-05,7.28e-05,0.0004,0.000345
674.76,0,0,0,1,7.54e-05,7.54e-05,0.0004,0.000345
683.55,0,0,0,1,7.8e-05,7.8e-05,0.0004,0.000345
692.35,0,0,0,1,8.06e-05,8.06e-05,0.0004,0.000345
701.15,0,0,0,1,8.32e-05,8.32e-05,0.0004,0.000345
710.2,0,0,0,1,8.58e-05,8.58e-05,0.0004,0.000345
719.82,0,0,0,1,8.84e-05,8.84e-05,0.0004,0.000345
729.44,0,0,0,1,9.1e-05,9.1e-05,0.0004,0.000345
739.06,0,0,0,1,9.36e-05,9.36e-05,0.0004,0.000345
749.02,0,0,0,1,9.62e-05,9.62e-05,0.0004,0.000345
759.36,0,0,0,1,9.88e-05,9.88e-05,0.0004,0.000345
769.71,0,0,0,1,0.0001014,0.0001014,0.0004,0.000345
780.06,0,0,0,1,0.000104,0.000104,0.0004,0.000345
790.79,0,0,0,1,0.0001066,0.0001066,0.0004,0.000345
801.76,0,0,0,1,0.0001092,0.0001092,0.0004,0.000345
812.73,0,0,0,1,0.0001118,0.0001118,0.0004,0.000345
823.7,0,0,0,1,0.0001144,0.0001144,0.0004,0.000345
835.06,0,0,0,1,0.000117,0.000117,0.0004,0.000345
846.53,0,0,0,1,0.0001196,0.0001196,0.0004,0.000345
858.01,0,0,0,1,0.0001222,0.0001222,0.0004,0.000345
869.48,0,0,0,1,0.0001248,0.0001248,0.0004,0.000345
881.31,0.24,0,0,1,0.0001274,0.0001274,0.0004,0.000345
893.17,0.5,0,0,1,0.00013,0.00013,0.0004,0.000345
905.03,0.76,0,0,1,0.0001326,0.0001326,0.0004,0.000345
916.91,1,0.02,0,1,0.0001352,0.0001352,0.0004,0.000345
929.03,1,0.28,0,1,0.0001378,0.0001378,0.0004,0.000345
941.15,1,0.54,0,1,0.0001404,0.0001404,0.0004,0.000345
953.27,1,0.8,0,1,0.000143,0.000143,0.0004,0.000345
965.42,1,1,0,1,0.0001456,0.0001456,0.0004,0.000345
977.68,1,1,0,1,0.0001482,0.0001482,0.0004,0.000345
989.93,1,1,0,1,0.0001508,0.0001508,0.0004,0.000345
1002.2,1,1,0,1,0.0001534,0.0001534,0.0004,0.000345
1014.4,1,1,0,1,0.000156,0.000156,0.0004,0.000345
1026.7,1,1,0,1,0.0001586,0.0001586,0.0004,0.000345
1039,1,1,0,1,0.0001612,0.0001612,0.0004,0.000345
1051.2,1,1,0,1,0.0001638,0.0001638,0.0004,0.000345
1063.4,1,1,0,1,0.0001664,0.0001664,0.0004,0.000345
1075.6,1,1,0,1,0.000169,0.000169,0.0004,0.000345
1087.7,1,1,0,1,0.0001716,0.0001716,0.0004,0.000345
1099.9,1,1,0,1,0.0001742,0.0001742,0.0004,0.000345
1111.9,1,1,0,1,0.0001768,0.0001768,0.0004,0.000345
1123.8,1,1,0,1,0.0001794,0.0001794,0.0004,0.000345
1135.7,1,1,0,1,0.000182,0.000182,0.0004,0.000345
1147.6,1,1,0,1,0.0001846,0.0001846,0.0004,0.000345
1159.3,1,1,0,1,0.0001872,0.0001872,0.0004,0.000345
1170.9,1,1,0,1,0.0001898,0.0001898,0.0004,0.000345
1182.5,1,1,0,1,0.0001924,0.0001924,0.0004,0.000345
1194.1,1,1,0,1,0.000195,0.000195,0.0004,0.000345
1205.2,1,1,0,1,0.0001976,0.0001976,0.0004,0.000345
1216.4,1,1,0,1,0.0002002,0.0002002,0.0004,0.000345
1227.6,1,1,0,1,0.0002028,0.0002028,0.0004,0.000345
1238.7,1,1,0,1,0.0002054,0.0002054,0.0004,0.000345
1249.4,1,1,0,1,0.000208,0.000208,0.0004,0.000345
1260,1,1,0,1,0.0002106,0.0002106,0.0004,0.000345
1270.7,1,1,0,1,0.0002132,0.0002132,0.0004,0.000345
1281.2,1,1,0,1,0.0002158,0.0002158,0.0004,0.000345
1291.3,1,1,0,1,0.0002184,0.0002184,0.0004,0.000345
1301.4,1,1,0,1,0.000221,0.000221,0.0004,0.000345
1311.5,1,1,0,1,0.0002236,0.0002236,0.0004,0.000345
1321.3,1,1,0,1,0.0002262,0.0002262,0.0004,0.000345
1330.8,1,1,0,1,0.0002288,0.0002288,0.0004,0.000345
1340.3,1,1,0,1,0.0002314,0.0002314,0.0004,0.000345
1349.8,1,1,0,1,0.000234,0.000234,0.0004,0.000345
1358.9,1,1,0,1,0.0002366,0.0002366,0.0004,0.000345
1367.7,1,1,0,1,0.0002392,0.0002392,0.0004,0.000345
1376.6,1,1,0,1,0.0002418,0.0002418,0.0004,0.000345
1385.4,1,1,0,1,0.0002444,0.0002444,0.0004,0.000345
1393.8,1,1,0,1,0.000247,0.000247,0.0004,0.000345
1401.9,1,1,0,1,0.0002496,0.0002496,0.0004,0.000345
1410.1,1,1,0,1,0.0002522,0.0002522,0.0004,0.000345
1418.3,1,1,0,1,0.0002548,0.0002548,0.0004,0.000345
1425.8,1,1,0,1,0.0002574,0.0002574,0.0004,0.000345
1433.3,1,1,0,1,0.00026,0.00026,0.0004,0.000345
1440.8,1,1,0,1,0.0002626,0.0002626,0.0004,0.000345
1448.3,1,1,0,1,0.0002652,0.0002652,0.0004,0.000345
1455.1,1,1,0,1,0.0002678,0.0002678,0.0004,0.000345
1461.9,1,1,0,1,0.0002704,0.0002704,0.0004,0.000345
1468.8,1,1,0,1,0.000273,0.000273,0.0004,0.000345
1475.4,1,1,0,1,0.0002756,0.0002756,0.0004,0.000345
1481.6,1,1,0,1,0.0002782,0.0002782,0.0004,0.000345
1487.8,1,1,0,1,0.0002808,0.0002808,0.0004,0.000345
1494,1,1,0,1,0.0002834,0.0002834,0.0004,0.000345
1499.9,1,1,0,1,0.000286,0.000286,0.0004,0.000345
1505.5,1,1,0,1,0.0002886,0.0002886,0.0004,0.000345
1511,1,1,0,1,0.0002912,0.0002912,0.0004,0.000345
1516.6,1,1,0,1,0.0002938,0.0002938,0.0004,0.000345
1521.8,1,1,0,1,0.0002964,0.0002964,0.0004,0.000345
1526.8,1,1,0,1,0.000299,0.000299,0.0004,0.000345
1531.8,1,1,0,1,0.0003016,0.0003016,0.0004,0.000345
1536.7,1,1,0,1,0.0003042,0.0003042,0.0004,0.000345
1541.3,1,1,0,1,0.0003068,0.0003068,0.0004,0.000345
1545.7,1,1,0,1,0.0003094,0.0003094,0.0004,0.000345
1550.1,1,1,0,1,0.000312,0.000312,0.0004,0.000345
1554.5,1,1,0,1,0.0003146,0.0003146,0.0004,0.000345
1558.5,1,1,0,1,0.0003172,0.0003172,0.0004,0.000345
1562.4,1,1,0,1,0.0003198,0.0003198,0.0004,0.000345
