"temp","mpPhase","mpLiqPhase","vtkGhostType","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
535.6,0,0,0,1,0,0,0.0004,0.000345
535.6,0,0,0,1,2.6e-06,2.6e-06,0.0004,0.000345
535.71,0,0,0,1,5.2e-06,5.2e-06,0.0004,0.000345
537.08,0,0,0,1,7.8e-06,7.8e-06,0.0004,0.000345
538.44,0,0,0,1,1.04e-05,1.04e-05,0.0004,0.000345
539.8,0,0,0,1,1.3e-05,1.3e-05,0.0004,0.000345
541.48,0,0,0,1,1.56e-05,1.56e-05,0.0004,0.000345
544.19,0,0,0,1,1.82e-05,1.82e-05,0.0004,0.000345
546.9,0,0,0,1,2.08e-05,2.08e-05,0.0004,0.000345
549.61,0,0,0,1,2.34e-05,2.34e-05,0.0004,0.000345
552.83,0,0,0,1,2.6e-05,2.6e-05,0.0004,0.000345
556.86,0,0,0,1,2.86e-05,2.86e-05,0.0004,0.000345
560.9,0,0,0,1,3.12e-05,3.12e-05,0.0004,0.000345
564.93,0,0,0,1,3.38e-05,3.38e-05,0.0004,0.000345
569.66,0,0,0,1,3.64e-05,3.64e-05,0.0004,0.000345
574.99,0,0,0,1,3.9e-05,3.9e-05,0.0004,0.000345
580.32,0,0,0,1,4.16e-05,4.16e-05,0.0004,0.000345
585.65,0,0,0,1,4.42e-05,4.42e-05,0.0004,0.000345
591.85,0,0,0,1,4.68e-05,4.68e-05,0.0004,0.000345
598.43,0,0,0,1,4.94e-05,4.94e-05,0.0004,0.000345
605.01,0,0,0,1,5.2e-05,5.2e-05,0.0004,0.000345
611.59,0,0,0,1,5.46e-05,5.46e-05,0.0004,0.000345
619.19,0,0,0,1,5.72e-05,5.72e-05,0.0004,0.000345
626.97,0,0,0,1,5.98e-05,5.98e-05,0.0004,0.000345
634.75,0,0,0,1,6.24e-05,6.24e-05,0.0004,0.000345
642.53,0,0,0,1,6.5e-05,6.5e-05,0.0004,0.000345
651.44,0,0,0,1,6.76e-05,6.76e-05,0.0004,0.000345
660.34,0,0,0,1,7.02e-05,7.02e-05,0.0004,0.000345
669.25,0,0,0,1,7.28e-05,7.28e-05,0.0004,0.000345
678.32,0,0,0,1,7.54e-05,7.54e-05,0.0004,0.000345
688.28,0,0,0,1,7.8e-05,7.8e-05,0.0004,0.000345
