"temp","mpPhase","mpLiqPhase","vtkGhostType","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
504.51,0,0,0,1,0,0,0.0004,0.000345
504.51,0,0,0,1,2.6e-06,2.6e-06,0.0004,0.000345
504.65,0,0,0,1,5.2e-06,5.2e-06,0.0004,0.000345
506.31,0,0,0,1,7.8e-06,7.8e-06,0.0004,0.000345
507.97,0,0,0,1,1.04e-05,1.04e-05,0.0004,0.000345
509.63,0,0,0,1,1.3e-05,1.3e-05,0.0004,0.000345
511.67,0,0,0,1,1.56e-05,1.56e-05,0.0004,0.000345
514.98,0,0,0,1,1.82e-05,1.82e-05,0.0004,0.000345
518.28,0,0,0,1,2.08e-05,2.08e-05,0.0004,0.000345
521.59,0,0,0,1,2.34e-05,2.34e-05,0.0004,0.000345
525.53,0,0,0,1,2.6e-05,2.6e-05,0.0004,0.000345
530.47,0,0,0,1,2.86e-05,2.86e-05,0.0004,0.000345
535.41,0,0,0,1,3.12e-05,3.12e-05,0.0004,0.000345
540.36,0,0,0,1,3.38e-05,3.38e-05,0.0004,0.000345
546.17,0,0,0,1,3.64e-05,3.64e-05,0.0004,0.000345
552.73,0,0,0,1,3.9e-05,3.9e-05,0.0004,0.000345
559.3,0,0,0,1,4.16e-05,4.16e-05,0.0004,0.000345
565.86,0,0,0,1,4.42e-05,4.42e-05,0.0004,0.000345
573.52,0,0,0,1,4.68e-05,4.68e-05,0.0004,0.000345
581.68,0,0,0,1,4.94e-05,4.94e-05,0.0004,0.000345
589.83,0,0,0,1,5.2e-05,5.2e-05,0.0004,0.000345
597.99,0,0,0,1,5.46e-05,5.46e-05,0.0004,0.000345
607.46,0,0,0,1,5.72e-05,5.72e-05,0.0004,0.000345
617.16,0,0,0,1,5.98e-05,5.98e-05,0.0004,0.000345
626.87,0,0,0,1,6.24e-05,6.24e-05,0.0004,0.000345
636.57,0,0,0,1,6.5e-05,6.5e-05,0.0004,0.000345
647.77,0,0,0,1,6.76e-05,6.76e-05,0.0004,0.000345
658.96,0,0,0,1,7.02e-05,7.02e-05,0.0004,0.000345
670.16,0,0,0,1,7.28e-05,7.28e-05,0.0004,0.000345
681.57,0,0,0,1,7.54e-05,7.54e-05,0.0004,0.000345
694.16,0,0,0,1,7.8e-05,7.8e-05,0.0004,0.000345
706.76,0,0,0,1,8.06e-05,8.06e-05,0.0004,0.000345
719.35,0,0,0,1,8.32e-05,8.32e-05,0.0004,0.000345
732.35,0,0,0,1,8.58e-05,8.58e-05,0.0004,0.000345
746.23,0,0,0,1,8.84e-05,8.84e-05,0.0004,0.000345
760.12,0,0,0,1,9.1e-05,9.1e-05,0.0004,0.000345
774,0,0,0,1,9.36e-05,9.36e-05,0.0004,0.000345
788.42,0,0,0,1,9.62e-05,9.62e-05,0.0004,0.000345
803.45,0,0,0,1,9.88e-05,9.88e-05,0.0004,0.000345
818.49,0,0,0,1,0.0001014,0.0001014,0.0004,0.000345
833.52,0,0,0,1,0.000104,0.000104,0.0004,0.000345
849.15,0,0,0,1,0.0001066,0.0001066,0.0004,0.000345
865.17,0,0,0,1,0.0001092,0.0001092,0.0004,0.000345
881.18,0,0,0,1,0.0001118,0.0001118,0.0004,0.000345
897.19,0,0,0,1,0.0001144,0.0001144,0.0004,0.000345
913.8,0,0,0,1,0.000117,0.000117,0.0004,0.000345
930.59,0,0,0,1,0.0001196,0.0001196,0.0004,0.000345
947.39,0,0,0,1,0.0001222,0.0001222,0.0004,0.000345
964.18,0,0,0,1,0.0001248,0.0001248,0.0004,0.000345
981.49,0.24,0,0,1,0.0001274,0.0001274,0.0004,0.000345
998.85,0.5,0,0,1,0.00013,0.00013,0.0004,0.000345
1016.2,0.76,0,0,1,0.0001326,0.0001326,0.0004,0.000345
1033.6,1,0.02,0,1,0.0001352,0.0001352,0.0004,0.000345
1051.3,1,0.28,0,1,0.0001378,0.0001378,0.0004,0.000345
1068.9,1,0.54,0,1,0.0001404,0.0001404,0.0004,0.000345
1086.6,1,0.8,0,1,0.000143,0.000143,0.0004,0.000345
1104.3,1,1,0,1,0.0001456,0.0001456,0.0004,0.000345
1122.1,1,1,0,1,0.0001482,0.0001482,0.0004,0.000345
1139.8,1,1,0,1,0.0001508,0.0001508,0.0004,0.000345
1157.6,1,1,0,1,0.0001534,0.0001534,0.0004,0.000345
1175.3,1,1,0,1,0.000156,0.000156,0.0004,0.000345
1192.8,1,1,0,1,0.0001586,0.0001586,0.0004,0.000345
1210.4,1,1,0,1,0.0001612,0.0001612,0.0004,0.000345
1228,1,1,0,1,0.0001638,0.0001638,0.0004,0.000345
1245.3,1,1,0,1,0.0001664,0.0001664,0.0004,0.000345
1262.5,1,1,0,1,0.000169,0.000169,0.0004,0.000345
1279.7,1,1,0,1,0.0001716,0.0001716,0.0004,0.000345
1296.8,1,1,0,1,0.0001742,0.0001742,0.0004,0.000345
1313.5,1,1,0,1,0.0001768,0.0001768,0.0004,0.000345
1330,1,1,0,1,0.0001794,0.0001794,0.0004,0.000345
1346.5,1,1,0,1,0.000182,0.000182,0.0004,0.000345
1363,1,1,0,1,0.0001846,0.0001846,0.0004,0.000345
1378.8,1,1,0,1,0.0001872,0.0001872,0.0004,0.000345
1394.4,1,1,0,1,0.0001898,0.0001898,0.0004,0.000345
1410.1,1,1,0,1,0.0001924,0.0001924,0.0004,0.000345
1425.7,1,1,0,1,0.000195,0.000195,0.0004,0.000345
1440.2,1,1,0,1,0.0001976,0.0001976,0.0004,0.000345
1454.8,1,1,0,1,0.0002002,0.0002002,0.0004,0.000345
1469.4,1,1,0,1,0.0002028,0.0002028,0.0004,0.000345
1483.8,1,1,0,1,0.0002054,0.0002054,0.0004,0.000345
1497.1,1,1,0,1,0.000208,0.000208,0.0004,0.000345
1510.5,1,1,0,1,0.0002106,0.0002106,0.0004,0.000345
1523.8,1,1,0,1,0.0002132,0.0002132,0.0004,0.000345
1536.8,1,1,0,1,0.0002158,0.0002158,0.0004,0.000345
1548.9,1,1,0,1,0.0002184,0.0002184,0.0004,0.000345
1561,1,1,0,1,0.000221,0.000221,0.0004,0.000345
1573.2,1,1,0,1,0.0002236,0.0002236,0.0004,0.000345
1583.9,1,1,0,1,0.0002262,0.0002262,0.0004,0.000345
1593,1,1,0,1,0.0002288,0.0002288,0.0004,0.000345
1602.1,1,1,0,1,0.0002314,0.0002314,0.0004,0.000345
1611.2,1,1,0,1,0.000234,0.000234,0.0004,0.000345
1618.9,1,1,0,1,0.0002366,0.0002366,0.0004,0.000345
