"temp","mpPhase","mpLiqPhase","vtkGhostType","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
558.9,0,0,0,1,0,0,0.0004,0.000345
558.9,0,0,0,1,2.6e-06,2.6e-06,0.0004,0.000345
558.98,0,0,0,1,5.2e-06,5.2e-06,0.0004,0.000345
560.05,0,0,0,1,7.8e-06,7.8e-06,0.0004,0.000345
561.12,0,0,0,1,1.04e-05,1.04e-05,0.0004,0.000345
562.19,0,0,0,1,1.3e-05,1.3e-05,0.0004,0.000345
563.5,0,0,0,1,1.56e-05,1.56e-05,0.0004,0.000345
565.62,0,0,0,1,1.82e-05,1.82e-05,0.0004,0.000345
567.74,0,0,0,1,2.08e-05,2.08e-05,0.0004,0.000345
569.87,0,0,0,1,2.34e-05,2.34e-05,0.0004,0.000345
572.39,0,0,0,1,2.6e-05,2.6e-05,0.0004,0.000345
575.54,0,0,0,1,2.86e-05,2.86e-05,0.0004,0.000345
578.7,0,0,0,1,3.12e-05,3.12e-05,0.0004,0.000345
581.86,0,0,0,1,3.38e-05,3.38e-05,0.0004,0.000345
585.55,0,0,0,1,3.64e-05,3.64e-05,0.0004,0.000345
589.71,0,0,0,1,3.9e-05,3.9e-05,0.0004,0.000345
593.87,0,0,0,1,4.16e-05,4.16e-05,0.0004,0.000345
598.03,0,0,0,1,4.42e-05,4.42e-05,0.0004,0.000345
602.86,0,0,0,1,4.68e-05,4.68e-05,0.0004,0.000345
607.99,0,0,0,1,4.94e-05,4.94e-05,0.0004,0.000345
613.11,0,0,0,1,5.2e-05,5.2e-05,0.0004,0.000345
618.24,0,0,0,1,5.46e-05,5.46e-05,0.0004,0.000345
624.14,0,0,0,1,5.72e-05,5.72e-05,0.0004,0.000345
630.18,0,0,0,1,5.98e-05,5.98e-05,0.0004,0.000345
636.23,0,0,0,1,6.24e-05,6.24e-05,0.0004,0.000345
642.27,0,0,0,1,6.5e-05,6.5e-05,0.0004,0.000345
649.17,0,0,0,1,6.76e-05,6.76e-05,0.0004,0.000345
656.07,0,0,0,1,7.02e-05,7.02e-05,0.0004,0.000345
662.97,0,0,0,1,7.28e-05,7.28e-05,0.0004,0.000345
669.99,0,0,0,1,7.54e-05,7.54e-05,0.0004,0.000345
677.69,0,0,0,1,7.8e-05,7.8e-05,0.0004,0.000345
685.38,0,0,0,1,8.06e-05,8.06e-05,0.0004,0.000345
693.07,0,0,0,1,8.32e-05,8.32e-05,0.0004,0.000345
700.99,0,0,0,1,8.58e-05,8.58e-05,0.0004,0.000345
709.4,0,0,0,1,8.84e-05,8.84e-05,0.0004,0.000345
717.81,0,0,0,1,9.1e-05,9.1e-05,0.0004,0.000345
726.22,0,0,0,1,9.36e-05,9.36e-05,0.0004,0.000345
734.92,0,0,0,1,9.62e-05,9.62e-05,0.0004,0.000345
743.96,0,0,0,1,9.88e-05,9.88e-05,0.0004,0.000345
753,0,0,0,1,0.0001014,0.0001014,0.0004,0.000345
762.04,0,0,0,1,0.000104,0.000104,0.0004,0.000345
771.42,0,0,0,1,0.0001066,0.0001066,0.0004,0.000345
781,0,0,0,1,0.0001092,0.0001092,0.0004,0.000345
790.59,0,0,0,1,0.0001118,0.0001118,0.0004,0.000345
800.17,0,0,0,1,0.0001144,0.0001144,0.0004,0.000345
810.1,0,0,0,1,0.000117,0.000117,0.0004,0.000345
820.13,0,0,0,1,0.0001196,0.0001196,0.0004,0.000345
830.16,0,0,0,1,0.0001222,0.0001222,0.0004,0.000345
840.19,0,0,0,1,0.0001248,0.0001248,0.0004,0.000345
850.54,0.24,0,0,1,0.0001274,0.0001274,0.0004,0.000345
860.91,0.5,0,0,1,0.00013,0.00013,0.0004,0.000345
871.29,0.76,0,0,1,0.0001326,0.0001326,0.0004,0.000345
881.69,1,0.02,0,1,0.0001352,0.0001352,0.0004,0.000345
