"temp","mpPhase","mpLiqPhase","vtkGhostType","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
560.18,0,0,0,1,0,0,0.0004,0.000345
560.18,0,0,0,1,2.6e-06,2.6e-06,0.0004,0.000345
560.27,0,0,0,1,5.2e-06,5.2e-06,0.0004,0.000345
561.41,0,0,0,1,7.8e-06,7.8e-06,0.0004,0.000345
562.54,0,0,0,1,1.04e-05,1.04e-05,0.0004,0.000345
563.68,0,0,0,1,1.3e-05,1.3e-05,0.0004,0.000345
565.04,0,0,0,1,1.56e-05,1.56e-05,0.0004,0.000345
567.16,0,0,0,1,1.82e-05,1.82e-05,0.0004,0.000345
569.29,0,0,0,1,2.08e-05,2.08e-05,0.0004,0.000345
571.41,0,0,0,1,2.34e-05,2.34e-05,0.0004,0.000345
573.9,0,0,0,1,2.6e-05,2.6e-05,0.0004,0.000345
576.99,0,0,0,1,2.86e-05,2.86e-05,0.0004,0.000345
580.08,0,0,0,1,3.12e-05,3.12e-05,0.0004,0.000345
583.17,0,0,0,1,3.38e-05,3.38e-05,0.0004,0.000345
586.78,0,0,0,1,3.64e-05,3.64e-05,0.0004,0.000345
590.83,0,0,0,1,3.9e-05,3.9e-05,0.0004,0.000345
594.88,0,0,0,1,4.16e-05,4.16e-05,0.0004,0.000345
598.93,0,0,0,1,4.42e-05,4.42e-05,0.0004,0.000345
603.62,0,0,0,1,4.68e-05,4.68e-05,0.0004,0.000345
608.6,0,0,0,1,4.94e-05,4.94e-05,0.0004,0.000345
613.57,0,0,0,1,5.2e-05,5.2e-05,0.0004,0.000345
618.55,0,0,0,1,5.46e-05,5.46e-05,0.0004,0.000345
624.27,0,0,0,1,5.72e-05,5.72e-05,0.0004,0.000345
630.12,0,0,0,1,5.98e-05,5.98e-05,0.0004,0.000345
635.97,0,0,0,1,6.24e-05,6.24e-05,0.0004,0.000345
641.82,0,0,0,1,6.5e-05,6.5e-05,0.0004,0.000345
648.46,0,0,0,1,6.76e-05,6.76e-05,0.0004,0.000345
655.1,0,0,0,1,7.02e-05,7.02e-05,0.0004,0.000345
661.74,0,0,0,1,7.28e-05,7.28e-05,0.0004,0.000345
668.48,0,0,0,1,7.54e-05,7.54e-05,0.0004,0.000345
675.81,0,0,0,1,7.8e-05,7.8e-05,0.0004,0.000345
683.14,0,0,0,1,8.06e-05,8.06e-05,0.0004,0.000345
