"temp","mpPhase","mpLiqPhase","vtkGhostType","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
553.24,0,0,0,1,0,0,0.0004,0.000345
553.24,0,0,0,1,2.6e-06,2.6e-06,0.0004,0.000345
553.33,0,0,0,1,5.2e-06,5.2e-06,0.0004,0.000345
554.48,0,0,0,1,7.8e-06,7.8e-06,0.0004,0.000345
555.63,0,0,0,1,1.04e-05,1.04e-05,0.0004,0.000345
556.78,0,0,0,1,1.3e-05,1.3e-05,0.0004,0.000345
558.19,0,0,0,1,1.56e-05,1.56e-05,0.0004,0.000345
560.47,0,0,0,1,1.82e-05,1.82e-05,0.0004,0.000345
562.75,0,0,0,1,2.08e-05,2.08e-05,0.0004,0.000345
565.03,0,0,0,1,2.34e-05,2.34e-05,0.0004,0.000345
567.74,0,0,0,1,2.6e-05,2.6e-05,0.0004,0.000345
571.13,0,0,0,1,2.86e-05,2.86e-05,0.0004,0.000345
574.52,0,0,0,1,3.12e-05,3.12e-05,0.0004,0.000345
577.92,0,0,0,1,3.38e-05,3.38e-05,0.0004,0.000345
581.89,0,0,0,1,3.64e-05,3.64e-05,0.0004,0.000345
586.36,0,0,0,1,3.9e-05,3.9e-05,0.0004,0.000345
590.83,0,0,0,1,4.16e-05,4.16e-05,0.0004,0.000345
595.3,0,0,0,1,4.42e-05,4.42e-05,0.0004,0.000345
600.5,0,0,0,1,4.68e-05,4.68e-05,0.0004,0.000345
606.01,0,0,0,1,4.94e-05,4.94e-05,0.0004,0.000345
611.52,0,0,0,1,5.2e-05,5.2e-05,0.0004,0.000345
617.03,0,0,0,1,5.46e-05,5.46e-05,0.0004,0.000345
623.38,0,0,0,1,5.72e-05,5.72e-05,0.0004,0.000345
629.88,0,0,0,1,5.98e-05,5.98e-05,0.0004,0.000345
636.38,0,0,0,1,6.24e-05,6.24e-05,0.0004,0.000345
642.88,0,0,0,1,6.5e-05,6.5e-05,0.0004,0.000345
650.31,0,0,0,1,6.76e-05,6.76e-05,0.0004,0.000345
657.73,0,0,0,1,7.02e-05,7.02e-05,0.0004,0.000345
