"temp","mpPhase","mpLiqPhase","vtkGhostType","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
544.48,0,0,0,1,0,0,0.0004,0.000345
544.48,0,0,0,1,2.6e-06,2.6e-06,0.0004,0.000345
544.58,0,0,0,1,5.2e-06,5.2e-06,0.0004,0.000345
545.84,0,0,0,1,7.8e-06,7.8e-06,0.0004,0.000345
547.1,0,0,0,1,1.04e-05,1.04e-05,0.0004,0.000345
548.36,0,0,0,1,1.3e-05,1.3e-05,0.0004,0.000345
549.91,0,0,0,1,1.56e-05,1.56e-05,0.0004,0.000345
552.41,0,0,0,1,1.82e-05,1.82e-05,0.0004,0.000345
554.92,0,0,0,1,2.08e-05,2.08e-05,0.0004,0.000345
557.42,0,0,0,1,2.34e-05,2.34e-05,0.0004,0.000345
560.4,0,0,0,1,2.6e-05,2.6e-05,0.0004,0.000345
564.12,0,0,0,1,2.86e-05,2.86e-05,0.0004,0.000345
567.85,0,0,0,1,3.12e-05,3.12e-05,0.0004,0.000345
571.57,0,0,0,1,3.38e-05,3.38e-05,0.0004,0.000345
575.94,0,0,0,1,3.64e-05,3.64e-05,0.0004,0.000345
580.86,0,0,0,1,3.9e-05,3.9e-05,0.0004,0.000345
585.77,0,0,0,1,4.16e-05,4.16e-05,0.0004,0.000345
590.69,0,0,0,1,4.42e-05,4.42e-05,0.0004,0.000345
596.4,0,0,0,1,4.68e-05,4.68e-05,0.0004,0.000345
602.46,0,0,0,1,4.94e-05,4.94e-05,0.0004,0.000345
608.53,0,0,0,1,5.2e-05,5.2e-05,0.0004,0.000345
614.59,0,0,0,1,5.46e-05,5.46e-05,0.0004,0.000345
621.58,0,0,0,1,5.72e-05,5.72e-05,0.0004,0.000345
628.74,0,0,0,1,5.98e-05,5.98e-05,0.0004,0.000345
635.9,0,0,0,1,6.24e-05,6.24e-05,0.0004,0.000345
643.06,0,0,0,1,6.5e-05,6.5e-05,0.0004,0.000345
651.25,0,0,0,1,6.76e-05,6.76e-05,0.0004,0.000345
659.44,0,0,0,1,7.02e-05,7.02e-05,0.0004,0.000345
667.62,0,0,0,1,7.28e-05,7.28e-05,0.0004,0.000345
675.96,0,0,0,1,7.54e-05,7.54e-05,0.0004,0.000345
685.1,0,0,0,1,7.8e-05,7.8e-05,0.0004,0.000345
694.23,0,0,0,1,8.06e-05,8.06e-05,0.0004,0.000345
703.37,0,0,0,1,8.32e-05,8.32e-05,0.0004,0.000345
712.78,0,0,0,1,8.58e-05,8.58e-05,0.0004,0.000345
722.77,0,0,0,1,8.84e-05,8.84e-05,0.0004,0.000345
732.77,0,0,0,1,9.1e-05,9.1e-05,0.0004,0.000345
742.77,0,0,0,1,9.36e-05,9.36e-05,0.0004,0.000345
753.12,0,0,0,1,9.62e-05,9.62e-05,0.0004,0.000345
763.88,0,0,0,1,9.88e-05,9.88e-05,0.0004,0.000345
774.64,0,0,0,1,0.0001014,0.0001014,0.0004,0.000345
785.4,0,0,0,1,0.000104,0.000104,0.0004,0.000345
796.55,0,0,0,1,0.0001066,0.0001066,0.0004,0.000345
807.96,0,0,0,1,0.0001092,0.0001092,0.0004,0.000345
