"temp","Points:0","Points:1","Points:2"
534.96,0,0.0004,0.00034562
534.96,2.6e-06,0.0004,0.00034562
535,5.2e-06,0.0004,0.00034562
535.56,7.8e-06,0.0004,0.00034562
536.11,1.04e-05,0.0004,0.00034562
536.66,1.3e-05,0.0004,0.00034562
537.34,1.56e-05,0.0004,0.00034562
538.44,1.82e-05,0.0004,0.00034562
539.54,2.08e-05,0.0004,0.00034562
540.64,2.34e-05,0.0004,0.00034562
541.95,2.6e-05,0.0004,0.00034562
543.58,2.86e-05,0.0004,0.00034562
545.22,3.12e-05,0.0004,0.00034562
546.86,3.38e-05,0.0004,0.00034562
548.77,3.64e-05,0.0004,0.00034562
550.93,3.9e-05,0.0004,0.00034562
553.09,4.16e-05,0.0004,0.00034562
555.25,4.42e-05,0.0004,0.00034562
557.76,4.68e-05,0.0004,0.00034562
560.42,4.94e-05,0.0004,0.00034562
563.08,5.2e-05,0.0004,0.00034562
565.75,5.46e-05,0.0004,0.00034562
568.82,5.72e-05,0.0004,0.00034562
571.96,5.98e-05,0.0004,0.00034562
575.1,6.24e-05,0.0004,0.00034562
578.25,6.5e-05,0.0004,0.00034562
581.85,6.76e-05,0.0004,0.00034562
585.45,7.02e-05,0.0004,0.00034562
589.05,7.28e-05,0.0004,0.00034562
592.72,7.54e-05,0.0004,0.00034562
596.74,7.8e-05,0.0004,0.00034562
600.77,8.06e-05,0.0004,0.00034562
604.8,8.32e-05,0.0004,0.00034562
608.95,8.58e-05,0.0004,0.00034562
613.37,8.84e-05,0.0004,0.00034562
617.79,9.1e-05,0.0004,0.00034562
622.21,9.36e-05,0.0004,0.00034562
626.79,9.62e-05,0.0004,0.00034562
631.57,9.88e-05,0.0004,0.00034562
636.34,0.0001014,0.0004,0.00034562
641.12,0.000104,0.0004,0.00034562
646.08,0.0001066,0.0004,0.00034562
651.17,0.0001092,0.0004,0.00034562
656.26,0.0001118,0.0004,0.00034562
661.35,0.0001144,0.0004,0.00034562
666.65,0.000117,0.0004,0.00034562
672.02,0.0001196,0.0004,0.00034562
677.38,0.0001222,0.0004,0.00034562
