"temp","Points:0","Points:1","Points:2"
530.94,0,0.0004,0.00034562
530.94,2.6e-06,0.0004,0.00034562
530.99,5.2e-06,0.0004,0.00034562
531.65,7.8e-06,0.0004,0.00034562
532.31,1.04e-05,0.0004,0.00034562
532.97,1.3e-05,0.0004,0.00034562
533.77,1.56e-05,0.0004,0.00034562
535.08,1.82e-05,0.0004,0.00034562
536.39,2.08e-05,0.0004,0.00034562
537.7,2.34e-05,0.0004,0.00034562
539.26,2.6e-05,0.0004,0.00034562
541.21,2.86e-05,0.0004,0.00034562
543.16,3.12e-05,0.0004,0.00034562
545.1,3.38e-05,0.0004,0.00034562
547.39,3.64e-05,0.0004,0.00034562
549.96,3.9e-05,0.0004,0.00034562
552.53,4.16e-05,0.0004,0.00034562
555.1,4.42e-05,0.0004,0.00034562
558.09,4.68e-05,0.0004,0.00034562
561.26,4.94e-05,0.0004,0.00034562
564.43,5.2e-05,0.0004,0.00034562
567.6,5.46e-05,0.0004,0.00034562
571.25,5.72e-05,0.0004,0.00034562
574.99,5.98e-05,0.0004,0.00034562
578.73,6.24e-05,0.0004,0.00034562
582.47,6.5e-05,0.0004,0.00034562
586.74,6.76e-05,0.0004,0.00034562
591.02,7.02e-05,0.0004,0.00034562
595.29,7.28e-05,0.0004,0.00034562
599.64,7.54e-05,0.0004,0.00034562
604.41,7.8e-05,0.0004,0.00034562
609.18,8.06e-05,0.0004,0.00034562
613.94,8.32e-05,0.0004,0.00034562
618.85,8.58e-05,0.0004,0.00034562
624.07,8.84e-05,0.0004,0.00034562
629.29,9.1e-05,0.0004,0.00034562
634.51,9.36e-05,0.0004,0.00034562
639.93,9.62e-05,0.0004,0.00034562
645.57,9.88e-05,0.0004,0.00034562
651.22,0.0001014,0.0004,0.00034562
656.86,0.000104,0.0004,0.00034562
662.76,0.0001066,0.0004,0.00034562
668.82,0.0001092,0.0004,0.00034562
674.88,0.0001118,0.0004,0.00034562
680.94,0.0001144,0.0004,0.00034562
687.25,0.000117,0.0004,0.00034562
693.64,0.0001196,0.0004,0.00034562
700.02,0.0001222,0.0004,0.00034562
706.41,0.0001248,0.0004,0.00034562
713.03,0.0001274,0.0004,0.00034562
719.67,0.00013,0.0004,0.00034562
726.31,0.0001326,0.0004,0.00034562
