"temp","Points:0","Points:1","Points:2"
534.76,0,0.0004,0.00034562
534.76,2.6e-06,0.0004,0.00034562
534.8,5.2e-06,0.0004,0.00034562
535.36,7.8e-06,0.0004,0.00034562
535.92,1.04e-05,0.0004,0.00034562
536.48,1.3e-05,0.0004,0.00034562
537.17,1.56e-05,0.0004,0.00034562
538.28,1.82e-05,0.0004,0.00034562
539.39,2.08e-05,0.0004,0.00034562
540.51,2.34e-05,0.0004,0.00034562
541.83,2.6e-05,0.0004,0.00034562
543.49,2.86e-05,0.0004,0.00034562
545.14,3.12e-05,0.0004,0.00034562
546.8,3.38e-05,0.0004,0.00034562
548.74,3.64e-05,0.0004,0.00034562
550.93,3.9e-05,0.0004,0.00034562
553.11,4.16e-05,0.0004,0.00034562
555.3,4.42e-05,0.0004,0.00034562
557.84,4.68e-05,0.0004,0.00034562
560.53,4.94e-05,0.0004,0.00034562
563.23,5.2e-05,0.0004,0.00034562
565.92,5.46e-05,0.0004,0.00034562
569.03,5.72e-05,0.0004,0.00034562
572.21,5.98e-05,0.0004,0.00034562
575.4,6.24e-05,0.0004,0.00034562
578.58,6.5e-05,0.0004,0.00034562
582.22,6.76e-05,0.0004,0.00034562
585.87,7.02e-05,0.0004,0.00034562
589.51,7.28e-05,0.0004,0.00034562
593.22,7.54e-05,0.0004,0.00034562
597.3,7.8e-05,0.0004,0.00034562
601.38,8.06e-05,0.0004,0.00034562
605.46,8.32e-05,0.0004,0.00034562
609.66,8.58e-05,0.0004,0.00034562
614.13,8.84e-05,0.0004,0.00034562
618.61,9.1e-05,0.0004,0.00034562
623.08,9.36e-05,0.0004,0.00034562
627.72,9.62e-05,0.0004,0.00034562
632.56,9.88e-05,0.0004,0.00034562
637.39,0.0001014,0.0004,0.00034562
642.23,0.000104,0.0004,0.00034562
647.26,0.0001066,0.0004,0.00034562
652.41,0.0001092,0.0004,0.00034562
657.56,0.0001118,0.0004,0.00034562
662.72,0.0001144,0.0004,0.00034562
668.08,0.000117,0.0004,0.00034562
673.51,0.0001196,0.0004,0.00034562
678.94,0.0001222,0.0004,0.00034562
684.37,0.0001248,0.0004,0.00034562
690.01,0.0001274,0.0004,0.00034562
695.67,0.00013,0.0004,0.00034562
701.33,0.0001326,0.0004,0.00034562
707.01,0.0001352,0.0004,0.00034562
712.85,0.0001378,0.0004,0.00034562
718.7,0.0001404,0.0004,0.00034562
724.55,0.000143,0.0004,0.00034562
730.42,0.0001456,0.0004,0.00034562
736.41,0.0001482,0.0004,0.00034562
742.4,0.0001508,0.0004,0.00034562
748.39,0.0001534,0.0004,0.00034562
754.41,0.000156,0.0004,0.00034562
760.49,0.0001586,0.0004,0.00034562
766.57,0.0001612,0.0004,0.00034562
772.66,0.0001638,0.0004,0.00034562
778.77,0.0001664,0.0004,0.00034562
784.9,0.000169,0.0004,0.00034562
791.03,0.0001716,0.0004,0.00034562
797.17,0.0001742,0.0004,0.00034562
803.31,0.0001768,0.0004,0.00034562
809.45,0.0001794,0.0004,0.00034562
815.59,0.000182,0.0004,0.00034562
821.74,0.0001846,0.0004,0.00034562
827.85,0.0001872,0.0004,0.00034562
833.96,0.0001898,0.0004,0.00034562
840.07,0.0001924,0.0004,0.00034562
846.19,0.000195,0.0004,0.00034562
852.23,0.0001976,0.0004,0.00034562
858.27,0.0002002,0.0004,0.00034562
864.31,0.0002028,0.0004,0.00034562
870.33,0.0002054,0.0004,0.00034562
876.27,0.000208,0.0004,0.00034562
882.21,0.0002106,0.0004,0.00034562
888.14,0.0002132,0.0004,0.00034562
894.04,0.0002158,0.0004,0.00034562
899.83,0.0002184,0.0004,0.00034562
905.63,0.000221,0.0004,0.00034562
911.43,0.0002236,0.0004,0.00034562
917.15,0.0002262,0.0004,0.00034562
922.78,0.0002288,0.0004,0.00034562
928.41,0.0002314,0.0004,0.00034562
934.04,0.000234,0.0004,0.00034562
939.55,0.0002366,0.0004,0.00034562
944.99,0.0002392,0.0004,0.00034562
950.43,0.0002418,0.0004,0.00034562
955.87,0.0002444,0.0004,0.00034562
961.14,0.000247,0.0004,0.00034562
966.37,0.0002496,0.0004,0.00034562
971.59,0.0002522,0.0004,0.00034562
976.82,0.0002548,0.0004,0.00034562
981.83,0.0002574,0.0004,0.00034562
986.83,0.00026,0.0004,0.00034562
991.82,0.0002626,0.0004,0.00034562
996.8,0.0002652,0.0004,0.00034562
1001.6,0.0002678,0.0004,0.00034562
1006.3,0.0002704,0.0004,0.00034562
1011.1,0.000273,0.0004,0.00034562
1015.7,0.0002756,0.0004,0.00034562
1020.3,0.0002782,0.0004,0.00034562
1024.8,0.0002808,0.0004,0.00034562
1029.3,0.0002834,0.0004,0.00034562
1033.7,0.000286,0.0004,0.00034562
1037.9,0.0002886,0.0004,0.00034562
1042.2,0.0002912,0.0004,0.00034562
1046.4,0.0002938,0.0004,0.00034562
1050.5,0.0002964,0.0004,0.00034562
1054.5,0.000299,0.0004,0.00034562
1058.5,0.0003016,0.0004,0.00034562
1062.5,0.0003042,0.0004,0.00034562
1066.3,0.0003068,0.0004,0.00034562
1070.1,0.0003094,0.0004,0.00034562
1073.8,0.000312,0.0004,0.00034562
1077.6,0.0003146,0.0004,0.00034562
1081.1,0.0003172,0.0004,0.00034562
1084.6,0.0003198,0.0004,0.00034562
1088.1,0.0003224,0.0004,0.00034562
1091.6,0.000325,0.0004,0.00034562
1094.9,0.0003276,0.0004,0.00034562
1098.1,0.0003302,0.0004,0.00034562
1101.4,0.0003328,0.0004,0.00034562
1104.6,0.0003354,0.0004,0.00034562
1107.6,0.000338,0.0004,0.00034562
1110.6,0.0003406,0.0004,0.00034562
1113.6,0.0003432,0.0004,0.00034562
1116.6,0.0003458,0.0004,0.00034562
1119.4,0.0003484,0.0004,0.00034562
1122.2,0.000351,0.0004,0.00034562
1125,0.0003536,0.0004,0.00034562
1127.7,0.0003562,0.0004,0.00034562
1130.3,0.0003588,0.0004,0.00034562
1132.9,0.0003614,0.0004,0.00034562
1135.5,0.000364,0.0004,0.00034562
1137.9,0.0003666,0.0004,0.00034562
1140.3,0.0003692,0.0004,0.00034562
1142.7,0.0003718,0.0004,0.00034562
1145.1,0.0003744,0.0004,0.00034562
1147.4,0.000377,0.0004,0.00034562
1149.6,0.0003796,0.0004,0.00034562
1151.8,0.0003822,0.0004,0.00034562
1154,0.0003848,0.0004,0.00034562
1156.1,0.0003874,0.0004,0.00034562
1158.1,0.00039,0.0004,0.00034562
1160.2,0.0003926,0.0004,0.00034562
1162.2,0.0003952,0.0004,0.00034562
1164.1,0.0003978,0.0004,0.00034562
1166,0.0004004,0.0004,0.00034562
1167.9,0.000403,0.0004,0.00034562
1169.8,0.0004056,0.0004,0.00034562
1171.5,0.0004082,0.0004,0.00034562
1173.3,0.0004108,0.0004,0.00034562
1175,0.0004134,0.0004,0.00034562
1176.8,0.000416,0.0004,0.00034562
1178.4,0.0004186,0.0004,0.00034562
1180,0.0004212,0.0004,0.00034562
1181.7,0.0004238,0.0004,0.00034562
1183.3,0.0004264,0.0004,0.00034562
1184.8,0.000429,0.0004,0.00034562
1186.3,0.0004316,0.0004,0.00034562
1187.9,0.0004342,0.0004,0.00034562
1189.3,0.0004368,0.0004,0.00034562
1190.8,0.0004394,0.0004,0.00034562
1192.2,0.000442,0.0004,0.00034562
1193.6,0.0004446,0.0004,0.00034562
1195,0.0004472,0.0004,0.00034562
1196.4,0.0004498,0.0004,0.00034562
1197.7,0.0004524,0.0004,0.00034562
1199.1,0.000455,0.0004,0.00034562
1200.3,0.0004576,0.0004,0.00034562
