"temp","Points:0","Points:1","Points:2"
534.86,0,0.0004,0.00034562
534.86,2.6e-06,0.0004,0.00034562
534.9,5.2e-06,0.0004,0.00034562
535.46,7.8e-06,0.0004,0.00034562
536.02,1.04e-05,0.0004,0.00034562
536.57,1.3e-05,0.0004,0.00034562
537.26,1.56e-05,0.0004,0.00034562
538.36,1.82e-05,0.0004,0.00034562
539.47,2.08e-05,0.0004,0.00034562
540.58,2.34e-05,0.0004,0.00034562
541.89,2.6e-05,0.0004,0.00034562
543.54,2.86e-05,0.0004,0.00034562
545.18,3.12e-05,0.0004,0.00034562
546.83,3.38e-05,0.0004,0.00034562
548.76,3.64e-05,0.0004,0.00034562
550.93,3.9e-05,0.0004,0.00034562
553.1,4.16e-05,0.0004,0.00034562
555.28,4.42e-05,0.0004,0.00034562
557.8,4.68e-05,0.0004,0.00034562
560.48,4.94e-05,0.0004,0.00034562
563.16,5.2e-05,0.0004,0.00034562
565.84,5.46e-05,0.0004,0.00034562
568.92,5.72e-05,0.0004,0.00034562
572.09,5.98e-05,0.0004,0.00034562
575.25,6.24e-05,0.0004,0.00034562
578.41,6.5e-05,0.0004,0.00034562
582.04,6.76e-05,0.0004,0.00034562
585.66,7.02e-05,0.0004,0.00034562
589.28,7.28e-05,0.0004,0.00034562
592.97,7.54e-05,0.0004,0.00034562
597.02,7.8e-05,0.0004,0.00034562
601.08,8.06e-05,0.0004,0.00034562
605.13,8.32e-05,0.0004,0.00034562
609.3,8.58e-05,0.0004,0.00034562
613.75,8.84e-05,0.0004,0.00034562
618.2,9.1e-05,0.0004,0.00034562
622.64,9.36e-05,0.0004,0.00034562
627.26,9.62e-05,0.0004,0.00034562
632.06,9.88e-05,0.0004,0.00034562
636.87,0.0001014,0.0004,0.00034562
641.67,0.000104,0.0004,0.00034562
646.67,0.0001066,0.0004,0.00034562
651.79,0.0001092,0.0004,0.00034562
656.91,0.0001118,0.0004,0.00034562
662.03,0.0001144,0.0004,0.00034562
667.37,0.000117,0.0004,0.00034562
672.76,0.0001196,0.0004,0.00034562
678.16,0.0001222,0.0004,0.00034562
683.55,0.0001248,0.0004,0.00034562
689.16,0.0001274,0.0004,0.00034562
694.79,0.00013,0.0004,0.00034562
700.41,0.0001326,0.0004,0.00034562
706.05,0.0001352,0.0004,0.00034562
711.86,0.0001378,0.0004,0.00034562
717.68,0.0001404,0.0004,0.00034562
723.49,0.000143,0.0004,0.00034562
729.33,0.0001456,0.0004,0.00034562
735.28,0.0001482,0.0004,0.00034562
741.23,0.0001508,0.0004,0.00034562
747.19,0.0001534,0.0004,0.00034562
753.17,0.000156,0.0004,0.00034562
759.22,0.0001586,0.0004,0.00034562
765.27,0.0001612,0.0004,0.00034562
771.31,0.0001638,0.0004,0.00034562
777.39,0.0001664,0.0004,0.00034562
783.49,0.000169,0.0004,0.00034562
789.59,0.0001716,0.0004,0.00034562
795.69,0.0001742,0.0004,0.00034562
801.79,0.0001768,0.0004,0.00034562
807.9,0.0001794,0.0004,0.00034562
814.01,0.000182,0.0004,0.00034562
820.12,0.0001846,0.0004,0.00034562
826.2,0.0001872,0.0004,0.00034562
832.27,0.0001898,0.0004,0.00034562
838.35,0.0001924,0.0004,0.00034562
844.43,0.000195,0.0004,0.00034562
850.44,0.0001976,0.0004,0.00034562
856.45,0.0002002,0.0004,0.00034562
862.46,0.0002028,0.0004,0.00034562
868.45,0.0002054,0.0004,0.00034562
874.35,0.000208,0.0004,0.00034562
880.26,0.0002106,0.0004,0.00034562
886.16,0.0002132,0.0004,0.00034562
892.02,0.0002158,0.0004,0.00034562
897.79,0.0002184,0.0004,0.00034562
903.56,0.000221,0.0004,0.00034562
909.33,0.0002236,0.0004,0.00034562
915.02,0.0002262,0.0004,0.00034562
920.62,0.0002288,0.0004,0.00034562
926.22,0.0002314,0.0004,0.00034562
931.83,0.000234,0.0004,0.00034562
937.31,0.0002366,0.0004,0.00034562
942.72,0.0002392,0.0004,0.00034562
948.14,0.0002418,0.0004,0.00034562
953.55,0.0002444,0.0004,0.00034562
958.8,0.000247,0.0004,0.00034562
964,0.0002496,0.0004,0.00034562
969.2,0.0002522,0.0004,0.00034562
974.4,0.0002548,0.0004,0.00034562
979.39,0.0002574,0.0004,0.00034562
984.37,0.00026,0.0004,0.00034562
989.34,0.0002626,0.0004,0.00034562
994.29,0.0002652,0.0004,0.00034562
999.03,0.0002678,0.0004,0.00034562
1003.8,0.0002704,0.0004,0.00034562
1008.5,0.000273,0.0004,0.00034562
1013.2,0.0002756,0.0004,0.00034562
1017.7,0.0002782,0.0004,0.00034562
1022.1,0.0002808,0.0004,0.00034562
1026.6,0.0002834,0.0004,0.00034562
1031,0.000286,0.0004,0.00034562
1035.2,0.0002886,0.0004,0.00034562
1039.5,0.0002912,0.0004,0.00034562
1043.7,0.0002938,0.0004,0.00034562
1047.8,0.0002964,0.0004,0.00034562
1051.8,0.000299,0.0004,0.00034562
1055.8,0.0003016,0.0004,0.00034562
1059.8,0.0003042,0.0004,0.00034562
1063.6,0.0003068,0.0004,0.00034562
1067.3,0.0003094,0.0004,0.00034562
1071,0.000312,0.0004,0.00034562
1074.8,0.0003146,0.0004,0.00034562
1078.3,0.0003172,0.0004,0.00034562
1081.8,0.0003198,0.0004,0.00034562
1085.3,0.0003224,0.0004,0.00034562
1088.8,0.000325,0.0004,0.00034562
1092,0.0003276,0.0004,0.00034562
1095.2,0.0003302,0.0004,0.00034562
1098.5,0.0003328,0.0004,0.00034562
1101.7,0.0003354,0.0004,0.00034562
1104.7,0.000338,0.0004,0.00034562
1107.7,0.0003406,0.0004,0.00034562
1110.7,0.0003432,0.0004,0.00034562
1113.7,0.0003458,0.0004,0.00034562
1116.5,0.0003484,0.0004,0.00034562
1119.3,0.000351,0.0004,0.00034562
1122,0.0003536,0.0004,0.00034562
1124.7,0.0003562,0.0004,0.00034562
1127.3,0.0003588,0.0004,0.00034562
1129.9,0.0003614,0.0004,0.00034562
1132.5,0.000364,0.0004,0.00034562
1135,0.0003666,0.0004,0.00034562
1137.3,0.0003692,0.0004,0.00034562
1139.7,0.0003718,0.0004,0.00034562
1142.1,0.0003744,0.0004,0.00034562
1144.4,0.000377,0.0004,0.00034562
1146.6,0.0003796,0.0004,0.00034562
1148.8,0.0003822,0.0004,0.00034562
1151,0.0003848,0.0004,0.00034562
1153.1,0.0003874,0.0004,0.00034562
1155.1,0.00039,0.0004,0.00034562
1157.1,0.0003926,0.0004,0.00034562
1159.2,0.0003952,0.0004,0.00034562
1161.1,0.0003978,0.0004,0.00034562
1163,0.0004004,0.0004,0.00034562
1164.9,0.000403,0.0004,0.00034562
1166.7,0.0004056,0.0004,0.00034562
1168.5,0.0004082,0.0004,0.00034562
1170.2,0.0004108,0.0004,0.00034562
1172,0.0004134,0.0004,0.00034562
1173.7,0.000416,0.0004,0.00034562
1175.3,0.0004186,0.0004,0.00034562
1177,0.0004212,0.0004,0.00034562
1178.6,0.0004238,0.0004,0.00034562
1180.2,0.0004264,0.0004,0.00034562
1181.7,0.000429,0.0004,0.00034562
1183.3,0.0004316,0.0004,0.00034562
1184.8,0.0004342,0.0004,0.00034562
1186.3,0.0004368,0.0004,0.00034562
1187.7,0.0004394,0.0004,0.00034562
1189.1,0.000442,0.0004,0.00034562
1190.6,0.0004446,0.0004,0.00034562
1191.9,0.0004472,0.0004,0.00034562
1193.3,0.0004498,0.0004,0.00034562
1194.6,0.0004524,0.0004,0.00034562
1196,0.000455,0.0004,0.00034562
1197.2,0.0004576,0.0004,0.00034562
1198.5,0.0004602,0.0004,0.00034562
1199.8,0.0004628,0.0004,0.00034562
1201.1,0.0004654,0.0004,0.00034562
1202.3,0.000468,0.0004,0.00034562
1203.5,0.0004706,0.0004,0.00034562
1204.7,0.0004732,0.0004,0.00034562
1205.9,0.0004758,0.0004,0.00034562
1207.1,0.0004784,0.0004,0.00034562
1208.2,0.000481,0.0004,0.00034562
1209.4,0.0004836,0.0004,0.00034562
1210.5,0.0004862,0.0004,0.00034562
1211.6,0.0004888,0.0004,0.00034562
1212.8,0.0004914,0.0004,0.00034562
1213.9,0.000494,0.0004,0.00034562
1215,0.0004966,0.0004,0.00034562
1216,0.0004992,0.0004,0.00034562
1217.1,0.0005018,0.0004,0.00034562
1218.2,0.0005044,0.0004,0.00034562
1219.2,0.000507,0.0004,0.00034562
1220.3,0.0005096,0.0004,0.00034562
1221.4,0.0005122,0.0004,0.00034562
1222.4,0.0005148,0.0004,0.00034562
1223.4,0.0005174,0.0004,0.00034562
1224.5,0.00052,0.0004,0.00034562
1225.5,0.0005226,0.0004,0.00034562
1226.5,0.0005252,0.0004,0.00034562
1227.5,0.0005278,0.0004,0.00034562
1228.5,0.0005304,0.0004,0.00034562
1229.5,0.000533,0.0004,0.00034562
1230.5,0.0005356,0.0004,0.00034562
1231.5,0.0005382,0.0004,0.00034562
1232.5,0.0005408,0.0004,0.00034562
1233.5,0.0005434,0.0004,0.00034562
1234.5,0.000546,0.0004,0.00034562
1235.5,0.0005486,0.0004,0.00034562
1236.5,0.0005512,0.0004,0.00034562
1237.4,0.0005538,0.0004,0.00034562
1238.4,0.0005564,0.0004,0.00034562
1239.4,0.000559,0.0004,0.00034562
1240.3,0.0005616,0.0004,0.00034562
1241.3,0.0005642,0.0004,0.00034562
1242.3,0.0005668,0.0004,0.00034562
1243.2,0.0005694,0.0004,0.00034562
1244.2,0.000572,0.0004,0.00034562
1245.1,0.0005746,0.0004,0.00034562
1246.1,0.0005772,0.0004,0.00034562
1247,0.0005798,0.0004,0.00034562
1248,0.0005824,0.0004,0.00034562
1248.9,0.000585,0.0004,0.00034562
1249.9,0.0005876,0.0004,0.00034562
1250.8,0.0005902,0.0004,0.00034562
1251.8,0.0005928,0.0004,0.00034562
1252.7,0.0005954,0.0004,0.00034562
1253.7,0.000598,0.0004,0.00034562
1254.6,0.0006006,0.0004,0.00034562
1255.6,0.0006032,0.0004,0.00034562
1256.5,0.0006058,0.0004,0.00034562
1257.5,0.0006084,0.0004,0.00034562
1258.4,0.000611,0.0004,0.00034562
1259.3,0.0006136,0.0004,0.00034562
1260.3,0.0006162,0.0004,0.00034562
1261.2,0.0006188,0.0004,0.00034562
1262.2,0.0006214,0.0004,0.00034562
1263.1,0.000624,0.0004,0.00034562
1264.1,0.0006266,0.0004,0.00034562
1265,0.0006292,0.0004,0.00034562
1265.9,0.0006318,0.0004,0.00034562
