"temp","Points:0","Points:1","Points:2"
533.79,0,0.0004,0.00034562
533.79,2.6e-06,0.0004,0.00034562
533.84,5.2e-06,0.0004,0.00034562
534.43,7.8e-06,0.0004,0.00034562
535.02,1.04e-05,0.0004,0.00034562
535.61,1.3e-05,0.0004,0.00034562
536.33,1.56e-05,0.0004,0.00034562
537.5,1.82e-05,0.0004,0.00034562
538.67,2.08e-05,0.0004,0.00034562
539.85,2.34e-05,0.0004,0.00034562
541.24,2.6e-05,0.0004,0.00034562
542.98,2.86e-05,0.0004,0.00034562
544.73,3.12e-05,0.0004,0.00034562
546.47,3.38e-05,0.0004,0.00034562
548.51,3.64e-05,0.0004,0.00034562
550.81,3.9e-05,0.0004,0.00034562
553.11,4.16e-05,0.0004,0.00034562
555.42,4.42e-05,0.0004,0.00034562
558.09,4.68e-05,0.0004,0.00034562
560.92,4.94e-05,0.0004,0.00034562
563.76,5.2e-05,0.0004,0.00034562
566.6,5.46e-05,0.0004,0.00034562
569.87,5.72e-05,0.0004,0.00034562
573.22,5.98e-05,0.0004,0.00034562
576.57,6.24e-05,0.0004,0.00034562
579.92,6.5e-05,0.0004,0.00034562
583.75,6.76e-05,0.0004,0.00034562
587.58,7.02e-05,0.0004,0.00034562
591.41,7.28e-05,0.0004,0.00034562
595.31,7.54e-05,0.0004,0.00034562
599.6,7.8e-05,0.0004,0.00034562
603.88,8.06e-05,0.0004,0.00034562
608.16,8.32e-05,0.0004,0.00034562
612.57,8.58e-05,0.0004,0.00034562
617.27,8.84e-05,0.0004,0.00034562
621.96,9.1e-05,0.0004,0.00034562
626.66,9.36e-05,0.0004,0.00034562
631.53,9.62e-05,0.0004,0.00034562
636.61,9.88e-05,0.0004,0.00034562
641.69,0.0001014,0.0004,0.00034562
646.76,0.000104,0.0004,0.00034562
652.05,0.0001066,0.0004,0.00034562
657.47,0.0001092,0.0004,0.00034562
662.89,0.0001118,0.0004,0.00034562
668.31,0.0001144,0.0004,0.00034562
673.95,0.000117,0.0004,0.00034562
