"temp","mpPhase","mpLiqPhase","vtkGhostType","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
432.08,0,0,0,1,0,0,0.0004,0.000345
432.09,0,0,0,1,2.6e-06,2.6e-06,0.0004,0.000345
432.23,0,0,0,1,5.2e-06,5.2e-06,0.0004,0.000345
434.04,0,0,0,1,7.8e-06,7.8e-06,0.0004,0.000345
435.84,0,0,0,1,1.04e-05,1.04e-05,0.0004,0.000345
437.65,0,0,0,1,1.3e-05,1.3e-05,0.0004,0.000345
439.88,0,0,0,1,1.56e-05,1.56e-05,0.0004,0.000345
443.53,0,0,0,1,1.82e-05,1.82e-05,0.0004,0.000345
447.17,0,0,0,1,2.08e-05,2.08e-05,0.0004,0.000345
450.82,0,0,0,1,2.34e-05,2.34e-05,0.0004,0.000345
455.2,0,0,0,1,2.6e-05,2.6e-05,0.0004,0.000345
460.76,0,0,0,1,2.86e-05,2.86e-05,0.0004,0.000345
466.32,0,0,0,1,3.12e-05,3.12e-05,0.0004,0.000345
471.88,0,0,0,1,3.38e-05,3.38e-05,0.0004,0.000345
478.53,0,0,0,1,3.64e-05,3.64e-05,0.0004,0.000345
486.11,0,0,0,1,3.9e-05,3.9e-05,0.0004,0.000345
493.69,0,0,0,1,4.16e-05,4.16e-05,0.0004,0.000345
501.27,0,0,0,1,4.42e-05,4.42e-05,0.0004,0.000345
510.32,0,0,0,1,4.68e-05,4.68e-05,0.0004,0.000345
520.03,0,0,0,1,4.94e-05,4.94e-05,0.0004,0.000345
529.75,0,0,0,1,5.2e-05,5.2e-05,0.0004,0.000345
539.46,0,0,0,1,5.46e-05,5.46e-05,0.0004,0.000345
551.07,0,0,0,1,5.72e-05,5.72e-05,0.0004,0.000345
563.02,0,0,0,1,5.98e-05,5.98e-05,0.0004,0.000345
574.97,0,0,0,1,6.24e-05,6.24e-05,0.0004,0.000345
586.92,0,0,0,1,6.5e-05,6.5e-05,0.0004,0.000345
601.18,0,0,0,1,6.76e-05,6.76e-05,0.0004,0.000345
615.44,0,0,0,1,7.02e-05,7.02e-05,0.0004,0.000345
629.7,0,0,0,1,7.28e-05,7.28e-05,0.0004,0.000345
644.32,0,0,0,1,7.54e-05,7.54e-05,0.0004,0.000345
660.92,0,0,0,1,7.8e-05,7.8e-05,0.0004,0.000345
677.51,0,0,0,1,8.06e-05,8.06e-05,0.0004,0.000345
694.1,0,0,0,1,8.32e-05,8.32e-05,0.0004,0.000345
711.39,0,0,0,1,8.58e-05,8.58e-05,0.0004,0.000345
730.26,0,0,0,1,8.84e-05,8.84e-05,0.0004,0.000345
749.12,0,0,0,1,9.1e-05,9.1e-05,0.0004,0.000345
767.99,0,0,0,1,9.36e-05,9.36e-05,0.0004,0.000345
787.84,0,0,0,1,9.62e-05,9.62e-05,0.0004,0.000345
808.84,0,0,0,1,9.88e-05,9.88e-05,0.0004,0.000345
829.84,0,0,0,1,0.0001014,0.0001014,0.0004,0.000345
850.83,0,0,0,1,0.000104,0.000104,0.0004,0.000345
872.99,0,0,0,1,0.0001066,0.0001066,0.0004,0.000345
895.87,0,0,0,1,0.0001092,0.0001092,0.0004,0.000345
918.76,0,0,0,1,0.0001118,0.0001118,0.0004,0.000345
941.64,0,0,0,1,0.0001144,0.0001144,0.0004,0.000345
965.7,0,0,0,1,0.000117,0.000117,0.0004,0.000345
990.13,0,0,0,1,0.0001196,0.0001196,0.0004,0.000345
1014.5,0,0,0,1,0.0001222,0.0001222,0.0004,0.000345
1039,0,0,0,1,0.0001248,0.0001248,0.0004,0.000345
1064.4,0.24,0,0,1,0.0001274,0.0001274,0.0004,0.000345
